order_date,orders,customers,gross_sales,discount_amount,net_sales,return_amount,units_sold,units_returned,shipments,shipping_cost,net_units,discount_rate,return_rate,average_order_value
2021-09-14,3.0,3.0,74189.92,14061.10524,60128.81476,0.0,143.0,0.0,1.0,399.1,143.0,0.1895285133074682,0.0,20042.938253333334
2021-09-15,2.0,2.0,94456.34,8670.56674,85785.77325999999,0.0,50.0,0.0,0.0,0.0,50.0,0.0917944389968953,0.0,42892.88662999999
2021-09-16,1.0,1.0,118837.18,18692.634400000003,100144.54560000001,0.0,83.0,0.0,0.0,0.0,83.0,0.1572961795289993,0.0,100144.54560000001
2021-09-17,1.0,1.0,12438.58,788.04422,11650.53578,0.0,41.0,0.0,0.0,0.0,41.0,0.06335483793166101,0.0,11650.53578
2021-09-18,1.0,1.0,24437.24,1628.82612,22808.41388,0.0,49.0,0.0,0.0,0.0,49.0,0.06665344040489024,0.0,22808.41388
2021-09-19,2.0,2.0,176278.31,18214.064440000002,158064.24555999998,0.0,115.0,0.0,1.0,176.0,115.0,0.1033256130036645,0.0,79032.12277999999
2021-09-21,2.0,2.0,89378.64,5072.76186,84305.87814,0.0,97.0,0.0,0.0,0.0,97.0,0.05675586314582544,0.0,42152.93907
2021-09-22,1.0,1.0,34889.060000000005,5447.525680000001,29441.53432,0.0,86.0,0.0,0.0,0.0,86.0,0.1561385053079676,0.0,29441.53432
2021-09-23,1.0,1.0,137645.72,7488.73064,130156.98936,0.0,85.0,0.0,0.0,0.0,85.0,0.05440583724651954,0.0,130156.98936
2021-09-24,1.0,1.0,72595.35,6719.47306,65875.87694,0.0,72.0,0.0,1.0,553.29,72.0,0.09256065381598132,0.0,65875.87694
2021-09-25,1.0,1.0,4313.42,69.01472,4244.40528,0.0,2.0,0.0,0.0,0.0,2.0,0.016,0.0,4244.40528
2021-09-26,2.0,2.0,95140.29000000001,2945.6478899999997,92194.64211,0.0,110.0,0.0,0.0,0.0,110.0,0.03096109849990997,0.0,46097.321055
2021-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,357.36,0.0,,,
2021-09-28,1.0,1.0,78618.2,9198.3294,69419.8706,0.0,34.0,0.0,0.0,0.0,34.0,0.117,0.0,69419.8706
2021-09-29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,461.56,0.0,,,0.0
2021-09-30,1.0,1.0,27902.16,6082.67088,21819.48912,0.0,12.0,0.0,0.0,0.0,12.0,0.218,0.0,21819.48912
2021-10-01,1.0,1.0,51657.32,413.25856,51244.06144,0.0,22.0,0.0,0.0,0.0,22.0,0.008,0.0,51244.06144
2021-10-02,2.0,2.0,59673.020000000004,8446.25211,51226.767889999996,0.0,87.0,0.0,0.0,0.0,87.0,0.141542226453429,0.0,25613.383944999998
2021-10-03,2.0,2.0,40439.119999999995,404.39119999999997,40034.728800000004,0.0,56.0,0.0,0.0,0.0,56.0,0.01,0.0,20017.364400000002
2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.77,0.0,,,
2021-10-05,5.0,5.0,202847.08000000002,17325.75895,185521.32105000003,0.0,272.0,0.0,0.0,0.0,272.0,0.08541290784171011,0.0,37104.26421000001
2021-10-06,2.0,2.0,106384.91,1559.91992,104824.99008,0.0,88.0,0.0,0.0,0.0,88.0,0.014662981056241906,0.0,52412.49504
2021-10-07,1.0,1.0,76666.18,2064.77428,74601.40572,0.0,88.0,0.0,1.0,507.13,88.0,0.02693200939449442,0.0,74601.40572
2021-10-08,3.0,3.0,8773.11,1754.622,7018.488,0.0,9.0,0.0,1.0,0.0,9.0,0.19999999999999998,0.0,2339.496
2021-10-09,2.0,2.0,64921.95999999999,12956.8066,51965.1534,0.0,42.0,0.0,0.0,0.0,42.0,0.1995750990881976,0.0,25982.5767
2021-10-10,2.0,2.0,173153.94,12814.298279999999,160339.64172,0.0,152.0,0.0,2.0,906.3199999999999,152.0,0.07400523649649554,0.0,80169.82086
2021-10-12,1.0,1.0,43141.0,2674.742,40466.258,0.0,39.0,0.0,1.0,451.82,39.0,0.062000000000000006,0.0,40466.258
2021-10-13,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,305.57,0.0,,,0.0
2021-10-16,5.0,5.0,290259.74,26128.1224,264131.6176,0.0,313.0,0.0,0.0,0.0,313.0,0.09001635018345983,0.0,52826.32352
2021-10-17,1.0,1.0,2515.76,158.49288,2357.26712,0.0,8.0,0.0,2.0,678.75,8.0,0.063,0.0,2357.26712
2021-10-18,2.0,2.0,205109.78,19571.02458,185538.75542,0.0,158.0,0.0,1.0,189.91,158.0,0.09541731544931695,0.0,92769.37771
2021-10-19,1.0,1.0,45574.55,774.76735,44799.78265,0.0,35.0,0.0,2.0,432.52,35.0,0.016999999999999998,0.0,44799.78265
2021-10-20,2.0,2.0,115800.70999999999,2642.96621,113157.74379,0.0,84.0,0.0,2.0,760.7900000000001,84.0,0.02282340246445812,0.0,56578.871895
2021-10-21,1.0,1.0,87019.15999999999,823.52646,86195.63354,0.0,56.0,0.0,1.0,105.88,56.0,0.009463737181558638,0.0,86195.63354
2021-10-23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2021-10-28,1.0,1.0,3911.4,11.7342,3899.6658,0.0,6.0,0.0,0.0,0.0,6.0,0.0029999999999999996,0.0,3899.6658
2021-10-29,2.0,2.0,114613.94,13643.6934,100970.2466,0.0,61.0,0.0,0.0,0.0,61.0,0.11904043609355022,0.0,50485.1233
2021-10-30,1.0,1.0,11954.4,1948.5672,10005.8328,0.0,5.0,0.0,0.0,0.0,5.0,0.163,0.0,10005.8328
2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,529.69,0.0,,,
2021-11-01,1.0,1.0,5635.08,90.16128,5544.91872,0.0,6.0,0.0,0.0,0.0,6.0,0.016,0.0,5544.91872
2021-11-02,1.0,1.0,111081.51999999999,18057.57416,91564.88877,1459.05707,51.0,1.0,0.0,0.0,50.0,0.16256146080824246,0.0196078431372549,91564.88877
2021-11-03,2.0,2.0,114887.71,7170.83045,107716.87955,0.0,62.0,0.0,1.0,149.11,62.0,0.06241599253740892,0.0,53858.439775
2021-11-04,3.0,3.0,319212.0,36315.843120000005,271331.15528,11565.0016,242.0,5.0,0.0,0.0,237.0,0.11376716138491036,0.02066115702479339,90443.71842666667
2021-11-05,4.0,4.0,342524.31,36413.33737,306110.97263000003,0.0,202.0,0.0,2.0,1128.73,202.0,0.10630876789445981,0.0,76527.74315750001
2021-11-06,2.0,2.0,104343.12,1147.77432,103195.3457,0.0,42.0,0.0,1.0,804.56,42.0,0.011000000000000001,0.0,51597.67285
2021-11-08,1.0,1.0,12106.99,3099.38944,9007.60056,0.0,19.0,0.0,0.0,0.0,19.0,0.256,0.0,9007.60056
2021-11-09,1.0,1.0,25005.52,125.0276,24880.4924,0.0,38.0,0.0,0.0,0.0,38.0,0.005,0.0,24880.4924
2021-11-10,1.0,1.0,80946.62,20110.9727,60835.647300000004,0.0,62.0,0.0,2.0,246.36,62.0,0.24844734344682953,0.0,60835.647300000004
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,323.26,0.0,,,
2021-11-13,3.0,3.0,226655.65999999997,20327.96928,206327.69072,0.0,121.0,0.0,1.0,38.49,121.0,0.08968657248621104,0.0,68775.89690666668
2021-11-14,2.0,2.0,138257.43,5893.14691,132364.28309,0.0,160.0,0.0,0.0,0.0,160.0,0.04262444998435166,0.0,66182.141545
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,587.0,0.0,,,
2021-11-16,3.0,3.0,105703.53,9524.46337,96179.06663,0.0,86.0,0.0,0.0,0.0,86.0,0.09010544274160001,0.0,32059.688876666667
2021-11-17,2.0,2.0,63224.68,9203.1482,54021.5318,0.0,72.0,0.0,1.0,624.77,72.0,0.14556259043145808,0.0,27010.7659
2021-11-18,1.0,1.0,24280.1,6264.2658,18015.8342,0.0,13.0,0.0,0.0,0.0,13.0,0.258,0.0,18015.8342
2021-11-19,1.0,1.0,12593.96,868.98324,11724.97676,0.0,38.0,0.0,1.0,416.07,38.0,0.069,0.0,11724.97676
2021-11-20,1.0,1.0,103886.8,8546.680400000001,95340.1196,0.0,65.0,0.0,1.0,0.0,65.0,0.08226916605382013,0.0,95340.1196
2021-11-21,1.0,1.0,19248.920000000002,254.62936,18994.29064,0.0,76.0,0.0,1.0,549.76,76.0,0.013228241376659053,0.0,18994.29064
2021-11-22,2.0,2.0,66969.78,3415.45878,63554.32122,0.0,62.0,0.0,0.0,0.0,62.0,0.051,0.0,31777.16061
2021-11-23,3.0,3.0,64072.85,11172.51133,52900.33867,0.0,103.0,0.0,0.0,0.0,103.0,0.17437200514726595,0.0,17633.446223333332
2021-11-24,2.0,2.0,117670.66,26684.119339999997,90986.54066,0.0,70.0,0.0,1.0,343.08,70.0,0.22676952215616022,0.0,45493.27033
2021-11-25,3.0,3.0,47622.14,10873.779209999999,36748.36079,0.0,104.0,0.0,0.0,0.0,104.0,0.22833453536527334,0.0,12249.453596666666
2021-11-26,2.0,2.0,113840.58000000002,14545.81494,99294.76506,0.0,141.0,0.0,0.0,0.0,141.0,0.1277735491157898,0.0,49647.38253
2021-11-27,4.0,4.0,50497.26,6285.42078,44211.83922,0.0,136.0,0.0,1.0,249.75,136.0,0.12447053127238983,0.0,11052.959805
2021-11-28,2.0,2.0,122400.91,7813.775549999999,114587.13445000001,0.0,93.0,0.0,4.0,707.4000000000001,93.0,0.06383756092989831,0.0,57293.567225000006
2021-11-29,1.0,1.0,10903.13,621.47841,10281.65159,0.0,41.0,0.0,2.0,781.21,41.0,0.05700000000000001,0.0,10281.65159
2021-11-30,2.0,2.0,78242.22,12733.7319,65508.4881,0.0,74.0,0.0,0.0,0.0,74.0,0.16274757924813485,0.0,32754.24405
2021-12-01,2.0,2.0,296011.33999999997,11479.00574,284532.33426000003,0.0,186.0,0.0,0.0,0.0,186.0,0.03877893914469629,0.0,142266.16713000002
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,882.08,0.0,,,
2021-12-03,1.0,1.0,220750.56,31685.674929999997,189064.88507,0.0,108.0,0.0,0.0,0.0,108.0,0.14353610215077142,0.0,189064.88507
2021-12-04,2.0,2.0,320570.47,41144.56754,279425.90244,0.0,238.0,0.0,1.0,352.33,238.0,0.12834796523834524,0.0,139712.95122
2021-12-05,1.0,1.0,98816.44,6277.39616,92539.04384,0.0,65.0,0.0,2.0,786.35,65.0,0.06352582788855782,0.0,92539.04384
2021-12-06,1.0,1.0,43558.54,1245.06351,42313.47649,0.0,30.0,0.0,0.0,0.0,30.0,0.028583683245581692,0.0,42313.47649
2021-12-07,1.0,1.0,135567.84,31982.392079999998,103585.44792,0.0,68.0,0.0,1.0,151.42,68.0,0.23591430002867936,0.0,103585.44792
2021-12-09,2.0,2.0,8885.58,62.19906,2393.058689999999,6430.32225,31.0,3.0,2.0,934.53,28.0,0.007,0.0967741935483871,1196.5293449999995
2021-12-10,6.0,6.0,297457.64,34072.11033,263385.52967,0.0,230.0,0.0,0.0,0.0,230.0,0.1145444115336893,0.0,43897.588278333336
2021-12-11,1.0,1.0,65636.4,16869.439,48766.960999999996,0.0,61.0,0.0,0.0,0.0,61.0,0.25701347118367246,0.0,48766.960999999996
2021-12-12,1.0,1.0,68902.65,14497.75665,54404.89335,0.0,63.0,0.0,2.0,362.68,63.0,0.21040927526009523,0.0,54404.89335
2021-12-14,1.0,1.0,63701.52,4149.64728,59551.87272,0.0,30.0,0.0,1.0,419.03,30.0,0.06514204496219243,0.0,59551.87272
2021-12-16,2.0,2.0,6682.72,53.46176,6629.25824,0.0,22.0,0.0,1.0,222.88,22.0,0.008,0.0,3314.62912
2021-12-17,1.0,1.0,9223.4,156.7978,9066.6022,0.0,10.0,0.0,0.0,0.0,10.0,0.017,0.0,9066.6022
2021-12-18,3.0,3.0,114606.91999999998,14231.776749999999,100375.14325000001,0.0,96.0,0.0,0.0,0.0,96.0,0.12417903517518838,0.0,33458.381083333334
2021-12-19,1.0,1.0,10574.4,2114.88,8459.52,0.0,20.0,0.0,1.0,0.0,20.0,0.2,0.0,8459.52
2021-12-20,5.0,5.0,418346.27,31403.21241,381522.00479,5421.0528,294.0,5.0,2.0,381.28,289.0,0.07506511868744521,0.017006802721088437,76304.400958
2021-12-22,3.0,3.0,230857.72999999998,44053.31693,186804.41307,0.0,180.0,0.0,2.0,966.22,180.0,0.19082452612697876,0.0,62268.13769
2021-12-23,2.0,2.0,145917.58000000002,12583.24872,133334.33127999998,0.0,114.0,0.0,0.0,0.0,114.0,0.0862353166767157,0.0,66667.16563999999
2021-12-24,2.0,2.0,54946.600000000006,6539.75324,48406.84676,0.0,188.0,0.0,0.0,0.0,188.0,0.11902016212104115,0.0,24203.42338
2021-12-25,4.0,4.0,188733.99,29307.24301,158391.44459,1035.3024,142.0,2.0,1.0,153.52,140.0,0.15528333295979171,0.014084507042253521,39597.8611475
2021-12-26,2.0,2.0,170858.33000000002,8313.05784,162545.27216,0.0,177.0,0.0,0.0,0.0,177.0,0.0486546827421291,0.0,81272.63608
2021-12-27,1.0,1.0,39257.84,4347.8696,34909.970400000006,0.0,91.0,0.0,3.0,641.78,91.0,0.11075162566254283,0.0,34909.970400000006
2021-12-28,2.0,2.0,92389.83,10146.20568,82243.62432,0.0,104.0,0.0,2.0,751.59,104.0,0.10981950805624384,0.0,41121.81216
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,561.16,0.0,,,
2021-12-30,3.0,3.0,210200.78999999998,23152.36536,187048.42463999998,0.0,206.0,0.0,3.0,928.4200000000001,206.0,0.11014404541486263,0.0,62349.474879999994
2021-12-31,2.0,2.0,38644.53,2513.82311,36130.70689,0.0,55.0,0.0,0.0,0.0,55.0,0.06504990771009506,0.0,18065.353445
2022-01-01,2.0,2.0,85969.22,14784.39108,69882.96866000001,1301.86026,87.0,6.0,0.0,0.0,81.0,0.17197307454923982,0.06896551724137931,34941.48433000001
2022-01-03,1.0,1.0,67491.06,4061.68749,63429.37251,0.0,36.0,0.0,0.0,0.0,36.0,0.06018111865482628,0.0,63429.37251
2022-01-05,3.0,3.0,118110.82,22974.56218,95136.25782,0.0,64.0,0.0,1.0,81.26,64.0,0.19451699835798278,0.0,31712.08594
2022-01-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-01-07,1.0,1.0,14088.199999999999,2888.82139,537.9687099999992,10661.4099,39.0,5.0,0.0,0.0,34.0,0.20505255391036473,0.1282051282051282,537.9687099999992
2022-01-09,4.0,4.0,26367.4,4691.14904,21676.25096,0.0,65.0,0.0,1.0,552.23,65.0,0.1779147371375259,0.0,5419.06274
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,569.49,0.0,,,
2022-01-11,2.0,2.0,78035.89,8849.654849999999,69186.23515000001,0.0,97.0,0.0,0.0,0.0,97.0,0.11340493265342394,0.0,34593.117575000004
2022-01-12,3.0,3.0,216023.75999999998,24436.558559999998,191587.20144,0.0,202.0,0.0,0.0,0.0,202.0,0.11311977238059369,0.0,63862.400480000004
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,851.01,0.0,,,
2022-01-14,1.0,1.0,118001.31,569.31777,117431.99223,0.0,95.0,0.0,1.0,41.71,95.0,0.0048246733023557115,0.0,117431.99223
2022-01-15,2.0,2.0,116114.66,18367.60602,97747.05398,0.0,119.0,0.0,0.0,0.0,119.0,0.1581850734437839,0.0,48873.52699
2022-01-16,3.0,3.0,278083.25,31516.093039999996,246567.15696,0.0,254.0,0.0,0.0,0.0,254.0,0.11333330231144809,0.0,82189.05232
2022-01-17,1.0,1.0,95618.54,5759.72822,89858.81178,0.0,70.0,0.0,0.0,0.0,70.0,0.06023652128551639,0.0,89858.81178
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,445.76,0.0,,,
2022-01-19,2.0,2.0,42878.579999999994,6362.09404,28602.55196,7913.934,69.0,7.0,1.0,446.13,62.0,0.14837464393643635,0.10144927536231885,14301.27598
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,
2022-01-21,3.0,3.0,253644.40999999997,9228.55443,244415.85557,0.0,201.0,0.0,2.0,602.17,201.0,0.0363838273825944,0.0,81471.95185666667
2022-01-22,2.0,2.0,39917.21,4640.007100000001,24709.408779999994,10567.79412,63.0,11.0,1.0,21.1,52.0,0.11624076682714049,0.1746031746031746,12354.704389999997
2022-01-24,3.0,3.0,173897.87,10957.11748,162940.75252,0.0,121.0,0.0,1.0,396.56,121.0,0.06300892288099906,0.0,54313.58417333334
2022-01-25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,613.5699999999999,0.0,,,0.0
2022-01-27,1.0,1.0,94826.1,3741.4322,91084.6678,0.0,111.0,0.0,1.0,551.59,111.0,0.039455721578763654,0.0,91084.6678
2022-01-28,1.0,1.0,192098.74,50006.30838,139620.55687,2471.87475,94.0,5.0,1.0,565.67,89.0,0.26031565006621077,0.05319148936170213,139620.55687
2022-01-29,4.0,4.0,227693.25,31093.09455,196600.15545000002,0.0,262.0,0.0,0.0,0.0,262.0,0.13655694470521196,0.0,49150.038862500005
2022-01-30,2.0,2.0,137635.02000000002,13290.11922,124344.90078000001,0.0,85.0,0.0,0.0,0.0,85.0,0.09656059351755097,0.0,62172.450390000005
2022-01-31,1.0,1.0,64641.28,10277.96352,54363.31648,0.0,53.0,0.0,0.0,0.0,53.0,0.159,0.0,54363.31648
2022-02-01,3.0,3.0,11585.33,2199.5768,8822.15015,563.60305,52.0,1.0,2.0,762.0799999999999,51.0,0.1898587955630094,0.019230769230769232,2940.7167166666663
2022-02-02,1.0,1.0,48518.64,6905.91792,41612.72208,0.0,29.0,0.0,1.0,508.64,29.0,0.14233535647330592,0.0,41612.72208
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,674.47,0.0,,,
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.37,0.0,,,
2022-02-05,2.0,2.0,55464.73,1053.82987,54410.90013,0.0,23.0,0.0,0.0,0.0,23.0,0.019,0.0,27205.450065
2022-02-06,1.0,1.0,179078.0,14989.55864,164088.44136,0.0,110.0,0.0,1.0,586.58,110.0,0.0837040766593328,0.0,164088.44136
2022-02-07,1.0,1.0,14551.91,58.20764,14493.70236,0.0,43.0,0.0,0.0,0.0,43.0,0.004,0.0,14493.70236
2022-02-08,2.0,2.0,64190.1,843.1760999999999,63346.923899999994,0.0,36.0,0.0,0.0,0.0,36.0,0.013135609696822407,0.0,31673.461949999997
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,513.86,0.0,,,
2022-02-11,3.0,3.0,324671.78,50107.7442,274564.03579999995,0.0,293.0,0.0,0.0,0.0,293.0,0.1543335370878245,0.0,91521.34526666666
2022-02-12,2.0,2.0,25872.49,362.21486,25510.27514,0.0,62.0,0.0,0.0,0.0,62.0,0.013999999999999999,0.0,12755.13757
2022-02-15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-02-16,8.0,7.0,642361.2,76318.44935,566042.75069,0.0,518.0,0.0,2.0,502.26000000000005,518.0,0.11880924525018012,0.0,70755.34383625
2022-02-17,1.0,1.0,9831.51,2516.86656,7314.64344,0.0,39.0,0.0,0.0,0.0,39.0,0.256,0.0,7314.64344
2022-02-18,2.0,2.0,56841.229999999996,9359.12377,47482.10623,0.0,87.0,0.0,0.0,0.0,87.0,0.1646537868726627,0.0,23741.053115
2022-02-19,4.0,4.0,443942.6,57369.32705,386573.27295,0.0,324.0,0.0,1.0,622.36,324.0,0.12922690241936682,0.0,96643.3182375
2022-02-20,1.0,1.0,44940.35,584.22455,44356.12545,0.0,49.0,0.0,0.0,0.0,49.0,0.013000000000000001,0.0,44356.12545
2022-02-21,3.0,3.0,133682.9,7973.9373,125708.9627,0.0,116.0,0.0,1.0,690.53,116.0,0.0596481472200259,0.0,41902.98756666667
2022-02-24,1.0,1.0,65418.770000000004,5507.475869999999,59911.29413,0.0,105.0,0.0,2.0,845.29,105.0,0.08418800705057583,0.0,59911.29413
2022-02-25,1.0,1.0,5056.64,320.092,4736.548,0.0,25.0,0.0,0.0,0.0,25.0,0.0633013226173902,0.0,4736.548
2022-02-26,1.0,1.0,12742.86,2013.37188,10729.48812,0.0,55.0,0.0,1.0,118.46,55.0,0.15799999999999997,0.0,10729.48812
2022-02-27,1.0,1.0,192725.09999999998,30670.780199999997,162054.3198,0.0,133.0,0.0,0.0,0.0,133.0,0.15914263476838253,0.0,162054.3198
2022-02-28,3.0,3.0,111939.38,13813.5628,98125.81719999999,0.0,159.0,0.0,0.0,0.0,159.0,0.12340217356930151,0.0,32708.60573333333
2022-03-01,4.0,4.0,160120.36,10677.010559999999,149443.34944,0.0,97.0,0.0,1.0,136.65,97.0,0.06668115510107521,0.0,37360.83736
2022-03-02,2.0,2.0,126150.40999999999,20350.28652,105800.12348,0.0,136.0,0.0,0.0,0.0,136.0,0.16131764074330002,0.0,52900.06174
2022-03-04,2.0,2.0,197298.76999999996,34429.83504,162868.93495999998,0.0,138.0,0.0,1.0,126.05,138.0,0.1745060804991334,0.0,81434.46747999999
2022-03-06,6.0,6.0,467832.42,21021.71457,444389.65377000003,2421.05166,418.0,2.0,1.0,452.88,416.0,0.04493428345560148,0.004784688995215311,74064.942295
2022-03-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-08,1.0,1.0,56909.549999999996,8306.001900000001,32885.3745,15718.1736,36.0,8.0,0.0,0.0,28.0,0.1459509326642014,0.2222222222222222,32885.3745
2022-03-09,1.0,1.0,40969.7,2171.3941,38798.3059,0.0,38.0,0.0,1.0,392.16,38.0,0.053000000000000005,0.0,38798.3059
2022-03-10,2.0,2.0,97790.62999999999,19799.36915,77991.26084999999,0.0,123.0,0.0,0.0,0.0,123.0,0.20246693522682083,0.0,38995.630424999996
2022-03-11,4.0,4.0,52173.17,970.00995,51203.16005,0.0,120.0,0.0,1.0,558.39,120.0,0.0185921221578064,0.0,12800.7900125
2022-03-12,6.0,6.0,86231.31,15590.72709,70640.58291,0.0,121.0,0.0,0.0,0.0,121.0,0.18080123205828602,0.0,11773.430484999999
2022-03-13,2.0,2.0,72413.47,1812.8514,67740.3898,2860.2288,110.0,8.0,3.0,1244.11,102.0,0.025034726273992947,0.07272727272727272,33870.1949
2022-03-14,2.0,2.0,47454.55,7102.74365,40351.80635,0.0,88.0,0.0,1.0,338.42,88.0,0.14967466028020496,0.0,20175.903175
2022-03-15,3.0,3.0,85629.84,15247.45504,70382.38496,0.0,73.0,0.0,3.0,1352.38,73.0,0.17806240254565467,0.0,23460.794986666664
2022-03-16,4.0,4.0,544196.34,65801.13867,478395.20133,0.0,368.0,0.0,0.0,0.0,368.0,0.12091433520115186,0.0,119598.8003325
2022-03-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,722.8699999999999,0.0,,,0.0
2022-03-18,1.0,1.0,189744.71000000002,5952.25877,183792.4512,0.0,124.0,0.0,2.0,581.75,124.0,0.031369827227330865,0.0,183792.4512
2022-03-19,2.0,2.0,113113.08,1470.47004,111642.61,0.0,46.0,0.0,1.0,435.46,46.0,0.013,0.0,55821.305
2022-03-20,1.0,1.0,22003.36,2934.10304,19069.25696,0.0,25.0,0.0,0.0,0.0,25.0,0.13334795413064185,0.0,19069.25696
2022-03-21,1.0,1.0,24936.85,2610.97025,19533.977469999998,2791.9022800000002,70.0,4.0,1.0,479.34,66.0,0.10470329051183289,0.05714285714285714,19533.977469999998
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,598.15,0.0,,,
2022-03-23,3.0,3.0,172643.89,38940.753079999995,133703.13692000002,0.0,241.0,0.0,0.0,0.0,241.0,0.22555535026464008,0.0,44567.712306666675
2022-03-24,2.0,2.0,248672.06,25781.86548,222890.19452000002,0.0,189.0,0.0,2.0,1338.1,189.0,0.10367817550552322,0.0,111445.09726000001
2022-03-25,1.0,1.0,24369.75,5093.27775,18659.098889999997,617.37336,25.0,9.0,3.0,577.0799999999999,16.0,0.20900000000000002,0.36,18659.098889999997
2022-03-26,2.0,2.0,6947.66,673.6745,6273.985500000001,0.0,62.0,0.0,2.0,611.1700000000001,62.0,0.09696422968308754,0.0,3136.9927500000003
2022-03-27,7.0,7.0,401063.61,48002.802630000006,353060.80737,0.0,253.0,0.0,1.0,722.57,253.0,0.1196887511933581,0.0,50437.25819571428
2022-03-28,2.0,2.0,56723.049999999996,9227.35095,47495.699049999996,0.0,46.0,0.0,0.0,0.0,46.0,0.16267374462409903,0.0,23747.849524999998
2022-03-29,3.0,3.0,221307.87,30998.01198,190309.85801999999,0.0,181.0,0.0,2.0,871.6400000000001,181.0,0.14006737302202582,0.0,63436.61934
2022-03-30,3.0,3.0,250643.18,38620.75279,212022.42721,0.0,303.0,0.0,2.0,825.8,303.0,0.15408658950943727,0.0,70674.14240333333
2022-04-01,3.0,3.0,200372.58,23229.93754,177142.64246,0.0,194.0,0.0,1.0,35.73,194.0,0.11593371478273125,0.0,59047.54748666667
2022-04-02,5.0,5.0,289878.04,42552.718940000006,247325.32106,0.0,281.0,0.0,0.0,0.0,281.0,0.14679524858109297,0.0,49465.064212
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,319.19,0.0,,,
2022-04-04,1.0,1.0,0.0,0.0,-9301.99302,9301.99302,0.0,9.0,0.0,0.0,-9.0,,,-9301.99302
2022-04-05,2.0,2.0,124022.23000000001,20904.35828,103117.87172,0.0,107.0,0.0,2.0,1059.25,107.0,0.16855331725610803,0.0,51558.93586
2022-04-06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-04-07,2.0,2.0,95590.14,6673.88954,77032.57480999999,11883.67565,65.0,5.0,2.0,721.27,60.0,0.06981776091132412,0.07692307692307693,38516.287404999995
2022-04-08,2.0,2.0,101418.32,4444.104960000001,96974.21504000001,0.0,54.0,0.0,0.0,0.0,54.0,0.043819548184193945,0.0,48487.107520000005
2022-04-10,1.0,1.0,114630.04,1111.1326,113518.90740000001,0.0,88.0,0.0,0.0,0.0,88.0,0.009693206074079709,0.0,113518.90740000001
2022-04-11,3.0,3.0,77269.69,6465.45347,70804.23653,0.0,60.0,0.0,0.0,0.0,60.0,0.08367386319266973,0.0,23601.412176666665
2022-04-13,1.0,1.0,79033.15,948.3978,78084.7522,0.0,35.0,0.0,0.0,0.0,35.0,0.012,0.0,78084.7522
2022-04-14,2.0,2.0,114920.32999999999,18130.681,94797.1963,1992.4527,101.0,5.0,0.0,0.0,96.0,0.15776739415906657,0.04950495049504951,47398.59815
2022-04-15,2.0,2.0,209471.52000000002,16317.641199999998,193153.8788,0.0,135.0,0.0,1.0,0.0,135.0,0.07789909196247775,0.0,96576.9394
2022-04-16,2.0,2.0,87460.18,9887.13572,77573.04428,0.0,87.0,0.0,0.0,0.0,87.0,0.11304728300353373,0.0,38786.52214
2022-04-17,1.0,1.0,62961.54,7429.46172,39822.31512,15709.76316,34.0,7.0,1.0,507.02,27.0,0.11800000000000001,0.20588235294117646,39822.31512
2022-04-18,4.0,4.0,78998.41,9395.29864,69603.11136000001,0.0,136.0,0.0,1.0,383.2,136.0,0.11893022454502566,0.0,17400.777840000002
