inventory_id,warehouse_id,product_id,stock_quantity,reorder_level,last_restock_date
702833,538,20074,382,159,20-08-2026
702834,538,20381,1032,354,25-10-2025
702835,538,20583,1535,465,08-06-2026
702836,538,20736,7628,75,25-11-2025
702837,538,21029,15132,447,14-11-2025
702838,538,20140,139,266,22-07-2026
702839,538,20544,4333,462,23-12-2025
702840,538,20722,1407,198,17-09-2025
702841,538,20753,1508,159,29-06-2026
702842,538,20823,4248,229,12-12-2025
702843,538,20147,7587,19,21-07-2026
702844,538,20274,9125,,01-03-2026
702845,538,20065,2605,176,27-03-2026
702846,538,20838,1337,106,19-04-2026
702847,538,21051,4689,350,05-02-2026
702848,538,21484,875,173,31-08-2026
702849,538,20730,2513,27,02-12-2025
702850,538,20156,1344,495,26-04-2026
702851,539,20423,5850,23,20-11-2025
702852,539,20211,1505,21,30-08-2026
702853,539,21436,1164,301,12-09-2025
702854,539,21388,13703,495,11-08-2026
702855,539,21152,588,295,09-22-2025
702856,539,20857,3859,339,13-08-2026
702857,539,20137,1366,150,05-10-2025
702858,539,20871,217,426,28-01-2026
702859,539,20092,201,77,08-06-2026
702860,539,21373,1054,399,04-02-2026
702861,539,20201,11031,378,26-08-2026
702862,539,20470,1817,310,21-08-2026
702863,539,21322,16444,348,10-03-2026
702864,539,21053,4769,35,10-Jan-26
702865,539,20610,3140,340,25-12-2025
702866,539,20689,4748,490,26-09-2025
702867,539,21235,3979,306,01-Jun-26
702868,539,21200,7782,,03-14-2026
702869,539,20837,1817,270,30-12-2025
702870,539,20083,2383,160,13-04-2026
702871,539,20997,12287,,05-08-2026
702872,539,20909,16019,357,14-08-2026
702873,539,20188,12208,32,25-10-2025
702874,539,20022,2976,438,24-07-2026
702875,539,20583,8295,387,06-01-2026
702876,539,21143,3540,237,06-06-2026
702877,539,21465,3766,310,08-10-2025
702878,539,21463,1253,272,31-08-2025
702879,539,20229,4894,258,23-12-2025
702880,539,20182,1127,137,03-02-2026
702881,539,20552,2204,400,13-09-2025
702882,539,20615,10568,320,25-05-2026
702883,539,20986,1270,28,10-06-2026
702884,539,21267,404,488,31-05-2026
702885,539,20622,391,287,28-05-2026
702886,539,20665,15468,342,16-06-2026
702887,539,20269,3869,326,05-11-2025
702888,539,20840,2882,430,20-01-2026
702889,539,21275,9114,25,02-09-2025
702890,539,21162,9888,453,31-01-2026
702891,539,20091,2210,444,06-09-2025
702892,539,21392,6473,499,08-10-2025
702893,539,21191,8069,155,04-12-2025
702894,539,21461,5818,117,29-04-2026
702895,539,20762,900,60,11-11-2025
702896,539,20651,11418,390,30-06-2026
702897,539,20481,4239,67,16-04-2026
702898,539,20942,1817,426,29-07-2026
702899,539,20568,3031,418,21-05-2026
702900,539,20139,210,,23-07-2026
702901,539,21444,749,35,19-10-2025
702902,539,20324,7938,309,23-12-2025
702903,539,21256,0,,26-09-2025
702904,539,21453,2949,393,08-09-2025
702905,539,20704,4045,265,20-01-2026
702906,539,21060,307,376,26-02-2026
702907,539,20663,19782,449,18-03-2026
702908,539,21422,1403,19,25-12-2025
702909,539,21082,1985,330,19-Feb-26
702910,539,21149,1983,83,06-08-2026
702911,539,21457,1433,428,07-07-2026
702912,539,20332,8,345,23-10-2025
702913,539,20379,7152,94,27-09-2025
702914,539,21189,18642,103,05-01-2026
702915,539,20635,1390,304,17-Jul-26
702916,539,21310,5953,466,30-07-2026
702917,539,20144,7412,129,09-12-2025
702918,539,21434,10325,151,25-07-2026
702919,539,20290,3006,338,10-06-2026
702920,539,21379,1975,165,28-03-2026
702921,539,20812,2153,198,04-01-2026
702922,539,21454,6824,362,29-05-2026
702923,539,20353,9287,280,07-07-2026
702924,539,20789,1097,72,05-09-2025
702925,539,21219,2537,450,27-09-2025
702926,540,20169,9028,307,24-09-2025
702927,540,21376,6390,470,04-08-2026
702928,540,20800,16292,91,09-05-2026
702929,540,20988,5456,486,03-06-2026
702930,540,20852,1942,500,13-04-2026
702931,540,20490,3473,36,15-01-2026
702932,540,20511,4206,286,31-10-2025
702933,540,20872,318,19,04-30-2026
702934,540,20729,3057,251,09-09-2025
702935,540,20200,4804,474,04-01-2026
702936,540,20100,712,103,06-08-2026
702937,540,21429,5898,125,11-09-2025
702938,540,20215,3408,66,02-02-2026
702939,540,20544,11824,455,09-02-2026
702940,540,20603,169,347,01-12-2025
702941,540,21416,1199,386,02-01-2026
702942,540,21302,3578,322,06-08-2026
702943,540,20313,,129,28-04-2026
702944,540,21103,4873,255,11-06-2026
702945,540,20684,5532,189,01-03-2026
702946,540,20615,421,196,29-09-2025
702947,540,20072,2804,359,13-02-2026
702948,540,20216,2765,315,05-06-2026
702949,540,20728,1792,371,08-01-2026
702950,540,21225,10505,253,27-05-2026
702951,540,21059,6833,271,24-09-2025
702952,540,20581,4645,381,25-03-2026
702953,540,20270,4871,473,19-06-2026
702954,540,20335,2408,204,21-03-2026
702955,540,20241,9869,,10-30-2025
702956,540,20779,4612,204,02-06-2026
702957,540,21008,5076,,30-Mar-26
702958,540,20613,7691,462,27-10-2025
702959,540,20503,1245,37,27-06-2026
702960,540,20229,6397,316,04-11-2025
702961,540,21153,845,420,16-08-2026
702962,540,20762,1647,,26-07-2026
702963,540,20829,1590,434,26-09-2025
702964,540,20265,14933,228,14-06-2026
702965,540,20028,7549,30,05-11-2025
702966,540,20917,4696,93,05-03-2026
702967,540,20010,5048,226,11-07-2026
702968,540,21299,3210,425,06-05-2026
702969,540,21111,11427,186,20-10-2025
702970,540,21481,2666,392,06-Jul-26
702971,540,20331,1862,311,16-07-2026
702972,540,20589,692,187,19-03-2026
702973,540,21205,5998,401,13-10-2025
702974,540,21071,5155,421,25-06-2026
702975,540,21084,1886,152,30-01-2026
702976,540,20209,99,489,04-02-2026
702977,540,20681,7101,216,31-Dec-25
702978,540,20897,45,378,16-09-2025
702979,540,20396,4729,49,28-12-2025
702980,540,20738,13667,,20-09-2025
702981,540,21044,2238,263,27-05-2026
702982,540,21046,1041,,27-08-2026
702983,540,20720,4745,,19-10-2025
702984,540,21127,,369,01-06-2026
702985,540,20906,3074,,07-04-2026
702986,540,20175,13267,428,23-Nov-25
702987,540,20279,206,427,07-04-2026
702988,540,21498,2732,167,26-11-2025
702989,540,20938,4928,137,29-11-2025
702990,540,21105,7718,118,18-08-2026
702991,540,21014,768,274,01-06-2026
702992,540,20318,6257,322,11-01-2026
702993,540,21180,3128,454,29-05-2026
702994,540,20839,1964,302,31-10-2025
702995,540,21349,549,76,30-11-2025
702996,540,20525,7794,437,23-01-2026
702997,540,21164,665,373,25-10-2025
702998,540,20656,1441,375,22-08-2026
702999,540,20944,1332,20,24-03-2026
703000,540,20378,7975,25,04-03-2026
703001,518,20427,498,451,01-06-2026
703002,531,21147,810,304,10-05-2026
703003,517,20520,1661,286,29-07-2026
703004,539,20663,19782,449,18-03-2026
703005,504,20870,,23,27-07-2026
