shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km
900426,5002959,UPS,08-04-2026,15-04-2026,266.33,4963.5
900427,5005410,Blue Dart,06-01-2026,19-01-2026,294.22,5588
900428,5003997,DHL,08-11-2025,19-Nov-25,336.12,8055.1
900429,5011469,Maersk,,,144.53,2310.5
900430,5003103,Maersk,04-07-2023,05-07-2023,,1246.2
900431,5000886,FedEx,02-11-2024,09-11-2024,337.61,6387.8
900432,5006102,UPS,01-04-2023,12-04-2023,422.27,
900433,5003168,UPS,13-12-2024,16-12-2024,99.24,1916.3
900434,5011817,UPS,12-08-2025,23-08-2025,430.48,9991.3
900435,5006345,DHL Express,21-03-2022,31-03-2022,479.34,7694.8
900436,5001582,DHL Express,16-02-2024,20-02-2024,,2158.5
900437,5002641,Maersk,20-01-2025,03-02-2025,584.54,11810.7
900438,5008059,fedex,21-04-2024,,164.17,3097.4
900439,5010728,fedex,06-08-2026,23-06-2026,492.43,8648.3
900440,5008554,FedEx,08-04-2021,10-04-2021,96.21,1579.7
900441,5003171,Maersk,24-03-2024,07-04-2024,515.9,10947.6
900442,5009903,FedEx,30-03-2022,13-04-2022,697.04,11801
900443,5008036,Blue Dart,,,,6382.2
900444,5002869,Blue Dart,31-07-2022,11-08-2022,330.15,6682.7
900445,5010878,DHL Express,16-05-2025,05-06-2025,673.2,10403
900446,5003568,fedex,02-08-2025,09-08-2025,312.48,5487.5
900447,5000531,DHL Express,05-05-2026,,404.44,9475.1
900448,5006933,FedEx,,,163.33,2799.4
900449,5006233,Blue Dart,11-10-2023,06-11-2023,728.46,10992.4
900450,5005425,FedEx,,,455.51,7720.7
900451,5004843,Blue Dart,28-03-2026,16-04-2026,495.17,9939.9
900452,5001444,fedex,06-07-2026,23-07-2026,538.57,11329.8
900453,5006727,fedex,13-12-2024,23-12-2024,286.44,4928.4
900454,5008482,DHL,18-Aug-23,26-08-2023,466.64,6900.4
900455,5004400,FedEx,,,533.22,8927.2
900456,5003418,Blue Dart,30-11-2022,13-12-2022,480.25,10353.8
900457,5008968,fedex,15-05-2026,19-05-2026,186.17,3830.6
900458,5008739,UPS,,,15.54,195.7
900459,5006488,Blue Dart,11-03-2026,18-03-2026,468.83,6705.4
900460,5008451,DHL Express,04-05-2026,20-05-2026,371.61,7535.4
900461,5000538,FedEx,11-06-2026,23-06-2026,662.09,9431.1
900462,5006391,DHL,,,197.96,4673.5
900463,5008250,DHL Express,19-02-2024,04-03-2024,621.05,9287.4
900464,5009788,DHL,29-Oct-23,30-10-2023,33.09,573.9
900465,5001507,FedEx,06-06-2025,14-06-2025,267.74,5074.4
900466,5011169,fedex,23-07-2025,01-08-2025,369.69,5847.2
900467,5010592,UPS,20-12-2025,03-01-2026,480.36,9270.3
900468,5002891,DHL Express,10-08-2025,27-08-2025,598.14,9461.3
900469,5002345,UPS,10-03-2025,13-03-2025,99.59,1798.5
900470,5007484,fedex,01-10-2022,,104.94,1632.7
900471,5006034,Blue Dart,24-09-2024,03-10-2024,240.41,4718.8
900472,5006500,DHL,18-01-2022,22-Jan-22,111.19,2374.7
900473,5008281,FedEx,11-06-2025,06-14-2025,135.73,2460.5
900474,5009258,fedex,18-07-2023,26-07-2023,289.27,5645.5
900475,5011438,DHL Express,,,201.98,4148.5
900476,5008492,Maersk,,,145.35,2259.7
900477,5004356,DHL,10-05-2022,15-05-2022,191.03,3168.7
900478,5004065,UPS,12-01-2024,02-01-2024,387.6,9195.6
900479,5002335,FedEx,27-09-2021,12-10-2021,357.36,6270.6
900480,5005554,FedEx,,,503.29,7828.9
900481,5008188,fedex,09-02-2025,23-09-2025,,9627.1
900482,5006590,FedEx,12-05-2026,27-05-2026,389.93,7500.3
900483,5010065,FedEx,21-03-2025,27-03-2025,216.74,4017.5
900484,5008745,DHL,19-07-2025,01-08-2025,688.86,10386.8
900485,5009330,fedex,29-02-2024,23-03-2024,568.44,10073.9
900486,5006704,UPS,20-03-2026,21-03-2026,50.51,686
900487,5009426,Blue Dart,07-18-2026,23-07-2026,256.83,
900488,5003634,FedEx,03-02-2023,20-02-2023,560.16,11737.3
900489,5011148,fedex,13-11-2021,14-11-2021,38.49,421
900490,5001861,DHL Express,,,615.05,9592.4
900491,5006097,DHL,04-05-2025,,560.49,11516.3
900492,5005062,UPS,17-08-2025,28-08-2025,576.29,8833.2
900493,5011778,DHL,08-01-2026,19-01-2026,297.23,
900494,5005648,DHL,24-06-2026,28-06-2026,209.42,3564.7
900495,5002273,DHL Express,12-09-2025,26-09-2025,735.66,11532.2
900496,5010939,FedEx,26-08-2023,09-09-2023,597.85,9029.6
900497,5010376,Maersk,17-06-2024,29-06-2024,350.25,7765.9
900498,5000856,fedex,08-02-2025,22-02-2025,348.33,7747.5
900499,5002942,Maersk,31-05-2023,08-06-2023,407.85,5831.4
900500,5008711,DHL,24-08-2025,28-08-2025,191.98,4162.1
900501,5001950,FedEx,18-02-2023,28-02-2023,419.8,6159.9
900502,5004216,FedEx,,,540.48,8453.6
900503,5001189,DHL,02-06-2025,13-06-2025,326.66,5141
900504,5004899,UPS,,,20.33,224.5
900505,5003530,Blue Dart,29-Mar-23,04-06-2023,368.42,7421
900506,5003337,DHL Express,12-09-2025,25-09-2025,528.89,11284.6
900507,5001274,DHL Express,15-05-2026,29-05-2026,312.11,6770.3
900508,5011051,FedEx,20-05-2023,21-May-23,7.43,14.2
900509,5007729,UPS,12-11-2024,18-12-2024,268.96,5277.2
900510,5002069,UPS,09-Jan-26,15-01-2026,279.29,4244.2
900511,5002792,FedEx,25-01-2026,02-02-2026,296.21,
900512,5003826,fedex,05-17-2025,27-05-2025,522.63,8209.4
900513,5005816,UPS,25-08-2024,01-09-2024,367.24,5343.6
900514,5002234,FedEx,09-06-2024,17-06-2024,380.24,7694.8
900515,5001285,UPS,19-06-2026,01-07-2026,398.48,6402.4
900516,5003150,fedex,10-08-2025,22-08-2025,335.85,5845.9
900517,5009060,fedex,24-06-2024,26-06-2024,57.9,1093.6
900518,5003557,DHL,09-08-2024,,559.13,8957.1
900519,5006215,FedEx,06-10-2025,28-Oct-25,,11365.8
900520,5008235,DHL Express,13-12-2025,02-01-2026,718.91,11567.3
900521,5005718,DHL,05-01-2025,08-01-2025,128.95,2840.9
900522,5004289,Blue Dart,07-07-2025,24-07-2025,508.12,7936.6
900523,5004888,FedEx,25-05-2022,,158.07,3828.7
900524,5006694,UPS,08-03-2026,12-03-2026,223.51,3271.5
900525,5001320,FedEx,06-07-2024,15-07-2024,544.17,7891.8
900526,5008724,FedEx,23-10-2023,29-10-2023,237.62,4323
900527,5010765,fedex,08-05-2026,22-05-2026,554.11,9097.7
900528,5011057,fedex,04-12-2025,13-12-2025,458.65,6856.3
900529,5000177,DHL Express,,,247.41,4196.1
900530,5006549,Blue Dart,10-02-2023,15-02-2023,275.17,4979.4
900531,5008375,Maersk,05-02-2024,15-02-2024,338.22,6549.4
900532,5006090,fedex,03-02-2025,11-02-2025,356,7421.2
900533,5000959,Maersk,,,731.7,11005.7
900534,5008851,UPS,24-11-2025,08-12-2025,,8888.4
900535,5008076,Maersk,02-03-2024,06-03-2024,106.03,
900536,5009109,Blue Dart,,,78.68,1298.6
900537,5008298,Blue Dart,08-01-2025,19-01-2025,294.5,4618.3
900538,5000872,DHL Express,12-05-2026,02-06-2026,548.69,9955.8
900539,5008455,Maersk,20-01-2025,24-01-2025,247.86,3510.2
900540,5001433,DHL Express,19-04-2026,20-04-2026,41.55,618.4
900541,5003731,Maersk,24-09-2025,25-09-2025,72.85,1309.3
900542,5011843,UPS,08-02-2025,15-02-2025,152.3,3060.2
900543,5007987,UPS,12-09-2025,09-20-2025,337.22,6849.6
900544,5008077,DHL Express,25-10-2025,26-10-2025,11.74,54.7
900545,5005593,FedEx,08-09-2025,18-08-2025,393.99,7132.2
900546,5011797,FedEx,31-01-2026,07-02-2026,253.13,5049.1
900547,5001990,FedEx,29-11-2024,21-12-2024,402.16,9300.7
900548,5003403,Blue Dart,,,231.47,5261.5
900549,5009200,fedex,06-05-2024,17-05-2024,452.25,10627
900550,5006397,fedex,18-12-2023,21-12-2023,127.93,2740.6
900551,5011734,DHL,12-07-2026,23-07-2026,552.56,8361.2
900552,5006099,FedEx,22-06-2024,04-07-2024,678.11,10074.9
900553,5009912,Blue Dart,,,140.08,2152.2
900554,5004825,Blue Dart,27-04-2024,19-05-2024,763.53,11489.8
900555,5006509,UPS,16-01-2024,22-01-2024,,5652.1
900556,5004552,UPS,10-09-2023,27-09-2023,785.38,11374
900557,5005109,DHL,16-08-2025,,230.69,4814.9
900558,5011306,UPS,30-05-2025,06-22-2025,699.03,11402.9
900559,5000059,fedex,,,428.76,9399.6
900560,5005290,FedEx,29-03-2022,13-04-2022,573.47,9728
900561,5000807,FedEx,31-08-2025,07-09-2025,300.7,4530.2
900562,5002234,DHL,08-06-2024,12-06-2024,106.57,2336.7
900563,5000535,fedex,10-07-2025,20-07-2025,393.13,7685.2
900564,5002982,fedex,,,,7730.8
900565,5001971,fedex,24-Dec-24,,114.97,1931.1
900566,5007352,fedex,03-01-2026,12-01-2026,284.78,6213.7
900567,5001250,FedEx,15-07-2026,25-07-2026,432.3,6939.5
900568,5000206,UPS,14-05-2024,25-05-2024,215.3,4977.3
900569,5006744,Maersk,02-01-2023,14-01-2023,429.12,7272.9
900570,5008204,Blue Dart,,,,2563.4
900571,5006950,fedex,,,445.27,6912.4
900572,5000323,UPS,16-05-2022,25-05-2022,518.72,8028.8
900573,5005793,fedex,18-01-2026,31-01-2026,721.66,11220
900574,5004564,Blue Dart,16-02-2022,25-02-2022,471.35,7034.3
900575,5002270,UPS,21-11-2023,03-12-2023,311.55,7147.5
900576,5011136,Blue Dart,16-07-2026,07-08-2026,470.53,10147.4
900577,5007315,Maersk,,,374.37,6136.5
900578,5000601,FedEx,24-10-2025,27-10-2025,130.69,2890.1
900579,5011356,DHL,11-04-2024,14-04-2024,207.12,3084.9
900580,5006481,fedex,04-Jun-25,19-06-2025,474.61,8757.8
900581,5009832,FedEx,,,68.69,959.7
900582,5004647,Maersk,,,510.88,11505
900583,5004607,UPS,19-11-2023,29-11-2023,168.42,4118.5
900584,5001114,Maersk,22-02-2026,09-03-2026,327.96,6605.1
900585,5005823,UPS,15-05-2026,24-05-2026,222.39,5098.9
900586,5009746,UPS,18-12-2025,25-12-2025,,3390.1
900587,5008540,Maersk,,,77.28,1236.4
900588,5007778,Blue Dart,07-04-2023,17-04-2023,412.83,8230.8
900589,5009172,Maersk,25-05-2023,26-05-2023,9.67,146.2
900590,5005837,DHL,15-08-2025,18-08-2025,135.21,1850.4
900591,5001197,Maersk,09-03-2025,17-03-2025,514.06,7554.4
900592,5002110,fedex,26-04-2022,08-05-2022,509.74,10681.7
900593,5009581,UPS,29-05-2025,,321.62,5164.1
900594,5004377,fedex,,,,10695.1
900595,5006027,Blue Dart,24-11-2023,,320.03,6797.3
900596,5000860,FedEx,18-06-2023,20-06-2023,96.78,2129.7
900597,5009230,FedEx,08-17-2024,28-08-2024,620.74,8993.7
900598,5008224,DHL Express,,,52.87,1156.7
900599,5004372,Blue Dart,15-01-2025,19-01-2025,218.16,3684.1
900600,5007953,UPS,21-03-2025,05-04-2025,554.97,11690.9
900601,5006314,Maersk,09-02-2022,20-02-2022,513.86,8006.8
900602,5002124,DHL,02-06-2021,19-06-2021,489.09,11823.3
900603,5004384,DHL,19-07-2025,06-08-2025,490.32,8831.7
900604,5010103,Blue Dart,15-09-2025,01-10-2025,639.12,9495.9
900605,5002280,FedEx,03-06-2025,06-06-2025,157.09,2648.5
900606,5009030,DHL,03-05-2026,05-05-2026,96.79,1987.7
900607,5000735,fedex,01-04-2025,12-04-2025,265.26,6211.9
900608,5008377,UPS,08-06-2026,11-06-2026,136.5,2780.4
900609,5010364,FedEx,02-Dec-25,27-12-2025,769.81,10881.8
900610,5006351,Blue Dart,03-08-2026,18-08-2026,576.38,11317
900611,5001336,FedEx,23-10-2025,31-10-2025,340.71,6771.2
900612,5009771,Blue Dart,29-07-2025,08-08-2025,427.93,7278.4
900613,5006347,Maersk,30-06-2025,05-07-2025,239.32,3457.5
900614,5009551,DHL Express,17-05-2025,,119.07,2257.4
900615,5011486,Maersk,31-07-2026,12-08-2026,425.51,8663.2
900616,5010397,DHL Express,16-02-2024,17-02-2024,19.52,265.9
900617,5004334,UPS,08-28-2025,04-09-2025,179.97,3994.8
900618,5006820,Blue Dart,16-07-2024,29-07-2024,391.35,7639.8
900619,5011255,DHL,20-02-2026,06-03-2026,479.43,7485.5
900620,5001762,fedex,22-12-2021,01-01-2022,459.76,6761.7
900621,5003966,UPS,29-08-2025,12-09-2025,789.3,11524
900622,5002127,FedEx,06-30-2025,,163.94,3778.2
900623,5004244,FedEx,29-Oct-25,25-11-2025,726.1,11474.2
900624,5007755,DHL,22-10-2025,13-11-2025,578.97,11660.5
900625,5008296,DHL Express,04-10-2025,09-10-2025,130.81,2810.2
900626,5001585,Maersk,21-11-2024,22-11-2024,25.58,347.9
900627,5004321,UPS,05-05-2025,,,11757.6
900628,5009428,FedEx,06-06-2026,27-06-2026,722.96,11371.1
900629,5002864,FedEx,14-01-2024,21-01-2024,249.65,5969.5
900630,5000050,DHL Express,26-07-2026,11-08-2026,337.35,6848.3
900631,5004930,FedEx,19-12-2025,29-12-2025,568.11,9430.2
900632,5002783,FedEx,01-08-2025,13-08-2025,563.22,8007.3
900633,5003352,Blue Dart,18-10-2023,20-10-2023,85.42,1760.8
900634,5003672,FedEx,,,385.33,7476
900635,5005133,FedEx,20-07-2026,30-07-2026,379.15,6286.7
900636,5002811,Blue Dart,10-09-2025,09-16-2025,255.51,5046.4
900637,5005826,FedEx,05-07-2025,15-07-2025,424.63,6439.2
900638,5001342,FedEx,03-03-2026,11-03-2026,362.96,5451.7
900639,5000764,DHL Express,29-09-2024,10-10-2024,385.69,5595.1
900640,5008139,FedEx,02-09-2025,28-09-2025,623.63,11891.7
900641,5001688,fedex,09-10-2022,18-10-2022,273.75,4846.6
900642,5011294,FedEx,14-10-2025,01-11-2025,391.81,7528.4
900643,5007778,Blue Dart,05-04-2023,18-04-2023,787.48,11645.5
900644,5009984,DHL,01-12-2025,21-12-2025,619.93,11398.4
900645,5010722,FedEx,05-12-2024,,658.87,10531.1
900646,5001851,Blue Dart,09-12-2025,12-13-2025,194.45,3096.3
900647,5010399,fedex,30-08-2025,07-09-2025,221.34,4636.8
900648,5011464,Blue Dart,27-08-2025,05-09-2025,491.66,7073
900649,5011851,UPS,31-10-2024,06-11-2024,253.21,5261.7
900650,5009002,FedEx,,,444.62,10235.7
900651,5005552,DHL Express,23-May-21,05-06-2021,575.04,
900652,5009441,DHL Express,05-Jul-24,17-07-2024,,9306.4
900653,5005096,Blue Dart,17-07-2024,20-07-2024,146.15,2035.4
900654,5005404,fedex,13-12-2025,26-12-2025,,7541.4
900655,5004950,FedEx,24-01-2022,01-02-2022,396.56,5614.6
900656,5011469,fedex,01-07-2025,11-07-2025,374.52,8044.5
900657,5011443,Maersk,03-06-2024,27-06-2024,571.09,10750.3
900658,5001251,fedex,14-10-2023,17-10-2023,117.46,2687.6
900659,5006701,fedex,26-03-2026,06-04-2026,318.4,7281.2
900660,5005330,UPS,05-10-2025,19-10-2025,545.95,10722.2
900661,5002514,FedEx,11-06-2026,23-06-2026,433.03,7779.8
900662,5004486,Blue Dart,25-03-2025,29-03-2025,157.64,3385.2
900663,5006686,Blue Dart,26-02-2025,06-03-2025,403.54,6789.3
900664,5008645,FedEx,20-08-2023,01-09-2023,425.88,6931.8
900665,5000419,Blue Dart,04-09-2025,11-09-2025,218.49,4930.5
900666,5007469,FedEx,26-03-2026,09-04-2026,534.5,8051.5
900667,5008154,FedEx,,,232.99,5315.8
900668,5000320,Blue Dart,23-10-2023,25-10-2023,71.05,1715.8
900669,5008792,Blue Dart,21-06-2025,22-06-2025,41.8,784.8
900670,5009097,fedex,23-03-2025,,596,8363.4
900671,5001251,DHL,13-10-2023,14-10-2023,31.09,357.6
900672,5009500,DHL Express,26-10-2023,30-10-2023,108.23,2188.9
900673,5004732,Blue Dart,29-02-2024,03-03-2024,106.68,2498.3
900674,5000876,Blue Dart,,,135.7,2413.9
900675,5011638,Maersk,,,,3747.8
900676,5005737,DHL,08-11-2024,,,4628.2
900677,5010621,Maersk,02-01-2024,08-01-2024,195.28,3539.6
900678,5000132,UPS,13-12-2023,22-12-2023,473.71,6838
900679,5005418,Blue Dart,22-07-2024,02-08-2024,459.51,8953.6
900680,5009441,Blue Dart,08-07-2024,13-07-2024,269.81,4241.1
900681,5011704,Maersk,10-02-2026,15-02-2026,266.98,4283.1
900682,5002813,DHL,22-01-2025,01-02-2025,485.25,9142.8
900683,5010132,UPS,21-03-2026,12-04-2026,635.84,10645.6
900684,5009446,FedEx,14-11-2024,25-11-2024,407.66,7726.6
900685,5001700,FedEx,23-02-2023,03-03-2023,250.74,4107.8
900686,5007691,DHL Express,03-02-2026,15-02-2026,541.76,9826.4
900687,5008690,DHL,30-08-2021,12-09-2021,403.91,9586.9
900688,5002573,UPS,06-08-2025,08-07-2025,36.41,481.7
900689,5004710,UPS,27-05-2026,05-06-2026,523.69,8209.1
900690,5008442,DHL,09-07-2025,14-07-2025,202.75,4852.1
900691,5006582,DHL,06-08-2024,16-08-2024,195.46,4545.9
900692,5005286,FedEx,29-07-2023,19-08-2023,,10834.7
900693,5011102,DHL,02-11-2025,11-09-2025,244.54,5305.5
900694,5011395,DHL Express,07-12-2024,19-12-2024,524.4,10240.6
900695,5007380,DHL,28-01-2026,31-01-2026,74.48,1377.9
900696,5007814,DHL Express,08-01-2026,17-01-2026,451.06,7211.2
900697,5002841,fedex,01-08-2026,08-22-2026,515.31,11999.3
900698,5003054,UPS,16-12-2025,25-12-2025,382.47,6221.7
900699,5001291,FedEx,28-08-2025,05-09-2025,203.41,4197.3
900700,5006601,FedEx,13-07-2024,18-07-2024,291.11,3997.6
900701,5004161,Maersk,14-06-2025,22-06-2025,330.44,6910.8
900702,5007566,FedEx,,,489.36,9974.4
900703,5006847,fedex,11-11-2025,12-11-2025,74.42,976.2
900704,5008977,DHL,29-03-2023,09-04-2023,424.95,7153
900705,5005741,DHL,,,63.4,675.9
900706,5005973,DHL Express,17-03-2021,31-03-2021,376.07,6770.9
900707,5007620,DHL,23-09-2022,27-09-2022,114.07,2281.7
900708,5010001,Maersk,,,289.42,6349.4
900709,5007105,DHL Express,14-11-2024,19-11-2024,209.09,
900710,5007689,FedEx,06-11-2024,13-11-2024,184.19,3564.6
900711,5002198,Blue Dart,11-12-2024,21-12-2024,413.29,8001.8
900712,5004502,Blue Dart,08-11-2024,17-11-2024,252,4692.2
900713,5004774,FedEx,,,467.28,9103
900714,5006051,Blue Dart,18-10-2025,26-10-2025,260.37,4312.1
900715,5000799,fedex,,,176.75,3715
900716,5004554,DHL,,,417.11,9444.7
900717,5010375,DHL,15-10-2023,29-10-2023,511.58,8555.6
900718,5002939,Blue Dart,18-09-2025,20-09-2025,107.52,1726.2
900719,5008613,fedex,20-02-2026,,431.74,7809.7
900720,5001594,UPS,02-08-2026,09-08-2026,255.09,5496.6
900721,5001492,UPS,16-05-2026,30-05-2026,600.77,8577
900722,5003512,DHL Express,13-07-2026,03-08-2026,633.05,11973.4
900723,5007066,fedex,24-08-2023,08-29-2023,130.26,2591.5
900724,5009678,DHL,19-04-2025,01-05-2025,447.13,9834.3
900725,5004838,Blue Dart,22-09-2025,04-10-2025,690.43,10785.9
900726,5006021,UPS,11-11-2025,22-11-2025,717.96,10431.3
900727,5011142,Blue Dart,,,481.91,7728.6
900728,5004051,fedex,08-03-2026,28-03-2026,648.75,10894.7
900729,5005366,Blue Dart,03-11-2025,09-11-2025,255.67,4385.5
900730,5010572,UPS,,,695.86,10794.1
900731,5010377,DHL Express,24-11-2023,,393.52,7916.6
900732,5000085,UPS,25-02-2026,10-Mar-26,468.95,9478.4
900733,5006356,DHL Express,25-07-2023,04-08-2023,391.26,7298.7
900734,5011837,FedEx,20-11-2025,26-11-2025,301.19,4470.1
900735,5001163,FedEx,11-02-2024,02-03-2024,471.1,10864.3
900736,5006799,Blue Dart,26-01-2026,05-02-2026,263.71,4760.2
900737,5001689,FedEx,29-09-2021,,461.56,10296
900738,5006529,DHL,25-09-2024,05-10-2024,370.22,5618.6
900739,5009685,Blue Dart,16-03-2025,18-03-2025,,1536.8
900740,5011224,Blue Dart,,,430.71,7328.8
900741,5007734,DHL Express,03-04-2026,21-04-2026,487.25,11754.7
900742,5005683,fedex,,,494.76,8049.2
900743,5002972,FedEx,14-10-2025,16-Oct-25,102.99,1756.7
900744,5003677,fedex,06-03-2026,13-06-2026,508.75,8508.4
900745,5006158,DHL Express,29-05-2026,06-06-2026,371.96,6806.5
900746,5005671,FedEx,23-09-2025,27-09-2025,165.89,3558.3
900747,5006023,Maersk,21-May-26,31-05-2026,504.66,7669.4
900748,5008732,UPS,,,,9518.3
900749,5003804,UPS,07-11-2023,08-11-2023,29.61,327.1
900750,5011577,DHL,13-04-2026,25-04-2026,571.26,9322
900751,5001059,DHL Express,19-06-2025,27-06-2025,312.27,5143.4
900752,5003241,UPS,08-07-2026,18-07-2026,282.34,5899.9
900753,5003999,DHL,17-05-2025,28-05-2025,401.91,6334.4
900754,5011366,UPS,27-12-2021,01-01-2022,195.02,3589.2
900755,5006533,UPS,22-08-2025,27-08-2025,220.33,3670.8
900756,5010690,Blue Dart,06-22-2025,25-06-2025,178.37,2695.5
900757,5011533,Maersk,,,197.2,3153.4
900758,5000096,DHL Express,02-03-2026,,223.9,3744
900759,5009288,fedex,31-05-2026,07-06-2026,417.14,6039.5
900760,5004828,fedex,07-10-2023,25-10-2023,611.3,9733.7
900761,5004164,fedex,30-05-2024,31-05-2024,19.86,375.4
900762,5011835,Blue Dart,03-08-2026,20-08-2026,470.92,10835.4
900763,5011448,DHL,21-02-2025,09-03-2025,456.67,10448.3
900764,5008345,fedex,11-02-2026,12-02-2026,32.7,586.5
900765,5002351,Maersk,16-04-2023,,189.53,2830.4
900766,5000845,Blue Dart,24-02-2025,02-03-2025,241.33,4136.7
900767,5000464,Blue Dart,17-08-2023,29-08-2023,,6034.7
900768,5001420,Maersk,14-01-2026,24-01-2026,301.77,6475.3
900769,5002210,DHL Express,,,464.26,10787.4
900770,5004449,UPS,12-05-2026,26-05-2026,405.44,6056.7
900771,5001588,DHL,04-01-2026,15-01-2026,497.41,9083.8
900772,5006981,Blue Dart,22-01-2026,01-02-2026,232.46,5602
900773,5007621,DHL,23-04-2025,05-03-2025,,7451.5
900774,5011254,DHL Express,25-02-2024,05-03-2024,450.48,6622.4
900775,5010680,fedex,04-07-2025,13-07-2025,365.94,8018.2
900776,5003080,Blue Dart,07-07-2024,13-07-2024,260.02,5642.4
900777,5000506,FedEx,,,590.99,
900778,5004437,DHL Express,15-07-2025,07-16-2025,,406.2
900779,5009032,FedEx,19-08-2024,,92.46,1451.4
900780,5006767,FedEx,16-12-2025,29-12-2025,453.73,10019.3
900781,5005206,DHL Express,,,91.23,1527.1
900782,5008356,UPS,04-08-2022,26-08-2022,510.35,9517.4
900783,5006062,DHL,10-05-2023,14-05-2023,150.61,3163.1
900784,5005133,fedex,22-07-2026,28-07-2026,193.14,2772.9
900785,5008450,Maersk,16-09-2025,17-09-2025,,1732.9
900786,5005071,Maersk,12-03-2026,,400.94,5972.4
900787,5005705,UPS,22-01-2025,23-01-2025,70.53,1374.8
900788,5010247,DHL Express,,,466.05,8243.3
900789,5009517,fedex,20-11-2023,05-12-2023,369.16,6579.7
900790,5007024,FedEx,28-04-2024,21-05-2024,584.38,11564.8
900791,5010020,Maersk,11-Mar-26,29-03-2026,795.58,11355.8
900792,5009309,fedex,,,430.86,7407
900793,5002156,fedex,02-08-2023,04-08-2023,94.29,1449.4
900794,5011995,DHL,10-03-2025,24-03-2025,689.02,10794.2
900795,5010550,Maersk,24-01-2024,25-01-2024,38.71,568.6
900796,5011533,UPS,22-03-2025,06-04-2025,,6695.9
900797,5011365,UPS,24-08-2023,31-08-2023,,4806.6
900798,5004590,UPS,19-06-2025,,791.59,11606.4
900799,5004967,Maersk,12-Sep-23,18-09-2023,300.18,4869.6
900800,5000477,Maersk,10-06-2026,06-20-2026,487.32,7986.3
900801,5002579,FedEx,23-06-2022,04-07-2022,576.63,9931.1
900802,5005278,Maersk,12-19-2025,03-01-2026,584.04,8603.2
900803,5002251,DHL Express,16-11-2025,22-Nov-25,154.71,3569.5
900804,5002869,fedex,30-07-2022,12-08-2022,479.47,10726
900805,5006860,Maersk,,,,2132.4
900806,5000682,DHL,07-11-2024,18-11-2024,371.37,6003.8
900807,5006590,Blue Dart,12-05-2026,15-05-2026,,2527.7
900808,5007532,DHL Express,16-06-2023,03-07-2023,747.92,10820.4
900809,5011676,FedEx,26-12-2024,27-12-2024,68.08,1190.8
900810,5008360,UPS,10-12-2025,11-12-2025,62.55,1231.9
900811,5001662,fedex,28-06-2025,,,6223.8
900812,5000044,Maersk,30-08-2024,04-09-2024,256.86,3794.6
900813,5003516,UPS,09-05-2025,25-05-2025,493.38,11761
900814,5009034,DHL,25-Feb-24,19-03-2024,715,11775.9
900815,5008955,Maersk,13-04-2025,04-18-2025,226.02,4228.7
900816,5006467,DHL Express,07-08-2025,08-17-2025,370.57,6478.4
900817,5006734,fedex,22-07-2022,25-07-2022,174.73,3082.6
900818,5007108,DHL Express,03-11-2022,11-10-2022,476.37,6736.5
900819,5002457,UPS,27-03-2025,05-04-2025,267.14,5843.3
900820,5008476,UPS,17-03-2023,28-03-2023,358.31,6488.6
900821,5000706,Blue Dart,31-03-2026,01-04-2026,,805.8
900822,5004770,Maersk,17-09-2023,20-09-2023,170.89,3058.9
900823,5008334,DHL,30-07-2025,03-08-2025,176.96,3110.2
900824,5007524,DHL,11-24-2024,,343.1,7193.2
900825,5005186,Blue Dart,31-03-2023,13-04-2023,404.79,8593
900826,5009489,Blue Dart,06-Oct-22,10-07-2022,5.32,
900827,5001645,UPS,,,243.19,3516
900828,5008248,fedex,07-02-2024,12-02-2024,246.22,5011.2
900829,5008123,Blue Dart,15-11-2025,22-11-2025,273.29,4881.1
900830,5004243,fedex,27-06-2025,04-07-2025,383.8,6480.5
900831,5006247,DHL Express,19-02-2026,28-02-2026,505.6,8236.3
900832,5007608,DHL Express,01-08-2025,26-08-2025,649.62,10263
900833,5002963,UPS,29-07-2021,08-08-2021,307.25,7132.4
