order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total,Column1
5000422,301501,530,13-Mar-23,15-03-2023,Pending,71955.82,
5000423,302805,509,12-07-2026,21-07-2026,pending ,56600.65,
5000424,300535,532,06-Dec-23,18-12-2023,pending ,13415.28,
5000425,302012,531,19-03-2026,24-03-2026,pending ,51522.04,
5000426,301904,505,05-03-2026,08-03-2026,pending ,2590.68,
5000427,302635,503,25-07-2024,01-08-2024,Shipped,182048.03,
5000428,302405,521,12-09-2023,20-09-2023,Shipped,3658.9,
5000429,302643,530,17-06-2026,20-06-2026,Delivered,8656.84,
5000430,302043,526,04-06-2026,15-06-2026,Shipped,65778.5,
5000431,301425,521,13-07-2025,22-07-2025,delivered,,
5000432,300977,526,07-01-2026,07-01-2026,Returned,82196.3,
5000433,302462,516,07-24-2024,31-07-2024,SHIPPED,60895.66,
5000434,300934,521,10-02-2026,17-02-2026,Shipped,43898.54,
5000435,301455,530,11-13-2022,17-11-2022,delivered,0,
5000436,302945,515,21-11-2022,25-11-2022,Delivered,73941.28,
5000437,301844,538,30-01-2026,06-02-2026,Pending,33334.75,
5000438,302640,507,26-01-2024,26-01-2024,Pending,33670.38,
5000439,302782,518,17-11-2020,,Returned,40183.09,
5000440,302026,508,03-09-2021,07-09-2021,delivered,19676.13,
5000441,302739,535,10-07-2026,14-07-2026,Returned,,
5000442,302261,527,20-08-2024,28-08-2024,Pending,95298.62,
5000443,301776,519,01-24-2025,31-01-2025,SHIPPED,35695.67,
5000444,301926,508,19-01-2022,20-01-2022,Delivered,,
5000445,300946,511,02-26-2024,09-03-2024,Cancelled,139543.01,
5000446,300120,516,16-02-2026,22-02-2026,pending ,,
5000447,302693,517,28-05-2026,09-06-2026,Delivered,57392.76,
5000448,301069,533,06-09-2025,18-09-2025,Pending,37200.89,
5000449,301070,537,17-03-2025,24-03-2025,Delivered,153459.14,
5000450,300382,528,30-01-2025,03-02-2025,Returned,22993.7,
5000451,301464,525,09-03-2025,10-Mar-25,delivered,181579.9,
5000452,302436,531,13-06-2023,16-06-2023,pending ,79653.3,
5000453,301110,510,09-10-2022,15-10-2022,Delivered,75935.63,
5000454,302822,514,19-01-2024,24-01-2024,Shipped,36666.77,
5000455,301379,507,03-04-2025,04-04-2025,Delivered,11545.99,
5000456,302622,502,18-Apr-24,25-04-2024,Cancelled,105013.28,
5000457,300217,524,09-23-2024,25-09-2024,SHIPPED,64491.78,
5000458,301793,524,16-06-2025,24-Jun-25,Shipped,135810.93,
5000459,300507,507,12-10-2024,17-10-2024,Returned,53287.25,
5000460,301107,527,13-10-2023,14-10-2023,delivered,14416.24,
5000461,301289,529,09-07-2022,14-07-2022,delivered,126844.04,
5000462,300246,507,07-05-2025,16-05-2025,Returned,36835.81,
5000463,300129,513,17-09-2022,22-09-2022,delivered,15113.55,
5000464,302094,514,13-08-2023,24-08-2023,Pending,5577.66,
5000465,302081,502,31-07-2025,12-Aug-25,Shipped,,
5000466,302400,514,06-02-2026,18-02-2026,Pending,161721.22,
5000467,301467,518,18-10-2022,25-10-2022,Returned,72805.44,
5000468,301121,525,26-03-2026,04-04-2026,Returned,94637.55,
5000469,300217,528,09-10-2024,,Pending,-4883.87,
5000470,301599,535,08-07-2024,19-07-2024,delivered,30916.75,
5000471,300852,530,31-01-2026,12-02-2026,delivered,16073.75,
5000472,302669,525,12-10-2025,,Delivered,56523.24,
5000473,301042,530,17-03-2021,22-03-2021,Cancelled,2445.77,
5000474,302471,503,28-06-2025,07-04-2025,pending ,28556.71,
5000475,300128,537,28-06-2025,30-06-2025,Shipped,44502.87,
5000476,302895,519,30-07-2024,09-08-2024,delivered,89826.6,
5000477,300241,515,08-06-2026,19-06-2026,Returned,24656.16,
5000478,301096,530,14-09-2024,19-09-2024,pending ,6120.49,
5000479,302423,537,20-09-2023,24-09-2023,delivered,,
5000480,302914,523,11-11-2024,22-Nov-24,Cancelled,110015.62,
5000481,302973,532,05-02-2024,09-02-2024,Pending,68709.67,
5000482,301800,507,17-07-2026,19-07-2026,Returned,19200.4,
5000483,300097,514,24-01-2024,27-01-2024,Pending,,
5000484,301949,507,24-08-2024,28-08-2024,Returned,4099.81,
5000485,300166,525,26-08-2024,31-08-2024,Cancelled,24664.14,
5000486,302068,508,27-09-2022,02-10-2022,Pending,103595.02,
5000487,302179,539,27-12-2025,03-01-2026,delivered,23121.16,
5000488,302408,511,10-04-2024,18-04-2024,pending ,,
5000489,301721,531,18-09-2025,20-09-2025,Returned,70852.71,
5000490,300889,530,08-Nov-23,20-11-2023,Cancelled,157692.45,
5000491,302491,538,22-01-2024,27-01-2024,pending ,38078.54,
5000492,301807,505,17-08-2023,27-08-2023,SHIPPED,193871.4,
5000493,302332,522,03-25-2025,01-04-2025,Shipped,38297.07,
5000494,300108,512,05-06-2025,,Cancelled,53866.85,
5000495,300269,530,19-02-2024,29-02-2024,Delivered,237946.2,
5000496,301951,514,07-11-2025,14-11-2025,Cancelled,16721.37,
5000497,300432,540,27-03-2022,30-03-2022,Shipped,118024.91,
5000498,301276,522,07-Feb-26,19-02-2026,delivered,,
5000499,302485,502,03-02-2026,09-02-2026,pending ,82710.96,
5000500,300618,502,30-09-2023,10-10-2023,Shipped,55602.43,
5000501,302140,518,15-09-2025,18-09-2025,delivered,212471.78,
5000502,302336,503,12-26-2025,29-12-2025,pending ,25367.16,
5000503,301437,530,12-05-2025,24-05-2025,Delivered,99522.52,
5000504,302257,535,12-04-2025,18-04-2025,Returned,25977.57,
5000505,300275,522,31-03-2026,,Returned,44372.29,
5000506,300499,502,01-09-2025,,SHIPPED,114303.41,
5000507,302022,523,21-09-2025,03-10-2025,delivered,0,
5000508,300021,522,08-07-2025,09-Jul-25,Pending,23225.8,
5000509,301017,527,13-08-2023,23-08-2023,SHIPPED,157258.38,
5000510,301390,535,02-09-2021,09-06-2021,Cancelled,8709.15,
5000511,302668,521,17-03-2025,27-03-2025,SHIPPED,6505.78,
5000512,300599,532,06-10-2022,10-10-2022,Cancelled,,
5000513,302352,507,31-03-2024,11-04-2024,Returned,82497.35,
5000514,300138,536,17-04-2024,25-04-2024,delivered,69202.94,
5000515,302183,529,05-01-2023,06-Jan-23,SHIPPED,25161.91,
5000516,301875,510,24-05-2026,28-05-2026,Cancelled,65647.33,
5000517,302676,529,20-04-2024,25-04-2024,Shipped,115071.35,
5000518,300656,537,22-06-2023,23-06-2023,Pending,148737.09,
5000519,301060,529,11-01-2025,15-01-2025,pending ,-2675.37,
5000520,302574,513,16-11-2025,17-11-2025,delivered,148859.96,
5000521,301614,512,07-03-2026,18-03-2026,Cancelled,49825.12,
5000522,302738,511,21-08-2025,24-08-2025,Shipped,196766.79,
5000523,300578,525,24-12-2024,26-12-2024,Delivered,108990.59,
5000524,300111,522,21-11-2025,29-11-2025,Shipped,80390.2,
5000525,301505,510,24-12-2023,26-12-2023,Delivered,27036.59,
5000526,300029,535,18-03-2026,18-03-2026,pending ,49162.53,
5000527,302203,527,07-09-2023,07-09-2023,Cancelled,3210.25,
5000528,301101,516,26-03-2022,04-01-2022,SHIPPED,1204.85,
5000529,303000,518,17-01-2025,27-01-2025,pending ,88973.71,
5000530,300114,503,27-04-2025,27-04-2025,Shipped,,
5000531,301139,516,03-05-2026,10-05-2026,Shipped,69750.95,
5000532,302989,532,20-Feb-26,24-Feb-26,Cancelled,27370.94,
5000533,302064,528,30-03-2025,31-03-2025,pending ,190615.05,
5000534,301234,501,25-04-2026,29-04-2026,SHIPPED,,
5000535,301758,534,08-07-2025,20-07-2025,Shipped,21370.5,
5000536,301123,532,14-10-2023,17-10-2023,pending ,91499.71,
5000537,300710,514,27-03-2026,06-04-2026,Pending,,
5000538,300840,515,09-06-2026,18-06-2026,Pending,17004.26,
5000539,300503,537,31-05-2024,31-05-2024,Cancelled,108680.05,
5000540,300568,501,06-08-2025,10-08-2025,delivered,78256.43,
5000541,301720,531,12-01-2024,22-01-2024,pending ,,
5000542,302663,525,22-03-2025,26-03-2025,Cancelled,31669.2,
5000543,302363,507,22-05-2023,02-06-2023,SHIPPED,,
5000544,302014,526,27-01-2026,03-02-2026,Returned,,
5000545,301969,503,06-11-2024,13-06-2024,Pending,17655.19,
5000546,302401,520,15-01-2026,01-20-2026,Delivered,20315.51,
5000547,301178,540,16-07-2026,23-07-2026,pending ,72023.14,
5000548,300589,524,23-11-2025,27-11-2025,delivered,53388.16,
5000549,302836,527,10-06-2025,12-06-2025,Cancelled,6559.79,
5000550,302644,528,07-Apr-25,11-04-2025,Pending,78499.32,
5000551,301251,528,10-02-2025,10-02-2025,Shipped,,
5000552,301053,504,16-09-2024,24-09-2024,Cancelled,121456.73,
5000553,300991,506,08-07-2023,09-07-2023,Delivered,151533.98,
5000554,301641,517,14-08-2025,19-08-2025,delivered,3168.3,
5000555,300547,519,08-07-2026,17-07-2026,Returned,11527.44,
5000556,300790,539,28-11-2023,02-12-2023,Cancelled,158751.71,
5000557,301300,529,05-Jul-25,13-07-2025,Shipped,95019.53,
5000558,302690,522,15-10-2025,21-10-2025,SHIPPED,64566.48,
5000559,301014,535,28-06-2024,07-07-2024,SHIPPED,26814.79,
5000560,302721,505,28-01-2024,05-02-2024,SHIPPED,1483.79,
5000561,300189,508,11-02-2026,22-Feb-26,Pending,102839.44,
5000562,301081,528,06-06-2026,10-06-2026,Pending,108299.65,
5000563,302425,526,20-09-2025,30-09-2025,SHIPPED,63523.3,
5000564,302152,524,22-03-2026,29-03-2026,SHIPPED,50178.35,
5000565,301972,539,07-07-2026,07-Jul-26,Shipped,10884.76,
5000566,302486,540,31-12-2022,11-01-2023,Delivered,95828.91,
5000567,300770,530,11-15-2024,17-11-2024,Delivered,1996.67,
5000568,302597,523,05-27-2024,02-06-2024,Returned,96275.6,
5000569,301709,510,12-11-2023,,SHIPPED,80855,
5000570,301672,516,02-01-2025,12-01-2025,Returned,219561.21,
5000571,300773,509,23-05-2026,28-05-2026,Returned,52730.89,
5000572,300060,504,24-04-2023,29-04-2023,Returned,65006.39,
5000573,300269,518,10-15-2024,15-10-2024,Cancelled,49857.51,
5000574,301420,532,12-12-2023,12-12-2023,Cancelled,101283.33,
5000575,301011,512,28-07-2026,06-08-2026,pending ,108894.72,
5000576,300101,517,05-02-2023,09-02-2023,Delivered,79264.43,
5000577,302539,530,30-12-2024,09-01-2025,delivered,93135.78,
5000578,302878,509,07-04-2024,14-04-2024,pending ,65758.57,
5000579,301787,522,30-06-2024,06-07-2024,pending ,29530.05,
5000580,300923,521,16-12-2025,17-12-2025,Pending,48296.13,
5000581,301596,528,05-06-2024,15-06-2024,Pending,41323.33,
5000582,302488,512,25-01-2024,25-01-2024,delivered,135088.37,
5000583,300242,507,01-07-2026,05-07-2026,Cancelled,86625.48,
5000584,302333,528,22-02-2024,02-03-2024,delivered,21327.91,
5000585,302066,519,25-09-2024,02-10-2024,Delivered,47573.14,
5000586,300906,508,15-Oct-25,16-10-2025,Cancelled,84712.77,
5000587,302324,524,16-10-2025,26-10-2025,Pending,140929.35,
5000588,300346,527,15-11-2023,17-Nov-23,delivered,60372.44,
5000589,302450,503,22-12-2022,,Returned,24765.79,
5000590,300777,517,26-01-2026,01-02-2026,Pending,,
5000591,302308,538,18-05-2025,20-05-2025,pending ,57837.22,
5000592,302578,511,28-01-2023,04-02-2023,delivered,188011.77,
5000593,300644,533,15-01-2026,,pending ,3134.19,
5000594,302234,531,12-08-2023,08-21-2023,Cancelled,144898.87,
5000595,300162,503,05-11-2022,05-11-2022,Pending,16.52,
5000596,301402,528,20-06-2024,27-06-2024,Returned,85005.16,
5000597,301649,536,07-13-2025,20-07-2025,Delivered,,
5000598,300989,518,04-12-2025,12-14-2025,SHIPPED,,
5000599,301449,527,10-11-2024,18-11-2024,Shipped,30710.68,
5000600,301369,527,01-04-2025,09-01-2025,delivered,,
5000601,300279,507,24-10-2025,31-10-2025,delivered,19490.73,
5000602,302883,524,03-05-2026,09-05-2026,Delivered,,
5000603,302624,515,28-Sep-23,03-10-2023,Returned,,
5000604,302611,506,22-06-2022,,delivered,176507.19,
5000605,300380,522,07-12-2023,16-12-2023,Cancelled,57175.45,
5000606,301857,509,13-03-2025,19-03-2025,Returned,6366.85,
5000607,300590,520,29-11-2024,01-12-2024,Shipped,25679.74,
5000608,300904,510,13-10-2025,21-10-2025,Cancelled,155965.63,
5000609,301482,520,20-07-2024,07-30-2024,Delivered,,
5000610,300357,520,03-01-2026,05-Jan-26,delivered,30587.7,
5000611,300812,504,10-03-2026,17-03-2026,Returned,119590.84,
5000612,302044,530,16-Jun-24,16-06-2024,Returned,153868.27,
5000613,301243,528,16-09-2025,22-09-2025,Cancelled,195697.78,
5000614,301768,537,02-11-2022,05-11-2022,delivered,56787.08,
5000615,302986,534,04-Aug-23,13-Aug-23,Pending,4507.79,
5000616,301545,537,08-08-2025,10-08-2025,Pending,65303.11,
5000617,301342,511,09-09-2025,19-09-2025,SHIPPED,53174.44,
5000618,302214,539,31-05-2026,07-06-2026,Returned,25035.19,
5000619,301915,513,22-10-2022,01-11-2022,SHIPPED,125082.3,
5000620,301705,507,12-02-2024,,SHIPPED,,
5000621,300357,504,13-07-2025,21-07-2025,SHIPPED,44034.17,
5000622,302130,534,18-05-2026,27-05-2026,Returned,42129.89,
5000623,302475,502,25-06-2023,05-07-2023,delivered,133143.99,
5000624,300342,528,08-09-2025,09-13-2025,Returned,44686.93,
5000625,300193,535,25-01-2026,04-02-2026,Delivered,,
5000626,300497,538,02-06-2023,06-06-2023,Pending,,
5000627,302644,532,16-06-2023,25-06-2023,Delivered,18620.11,
5000628,300373,511,25-06-2025,06-25-2025,Pending,103968.75,
5000629,300128,510,10-04-2024,11-04-2024,Cancelled,94888.18,
5000630,300993,514,14-07-2024,18-07-2024,Pending,41319.74,
5000631,300326,532,09-06-2024,,SHIPPED,,
5000632,301983,503,21-10-2022,23-10-2022,Cancelled,232593.1,
5000633,300401,530,23-04-2026,28-04-2026,Delivered,42098.01,
5000634,300032,501,08-02-2026,18-02-2026,Shipped,41958.47,
5000635,301897,522,19-01-2025,01-22-2025,Returned,30115.09,
5000636,302170,517,24-08-2025,05-09-2025,pending ,47878.01,
5000637,300466,505,20-02-2025,03-03-2025,Shipped,68603.68,
5000638,300466,504,28-08-2025,08-Sep-25,Pending,,
5000639,302184,503,24-10-2024,24-10-2024,Delivered,14290.21,
5000640,302234,513,24-11-2025,05-12-2025,Pending,81602.66,
5000641,300464,501,05-08-2023,,Cancelled,,
5000642,300729,505,16-07-2022,18-07-2022,Pending,47116.84,
5000643,302914,525,24-11-2023,26-11-2023,Shipped,88984.92,
5000644,300903,507,31-05-2025,09-06-2025,Cancelled,42757.5,
5000645,300686,532,27-11-2024,28-Nov-24,Shipped,10034.6,
5000646,300463,528,10-07-2026,17-07-2026,SHIPPED,,
5000647,300556,501,19-09-2024,20-09-2024,Returned,30526.07,
5000648,300694,529,17-01-2025,17-01-2025,Returned,87353.73,
5000649,300343,522,12-05-2025,12-05-2025,delivered,,
5000650,300809,539,11-04-2024,11-16-2024,delivered,81595.86,
5000651,300011,517,20-04-2026,22-04-2026,pending ,17187.38,
5000652,301830,515,13-04-2025,21-04-2025,pending ,62404.32,
5000653,300203,536,01-01-2025,04-01-2025,SHIPPED,10041.85,
5000654,301117,519,25-04-2026,30-04-2026,delivered,145365.46,
5000655,302941,506,02-07-2023,04-07-2023,pending ,123851.87,
5000656,300993,509,21-05-2026,05-30-2026,Shipped,46816.04,
5000657,300369,511,07-06-2026,10-06-2026,Cancelled,63773.29,
5000658,301571,502,26-05-2026,04-06-2026,Pending,40399.09,
5000659,301241,526,11-12-2022,12-12-2022,Returned,,
5000660,301945,506,27-08-2023,06-09-2023,pending ,,
5000661,302322,533,18-08-2023,08-21-2023,Delivered,,
5000662,301835,539,12-07-2026,,Shipped,65434.69,
5000663,301010,534,03-02-2026,02-03-2026,delivered,77690.38,
5000664,302862,532,06-06-2023,12-06-2023,Shipped,17322.77,
5000665,302394,522,19-07-2026,28-Jul-26,Delivered,,
5000666,302328,507,31-07-2024,04-08-2024,pending ,49673.14,
5000667,301912,509,16-05-2023,05-26-2023,Cancelled,,
5000668,301251,533,20-03-2025,27-03-2025,Pending,40949.97,
5000669,300243,523,19-07-2024,29-07-2024,pending ,37474.2,
5000670,300966,533,14-07-2025,21-07-2025,Cancelled,228317.88,
5000671,300881,522,16-07-2026,07-26-2026,Delivered,75086.52,
5000672,302509,537,26-06-2022,06-07-2022,Returned,13345.1,
5000673,301574,535,01-07-2025,03-07-2025,Cancelled,65929.55,
5000674,301308,523,22-05-2025,25-05-2025,SHIPPED,67969.68,
5000675,302710,526,29-10-2025,31-10-2025,Cancelled,34855.07,
5000676,300962,501,27-05-2025,06-06-2025,Cancelled,24924.41,
5000677,301007,504,13-11-2023,24-Nov-23,Cancelled,,
5000678,301047,512,12-08-2025,18-Aug-25,Pending,286.23,
5000679,300890,524,01-08-2024,05-08-2024,Shipped,105785.57,
5000680,302673,514,19-03-2025,23-03-2025,pending ,60135.67,
5000681,301391,537,09-09-2024,18-09-2024,Pending,118704.4,
5000682,300332,536,11-06-2024,10-11-2024,Shipped,,
5000683,301504,511,05-09-2021,06-09-2021,pending ,86079.4,
5000684,302629,512,22-03-2026,01-Apr-26,Pending,32827.42,
5000685,301038,514,04-06-2025,14-06-2025,pending ,78832,
5000686,301535,537,31-07-2026,05-Aug-26,delivered,137838.75,
5000687,300489,524,28-01-2025,07-02-2025,pending ,4307.78,
5000688,302330,516,23-05-2024,,Pending,18306.51,
5000689,301066,513,25-03-2025,03-25-2025,SHIPPED,18986.62,
5000690,301229,531,29-01-2023,08-02-2023,Pending,13565.89,
5000691,301264,504,07-08-2025,18-07-2025,Delivered,51949.7,
5000692,301744,538,12-Jun-25,23-06-2025,pending ,,
5000693,301268,507,05-01-2025,07-01-2025,pending ,0,
5000694,302449,503,12-04-2026,12-04-2026,Returned,76779.67,
5000695,301794,523,18-10-2021,19-10-2021,Pending,68989.92,
5000696,302979,506,08-11-2022,08-11-2022,Pending,68879.39,
5000697,301969,536,28-02-2023,09-03-2023,Cancelled,52396.21,
5000698,302617,508,28-05-2022,28-05-2022,Returned,39167.35,
5000699,302876,536,27-Apr-26,02-05-2026,SHIPPED,6136.25,
5000700,302531,529,08-04-2026,12-04-2026,Returned,115611.78,
5000701,300348,518,25-Jun-23,01-07-2023,pending ,78243.48,
5000702,300695,535,08-03-2025,09-03-2025,delivered,31985.64,
5000703,300695,521,12-12-2025,23-12-2025,delivered,41555.38,
5000704,302703,528,26-12-2023,07-01-2024,Pending,82360.71,
5000705,302430,502,19-01-2025,26-01-2025,Cancelled,155234.15,
5000706,301598,528,26-03-2026,,Shipped,36667.08,
5000707,300166,538,28-02-2025,04-03-2025,delivered,,
5000708,300019,515,25-12-2023,28-12-2023,Delivered,,
5000709,300547,523,14-04-2026,24-04-2026,SHIPPED,49807.34,
5000710,301743,501,24-07-2025,30-07-2025,pending ,3123.67,
5000711,301609,532,06-04-2021,07-04-2021,Returned,66779.25,
5000712,300531,511,03-09-2023,09-09-2023,Shipped,48963.64,
5000713,302157,509,24-03-2025,03-29-2025,Cancelled,151226.56,
5000714,301318,524,11-02-2025,13-02-2025,pending ,74399.43,
5000715,301857,538,19-11-2025,26-11-2025,delivered,,
5000716,301322,515,20-10-2025,24-10-2025,delivered,25225.87,
5000717,302980,522,04-01-2025,06-01-2025,Returned,145307.37,
5000718,301718,538,10-Aug-24,10-08-2024,Pending,111174.36,
5000719,300647,538,07-11-2025,09-11-2025,SHIPPED,76968.83,
5000720,301343,514,23-10-2024,29-10-2024,Delivered,27614.66,
5000721,300583,515,30-01-2022,04-02-2022,Delivered,42261.44,
5000722,302295,506,07-08-2025,18-08-2025,SHIPPED,77785.12,
5000723,302312,531,16-06-2025,19-06-2025,Shipped,29043.4,
5000724,302897,539,27-09-2024,03-10-2024,Returned,,
5000725,301709,520,27-03-2023,02-04-2023,delivered,93092.64,
5000726,300577,526,19-06-2021,22-06-2021,Shipped,82117.26,
5000727,302160,534,24-06-2026,01-07-2026,delivered,155355.81,
5000728,302471,514,19-10-2024,19-10-2024,Shipped,32890.66,
5000729,301971,525,09-03-2024,,Cancelled,65415.89,
5000730,300251,524,31-01-2025,01-02-2025,SHIPPED,106437.56,
5000731,302674,504,04-01-2026,14-Jan-26,Delivered,12871.94,
5000732,302995,505,16-04-2025,,SHIPPED,70031.47,
5000733,301989,527,13-12-2025,20-12-2025,SHIPPED,14284.17,
5000734,301402,530,16-11-2025,21-11-2025,Delivered,97150.95,
5000735,300853,533,01-04-2025,06-04-2025,Cancelled,,
5000736,301468,508,11-05-2026,11-05-2026,delivered,53999.11,
5000737,300842,504,04-08-2024,15-08-2024,Cancelled,26554.84,
5000738,302674,514,13-01-2025,24-01-2025,delivered,18653.63,
5000739,301378,502,28-08-2025,30-08-2025,SHIPPED,11168,
5000740,300059,529,12-01-2026,13-01-2026,Returned,105643.45,
5000741,301253,533,07-Sep-25,09-09-2025,Cancelled,7223.88,
5000742,301045,530,02-05-2024,05-11-2024,Delivered,147141.07,
5000743,301790,531,26-05-2024,05-31-2024,Cancelled,113530.91,
5000744,301860,508,04-03-2026,11-04-2026,Shipped,31219.89,
5000745,302424,539,24-02-2024,25-02-2024,Shipped,25569.07,
5000746,302896,521,09-12-2025,15-12-2025,Returned,2245.17,
5000747,301772,521,06-03-2023,06-12-2023,Pending,89136.28,
5000748,301242,534,20-08-2024,28-08-2024,Delivered,,
5000749,300284,538,04-02-2026,11-02-2026,Delivered,,
5000750,300512,520,22-06-2026,22-06-2026,Cancelled,23582.97,
5000751,301735,510,28-12-2025,02-01-2026,Delivered,36915.55,
5000752,300235,520,25-07-2026,01-08-2026,pending ,,
5000753,300989,528,24-11-2025,,SHIPPED,53715.77,
5000754,300401,520,31-10-2023,,Pending,28583.1,
5000755,302807,525,26-03-2023,31-03-2023,pending ,40360.58,
5000756,301415,512,08-11-2022,19-11-2022,Pending,,
5000757,302301,526,01-05-2026,05-09-2026,Delivered,58826.22,
5000758,301733,526,02-16-2026,24-02-2026,Shipped,94505.78,
5000759,302837,524,01-02-2024,11-02-2024,SHIPPED,97503.58,
5000760,302293,520,24-09-2024,03-10-2024,Cancelled,11201.6,
5000761,301590,527,08-08-2024,13-08-2024,Shipped,7208.42,
5000762,302850,508,13-03-2025,14-03-2025,SHIPPED,48196.76,
5000763,300770,509,24-11-2022,29-11-2022,delivered,1243.6,
5000764,301618,526,29-09-2024,01-10-2024,SHIPPED,42799.06,
5000765,302325,520,01-07-2024,13-07-2024,pending ,107351.68,
5000766,302267,534,28-08-2024,09-09-2024,SHIPPED,66115.37,
5000767,300812,537,14-04-2023,17-04-2023,Delivered,,
5000768,301065,514,04-01-2025,03-04-2025,Shipped,7210.75,
5000769,301729,509,12-17-2024,18-12-2024,Delivered,,
5000770,300454,525,05-05-2024,06-May-24,Cancelled,8079.28,
5000771,301912,534,29-03-2023,03-04-2023,SHIPPED,7848.66,
5000772,300615,513,02-Apr-22,,pending ,108742.39,
5000773,300845,523,16-12-2024,21-12-2024,Pending,204550.63,
5000774,302491,520,19-08-2024,19-08-2024,Delivered,,
