order_detail_id,order_id,product_id,quantity,discount_pct,line_total
800677,5009864,20490,6,0.7,11997.74
800678,5003633,21276,34,26.0,48248.33
800679,5006649,20155,24,26.5,29897.68
800680,5002029,20185,20,5.9,492.33
800681,5011864,20566,27,26.9,24529.93
800682,5001586,20801,44,1.0,1896.6
800683,5008178,20428,45,5.5,947.46
800684,5006214,20152,10,15.1,7828.97
800685,5003457,21328,3,1.6,123.36
800686,5003708,21081,14,20.8,1706.55
800687,5001738,20763,25,16.4,2339.55
800688,5001086,20368,25,5.5,10914.04
800689,5007779,20852,29,0.5,30527.44
800690,5006014,20830,19,16.3,5637.77
800691,5010643,21258,32,0.1,12874.15
800692,5010638,21281,24,16.4,21799.54
800693,5006527,21095,7,1.4,14390.53
800694,5007887,21378,39,15.1,23871.04
800695,5002159,21095,15,15.3,26489.67
800696,5011149,20516,3,1.9,2633.31
800697,5004843,21176,48,20.9,44991.32
800698,5011334,21323,21,,48251.62
800699,5011659,20877,3,25.9,5176.19
800700,5003900,20984,26,16.4,33290.42
800701,5008104,20397,41,16.7,54721.99
800702,5002522,20522,48,10.3,106202.79
800703,5005535,21096,40,0.3,35381.93
800704,5009361,21222,45,11.5,24457.73
800705,5001465,20698,6,10.0,
800706,5001752,20717,-8,6.3,-4490.63
800707,5002220,20228,45,6.3,56417.61
800708,5004843,20694,33,15.3,53010.19
800709,5010984,20381,12,1.9,7377.63
800710,5000292,20713,20,2.0,25385.33
800711,5006484,20377,42,26.6,29894.53
800712,5002276,21464,2,1.5,114.95
800713,5005774,20778,50,1.1,9982.97
800714,5009665,21295,13,26.7,23534.34
800715,5006093,20987,7,0.9,4513.91
800716,5000467,21089,27,1.8,21822.35
800717,5010183,20247,23,,29234.43
800718,5002016,20444,34,5.9,62604.26
800719,5010635,20527,25,1.0,37076.24
800720,5011431,20239,48,6.4,76359.18
800721,5010539,20329,3,10.0,4613.46
800722,5008354,20631,26,0.7,19458.77
800723,5000358,20937,28,20.4,3518.83
800724,5001889,20992,1,,1731.46
800725,5000664,20135,20,26.5,17322.77
800726,5001999,20539,14,5.3,30115.68
800727,5011520,21409,42,20.8,74503.38
800728,5001943,21499,17,26.4,27541.41
800729,5009436,21269,33,0.6,67071.89
800730,5003824,21429,47,5.8,69815.23
800731,5005767,21161,15,0.9,33365.24
800732,5011654,20364,8,16.7,2538.78
800733,5011625,20774,18,1.0,27103.15
800734,5008323,21161,36,1.3,79753.35
800735,5004289,21154,34,25.1,
800736,5000221,21220,42,6.8,50077.7
800737,5000820,20449,48,26.9,59924.34
800738,5010481,20823,37,25.8,40749.7
800739,5000627,21488,8,21.6,7878.76
800740,5009766,21233,47,25.1,51358.01
800741,5007126,20023,46,6.1,10626.59
800742,5003148,20988,28,10.0,44030.95
800743,5007028,20115,20,6.6,
800744,5000556,21174,16,0.5,34603.39
800745,5010455,20457,29,0.2,72062.69
800746,5002549,20380,25,11.4,22836.65
800747,5011790,20620,39,10.6,58984.56
800748,5005989,20535,3,1.7,6808.3
800749,5000675,21434,3,11.5,4980.73
800750,5010770,21289,45,1.3,109192.5
800751,5004037,20624,43,26.3,58685.71
800752,5006495,20297,35,16.8,44697.16
800753,5009664,20650,11,15.3,22171.66
800754,5003450,21482,4,0.0,3043.44
800755,5011156,21249,18,10.7,2664.59
800756,5001983,20571,20,6.2,40466.26
800757,5005356,20689,27,1.0,65465.51
800758,5005922,20610,39,0.2,80053.99
800759,5004080,21304,37,10.2,13242.55
800760,5003738,20571,44,0.1,94815.29
800761,5011288,20786,33,6.0,20311.9
800762,5004899,20146,47,1.7,4568.35
800763,5002602,20274,13,6.9,15677.26
800764,5004497,20279,29,1.8,27279.65
800765,5006772,20109,48,0.9,81278.01
800766,5003352,20671,13,1.1,12462.42
800767,5001126,20428,1,5.8,20.99
800768,5006442,21322,38,1.8,27319.42
800769,5009290,20970,38,16.0,38462.64
800770,5000905,20985,39,5.2,51040.96
800771,5000924,20342,24,1.2,30331.44
800772,5000920,20879,5,26.7,4014.97
800773,5006118,20784,45,25.0,43031.25
800774,5002553,20064,-3,5.3,-2668.21
800775,5008247,20409,48,15.7,47272.47
800776,5005313,20510,29,1.3,60069.66
800777,5001573,20980,49,22.0,47684.42
800778,5011416,20077,14,0.6,
800779,5005982,20399,40,6.1,78308.84
800780,5009504,20451,41,15.5,45067.6
800781,5002745,21213,31,11.9,52372.94
800782,5006451,20034,44,,99527.84
800783,5000238,20654,28,,42621.59
800784,5001773,21473,24,25.4,22682.04
800785,5004246,20730,50,,62992.11
800786,5011035,20954,25,26.6,38471.33
800787,5001033,20743,34,16.5,6669.38
800788,5006530,20135,43,1.4,49962.65
800789,5004374,21227,3,15.4,4810.37
800790,5006493,21073,49,26.9,41543.95
800791,5006637,20768,1,0.4,438.22
800792,5006156,20219,8,22.0,
800793,5007557,20214,20,20.1,30174.39
800794,5007577,20515,7,25.7,9515.96
800795,5001030,20831,8,15.0,11099.64
800796,5005018,21044,25,11.4,17814.36
800797,5000066,20002,24,6.9,15029.02
800798,5006391,20118,23,21.4,13992.55
800799,5008598,21249,30,26.3,3665.17
800800,5005810,21087,16,2.0,37579.47
800801,5009500,20103,32,1.8,65680.56
800802,5002369,20581,3,16.7,5844.86
800803,5003216,21095,-1,21.9,-1628.37
800804,5011668,20518,39,6.8,44605.54
800805,5001250,20412,10,16.7,7306.16
800806,5001447,20458,46,20.9,16291.83
800807,5010189,21468,2,25.3,3556.41
800808,5004338,20369,45,10.5,44650.07
800809,5010037,21045,27,0.3,29473.88
800810,5002149,20183,32,1.6,50744.49
800811,5003282,21225,18,5.2,30501.56
800812,5011875,20418,34,5.8,
800813,5001484,20668,41,1.9,18609.45
800814,5007309,20447,33,10.5,35194.79
800815,5011649,20805,10,20.4,19006.25
800816,5011533,20188,32,1.5,32819.88
800817,5002312,20994,32,1.0,68742.75
800818,5002669,20287,50,26.1,64522.46
800819,5007513,20511,19,0.2,17548.19
800820,5000919,21010,15,1.4,18422.13
800821,5001288,21351,8,,12620.82
800822,5004151,21268,29,1.1,60690.72
800823,5006044,20965,13,11.5,14005.27
800824,5007587,20950,45,10.1,100669.03
800825,5008774,20537,6,16.5,1578.7
800826,5006092,20686,4,11.3,5305.93
800827,5010235,20839,48,16.2,12602.18
800828,5000052,21236,2,5.0,3177.79
800829,5002229,20922,23,0.2,20400.37
800830,5002193,21474,18,0.1,6303.05
800831,5006076,20652,30,,46660.65
800832,5009049,21462,36,11.0,11416.17
800833,5008268,21397,48,26.8,10465.61
800834,5001476,20599,16,11.8,20576.57
800835,5000779,20658,38,,63810.19
800836,5005104,21018,30,5.9,50350.18
800837,5000069,20590,23,6.8,10756.37
800838,5010200,20816,22,6.5,47476.59
800839,5003042,20202,13,25.8,15885.23
800840,5009384,20264,48,6.9,892.42
800841,5011896,21203,23,11.7,38633.4
800842,5002408,20870,3,25.5,1790.15
800843,5008666,20681,10,15.2,1301.34
800844,5006233,21362,13,6.8,
800845,5008614,21122,13,20.0,13494.94
800846,5006137,20117,42,5.7,93826.61
800847,5010881,21157,27,26.4,31078.42
800848,5004981,21126,33,27.0,49290.55
800849,5002540,20151,41,26.2,66210.56
800850,5005127,20749,35,10.6,68786.06
800851,5011810,20117,14,10.5,29683.57
800852,5007895,20172,28,0.3,47248.39
800853,5011935,20391,24,0.8,45154.01
800854,5011066,20952,5,0.2,9693.82
800855,5011330,20655,8,11.3,15748.93
800856,5006249,20569,14,20.3,
800857,5010810,20744,31,1.7,15209.07
800858,5009933,20655,35,26.1,57405.04
800859,5005434,20194,27,0.2,43356.38
800860,5004805,21012,38,0.7,
800861,5008064,20512,21,0.6,28192.22
800862,5010344,20754,37,21.7,32692.04
800863,5006112,21141,12,20.8,14370.9
800864,5004245,21482,28,0.5,21197.56
800865,5008494,20586,17,5.7,12081.28
800866,5009510,20694,33,1.3,61772.2
800867,5000480,20850,37,16.7,54154.65
800868,5003968,20499,46,11.1,17986.0
800869,5010081,20257,3,,1590.65
800870,5005074,20839,37,16.5,9679.4
800871,5002800,21044,11,1.3,8731.85
800872,5009786,20169,35,0.1,6325.17
800873,5004902,20252,40,1.6,65079.79
800874,5006213,21108,3,6.9,5612.53
800875,5007007,20387,5,5.8,5583.05
800876,5003801,21064,49,1.6,85988.9
800877,5011518,20166,1,25.7,874.81
800878,5005441,21471,31,25.5,47020.03
800879,5006058,20908,22,16.0,9765.2
800880,5010693,21055,12,6.3,25422.68
800881,5000370,21170,10,1.5,23386.46
800882,5008483,21110,39,21.4,18891.75
800883,5011942,20856,22,15.1,20137.69
800884,5008805,20351,3,1.1,2935.88
800885,5000793,20637,43,10.3,45288.53
800886,5004001,20202,19,26.2,23091.71
800887,5010555,20443,6,0.2,
800888,5002627,21043,1,27.0,114.38
800889,5000557,20610,29,26.5,43840.27
800890,5006655,20908,24,1.0,12555.26
800891,5007731,20592,24,1.4,47309.54
800892,5010667,20490,10,15.3,7348.32
800893,5001201,20698,13,,26055.04
800894,5011825,20152,26,10.2,21530.12
800895,5004556,20430,25,1.8,43699.25
800896,5002672,21233,37,1.2,53331.91
800897,5010483,21289,41,0.0,100796.86
800898,5010342,21217,5,15.6,6124.19
800899,5007919,20170,19,21.0,18386.65
800900,5007101,20332,17,0.1,15575.96
800901,5009874,20344,23,1.4,41035.84
800902,5005152,20883,5,25.3,9239.87
800903,5011654,20437,28,11.2,61140.08
800904,5002827,20698,20,1.9,41966.98
800905,5007795,20445,21,6.9,29124.54
800906,5000055,20317,24,,58067.86
800907,5011199,21084,45,1.9,99047.7
800908,5005239,20023,30,1.3,7284.65
800909,5007667,20910,44,10.8,3037.8
800910,5009912,20234,31,25.2,38911.78
800911,5011919,21135,14,15.2,7975.97
800912,5007881,20570,9,,5570.6
800913,5003024,21132,11,10.0,3575.29
800914,5006163,21207,19,,21377.74
800915,5005838,20350,20,1.0,4247.69
800916,5001844,21470,29,16.8,44359.81
800917,5008032,20918,37,0.5,9864.58
800918,5010708,20668,9,10.3,16139.38
800919,5007751,21253,21,1.9,11811.58
800920,5005957,20140,15,26.2,26271.77
800921,5004841,20639,34,5.4,50026.6
800922,5008003,20533,10,15.8,7174.68
800923,5003650,20786,32,0.2,20911.69
800924,5000504,20528,32,5.1,20652.67
800925,5006565,20916,23,25.1,20579.2
800926,5006479,20722,16,1.9,36933.0
800927,5008344,20157,30,1.9,31215.52
800928,5011732,21143,15,,19577.54
800929,5003634,20510,8,7.0,15613.96
800930,5001818,21156,33,0.7,75502.07
800931,6000005,20196,12,26.0,12198.01
800932,5005680,21169,37,25.0,6461.59
800933,5005501,20969,2,16.1,3769.85
800934,5002183,20750,34,5.5,56272.16
800935,5000089,20875,40,1.2,71686.51
800936,5008693,21350,-6,1.3,
800937,5010816,20584,28,15.6,49721.73
800938,5008092,20283,22,1.5,8487.71
800939,5007813,20714,23,1.1,11148.99
800940,5005684,21072,25,10.3,43885.05
800941,5006354,20690,40,16.4,76417.76
800942,5001208,20011,28,1.5,2385.39
800943,5007228,20380,14,16.2,
800944,5006247,20284,28,1.1,66324.28
800945,5010267,20829,27,1.0,55950.97
800946,5007174,20848,3,1.3,4104.8
800947,5008141,20894,41,20.3,62075.19
800948,5002786,20778,22,25.9,3291.05
800949,5010570,20749,8,1.7,17287.75
800950,5005543,20939,4,0.4,5230.59
800951,5010155,20193,6,16.6,10877.7
800952,5005214,20939,37,20.0,38861.84
800953,5004989,21470,28,16.9,
800954,5003732,20453,44,15.0,5388.97
800955,5010243,20948,27,,28257.83
800956,5005345,20740,26,16.1,41611.95
800957,5000227,20058,18,16.0,20665.86
800958,5009575,21210,5,25.8,6258.4
800959,5009966,20137,42,,7633.08
800960,5000127,20593,49,11.0,103372.27
800961,5007618,20863,9,5.9,1117.91
800962,5002842,20796,29,,45097.05
800963,5000024,20864,4,5.7,785.97
800964,5001302,20739,14,0.1,32985.98
800965,5005348,21106,3,1.6,2084.2
800966,5000525,21144,12,1.8,1989.14
800967,5007689,20607,23,1.0,3072.81
800968,5010686,20428,8,21.3,140.27
800969,5007651,21497,3,5.1,4145.63
800970,5008624,20888,17,16.4,25937.89
800971,5009411,20332,8,20.4,5840.41
800972,5011370,21347,44,1.9,33640.73
800973,5007453,20529,11,5.3,9320.61
800974,5008595,20079,19,15.6,37443.1
800975,5003124,20555,48,1.5,78171.81
800976,5010813,20606,25,25.1,14678.53
800977,5008864,20894,33,1.2,61936.51
800978,5007884,21285,25,,41097.77
800979,5006796,20658,14,,23067.12
800980,5010411,20418,28,5.2,30108.86
800981,5005070,21284,11,15.1,20229.49
800982,5002175,20194,39,6.4,58735.3
800983,5007909,21311,13,1.9,24255.44
800984,5009422,21386,3,1.6,3111.44
800985,5004403,20366,32,21.1,41201.71
800986,5007561,21204,40,0.1,90891.02
800987,5008535,20366,39,26.2,46968.77
800988,5000193,21402,1,25.6,544.82
800989,5004419,21268,1,21.1,1669.57
800990,5011471,20724,10,16.5,17838.77
800991,5004824,21458,15,25.6,12787.13
800992,5006942,21132,16,0.3,5760.91
800993,5004352,21400,34,26.9,55553.16
800994,5004555,20660,30,5.5,
800995,5008972,20933,18,11.6,11585.05
800996,5003946,20228,4,21.0,4228.14
800997,5010046,21093,50,10.4,110125.12
800998,5002180,20034,17,21.7,32099.61
800999,5004947,20452,46,16.3,50595.86
801000,5009274,20662,15,0.1,15934.6
801001,5000518,21049,11,2.0,11839.89
801002,5000182,20140,4,,9312.59
801003,5007898,21243,25,11.5,48771.02
801004,5011369,20782,22,6.7,20784.22
801005,5010872,20570,44,0.6,27538.81
801006,5005403,21449,45,15.9,4083.48
801007,5008301,20295,33,1.6,1673.93
801008,5005369,21133,13,6.5,4315.51
801009,5001191,20255,5,0.1,7965.93
801010,5011349,20752,33,,17949.06
801011,5000802,21052,5,6.2,10926.11
801012,5001030,20214,8,1.9,14819.06
801013,5005403,20920,34,10.8,71540.42
801014,5002953,20028,17,16.9,19683.86
801015,5007699,20761,25,0.9,47524.64
801016,5000937,20632,4,1.1,4667.21
801017,5006759,20188,20,10.2,18700.67
801018,5011990,20196,43,25.4,44063.94
801019,5010849,20779,22,21.9,29107.0
801020,5011060,20639,10,1.2,15366.96
801021,5005332,20564,1,20.2,1312.79
801022,5001561,21125,3,20.9,1368.15
801023,5007465,20181,47,0.0,64448.75
801024,5010651,20243,40,25.9,66061.93
801025,5000420,20654,34,5.8,48899.71
801026,5008427,21243,36,5.6,74912.29
801027,5004029,21021,8,6.5,4686.59
801028,5009334,21133,32,6.5,10622.8
801029,5011498,21423,36,,31718.73
801030,5007882,20560,30,20.4,15759.61
801031,5003530,21270,36,1.3,57572.5
801032,5002088,20498,33,,61926.07
801033,5011994,20400,27,6.2,56731.0
801034,5011325,20692,25,6.5,1853.87
801035,5002250,20295,9,10.5,415.24
801036,5008167,21342,11,20.3,11808.36
801037,5010889,20158,18,0.1,4631.8
801038,5008696,20330,39,0.2,64139.95
801039,5007889,21484,39,21.1,52990.74
801040,5007060,20429,37,,58183.54
801041,5005397,20563,28,1.7,40794.42
801042,5005864,20648,45,0.6,32130.45
801043,5008242,20468,40,0.1,
801044,5005824,20645,15,10.0,1442.34
801045,5007641,21275,32,15.0,28882.59
801046,5009122,20814,20,1.8,29420.72
801047,5008093,21245,-7,16.4,-10536.58
801048,5010126,20448,39,1.3,25329.93
801049,5010955,21258,14,,5581.7
801050,5002318,20216,46,,51047.44
801051,5006461,20103,37,1.7,76020.48
801052,5001150,21155,38,1.3,41493.64
801053,5011919,20750,22,2.0,37759.97
801054,5005952,20656,23,26.8,21922.66
801055,5002980,21296,35,1.0,1083.16
801056,5002330,20797,5,15.3,5014.79
801057,5001182,20739,10,10.1,21202.92
801058,5006721,20593,29,0.6,68328.57
801059,5003752,21406,18,0.7,893.52
801060,5005690,21313,49,1.2,105941.92
801061,5001081,21095,37,6.5,72129.88
801062,5003965,20990,41,,78184.67
801063,5004138,21262,4,1.1,5255.59
801064,5005760,20446,15,20.5,6304.99
801065,5008078,21120,25,5.3,12242.11
801066,5008281,20848,22,0.9,30223.89
801067,5010021,21271,24,20.6,27396.81
801068,5001615,20905,8,25.7,10627.1
801069,5002197,21099,11,0.6,24483.52
801070,5010626,20944,43,15.8,47165.19
801071,5007197,21085,28,20.5,33605.03
801072,5002557,20801,17,6.1,695.03
801073,5006444,21168,41,0.7,23061.88
801074,5011602,21326,28,20.7,5662.91
801075,5011501,20552,33,11.5,48695.25
801076,5005160,21427,14,11.5,15108.12
801077,5007234,20035,7,5.3,6240.47
801078,5006350,21023,11,5.4,9227.83
801079,5008140,21403,35,1.0,31680.84
801080,5005897,20139,32,25.9,17749.14
801081,5000593,20287,1,10.8,1557.62
801082,5008360,20775,21,11.6,44261.22
801083,5008776,20174,38,5.2,79979.04
801084,5004402,21356,-8,5.4,-4669.91
801085,5006592,20035,27,2.0,
801086,5001985,20468,36,6.4,28625.76
801087,5007711,20619,1,0.3,1886.03
801088,5008391,20901,31,25.7,8548.7
801089,5001132,20241,15,25.6,20301.27
801090,5007316,20958,6,17.0,1248.73
801091,5000481,21331,23,0.8,35007.05
801092,5001281,21227,44,0.8,82727.8
801093,5006831,21496,46,2.0,64325.1
801094,5011436,20964,18,1.9,3448.61
801095,5007677,21447,36,6.9,58219.97
801096,5000409,20855,42,1.6,34001.37
801097,5005880,20667,38,10.8,24960.0
801098,5010352,20834,29,26.8,35179.47
801099,5000523,21000,32,10.9,
801100,5002612,20968,38,15.6,15514.19
801101,5000278,21275,25,16.0,22299.06
801102,5007184,20210,19,6.3,43775.08
801103,5002076,20514,16,11.7,31648.84
801104,5002886,20535,35,25.1,60522.05
801105,5005878,20045,11,,1854.73
801106,5001969,21365,7,1.8,11010.57
801107,5011904,20149,44,25.1,36429.89
801108,5010990,20423,19,1.4,27749.18
801109,5002153,20620,5,26.2,6242.56
801110,5003014,20698,11,1.7,23128.9
801111,5002804,21048,2,0.4,4146.03
801112,5008364,20305,35,26.6,62270.5
801113,5005078,21322,-7,16.6,-4274.06
801114,5007312,20208,46,21.0,43679.23
801115,5005846,21097,27,0.5,66768.93
801116,5004589,20255,5,1.1,7886.19
801117,5002648,21289,44,,106874.17
801118,5008426,21293,16,1.1,28114.98
801119,5010299,20467,13,6.6,24068.6
801120,5005615,20003,12,0.5,6254.17
801121,5007149,20251,49,,19064.75
801122,5007931,20736,13,21.6,16673.3
801123,5011606,21472,17,1.4,13968.45
801124,5008177,20213,33,0.4,4483.2
801125,5011819,21032,25,6.2,25373.37
801126,5002577,20667,21,20.9,12231.84
801127,5008929,20974,45,26.5,74251.39
801128,5010573,21202,39,6.6,56085.84
801129,5000322,20320,25,0.2,22513.63
801130,5009220,21325,14,15.6,25308.69
801131,5003664,20870,41,21.3,25844.58
801132,5000897,21361,33,6.7,40635.94
801133,5000101,20857,34,11.6,11744.68
801134,5008695,21229,34,20.7,50735.74
801135,5004906,20564,19,16.6,26068.25
801136,5005976,20045,39,26.8,4847.45
801137,5001005,20301,39,0.5,20489.43
801138,5004444,21140,9,,5427.61
801139,5007242,20658,1,,2062.19
801140,5006706,20227,21,,38138.07
801141,5006363,20717,16,0.9,9498.85
801142,5002610,20445,23,20.8,27135.83
801143,5009954,21009,35,0.3,
801144,5006615,20893,22,10.7,47035.08
801145,5010785,20597,34,1.2,10992.65
801146,5005685,21449,41,20.8,3503.73
801147,5001081,21466,11,25.8,19577.78
801148,5011714,21373,8,1.4,9450.53
801149,5010221,20912,27,1.6,29518.38
801150,5005832,20405,32,1.3,23915.09
801151,5005462,20310,34,26.2,15713.61
801152,5007950,21284,10,11.0,19278.56
801153,5008469,20412,14,0.1,12266.98
801154,5010548,20226,5,11.1,272.61
801155,5010623,20873,45,1.2,67249.31
801156,5000772,20119,44,0.6,162.26
801157,5007372,20289,14,5.7,6091.67
801158,5003193,20458,15,1.9,6588.64
801159,5000274,21225,16,20.9,22622.35
801160,5009562,20265,14,15.7,7501.0
801161,5002021,20680,29,5.1,13980.39
801162,5004372,20079,22,1.2,
801163,5010115,21053,12,21.9,15311.69
801164,5001557,21228,22,1.4,
801165,5011001,20022,2,,2822.93
801166,5009862,20287,40,26.4,51408.42
801167,5009213,20779,18,20.0,21853.3
801168,5008340,21481,17,16.9,14917.41
801169,5003792,21105,47,15.3,95530.45
801170,5010956,20696,21,15.5,43664.94
801171,5003941,20078,4,26.8,3625.54
801172,5009714,21349,16,,38809.59
801173,5004799,21329,17,1.2,25982.4
801174,5001425,20315,24,6.8,38986.08
801175,5004041,20652,10,26.4,12152.24
801176,5005293,20765,37,1.1,1168.41
801177,5007242,20996,18,,11224.44
801178,5001729,20167,14,15.6,15662.58
801179,5008897,21052,15,21.8,27326.91
801180,5004420,20861,37,25.7,34086.92
801181,5007300,20647,9,11.5,16900.06
801182,5011958,20709,-7,26.2,-4392.96
801183,5000533,20160,49,6.6,21625.35
801184,5001912,21388,50,1.4,110978.74
801185,5004793,20420,34,,52549.11
801186,5011817,20454,33,0.5,70312.54
801187,5005111,21222,40,10.5,21985.85
801188,5000681,21161,34,15.9,64180.66
801189,5011750,21013,18,0.3,1878.41
801190,5011080,20775,41,0.3,97460.99
801191,5004510,21461,10,0.2,18514.2
801192,5008711,20388,7,15.5,2742.96
801193,5006621,20861,5,5.2,5877.27
801194,5007874,20985,33,15.2,49815.72
801195,5011273,21186,33,10.0,37262.81
801196,5001165,20246,37,26.9,63507.98
801197,5000433,20114,27,10.3,32078.55
801198,5000632,20513,24,,35683.67
801199,5005275,20773,27,,15453.39
801200,5008445,21449,50,10.2,4844.71
801201,5010398,20631,36,6.5,25369.21
801202,5005770,20551,26,,44752.73
801203,5004954,20594,45,5.6,74499.3
801204,5005187,21287,25,21.3,43723.16
801205,5006282,20652,27,25.0,33435.18
801206,5003500,20286,1,15.1,1016.12
801207,5005803,20094,46,20.6,33673.3
801208,5007867,20783,47,1.0,102958.33
801209,5001181,21368,5,16.9,9767.57
801210,5004814,20261,47,26.7,36272.42
801211,5005897,20586,50,1.3,37191.15
801212,5002974,20099,38,0.4,56036.23
801213,5008736,20827,44,16.9,35142.76
801214,5010201,20559,29,0.5,48713.3
801215,5005380,20501,50,1.2,43623.66
801216,5007855,20924,18,16.0,29068.65
801217,5003383,20754,13,0.2,14640.38
801218,5010404,21324,45,16.1,19822.51
801219,5008358,21196,17,26.6,16942.5
801220,5009423,20011,49,22.0,3305.65
801221,5011224,21049,27,0.1,29624.99
801222,5006314,20034,23,1.9,54410.9
801223,5001132,20708,19,16.9,9225.67
801224,5007843,20502,49,1.8,60369.81
801225,5004133,21074,1,0.9,328.44
801226,5004189,20798,37,1.6,
801227,5011439,20129,32,15.3,30609.09
801228,5007682,20328,31,26.4,44274.22
801229,5004064,20301,9,15.2,4029.77
801230,5006079,20522,39,15.3,81479.86
801231,5011529,20289,30,,13814.91
801232,5010101,20194,40,16.9,53483.49
801233,5007063,21200,38,1.2,
801234,5002930,20382,45,1.5,58087.91
801235,5009757,21000,17,0.1,2288.29
801236,5003298,21238,48,1.1,43207.59
