order_id,customer_id,warehouse_id,order_date,ship_date,order_status,order_total
5000438,302640,507,2024-01-26,2024-01-26,Pending,33670.38
5000439,302782,518,2020-11-17,,Returned,40183.09
5000440,302026,508,2021-09-03,2021-09-07,Delivered,19676.13
5000441,302739,535,2026-07-10,2026-07-14,Returned,
5000442,302261,527,2024-08-20,2024-08-28,Pending,95298.62
5000443,301776,519,2025-01-24,2025-01-31,Shipped,35695.67
5000444,301926,508,2022-01-19,2022-01-20,Delivered,
5000445,300946,511,2024-02-26,2024-03-09,Cancelled,139543.01
5000446,300120,516,2026-02-16,2026-02-22,Pending,
5000447,302693,517,2026-05-28,2026-06-09,Delivered,57392.76
5000448,301069,533,2025-09-06,2025-09-18,Pending,37200.89
5000449,301070,537,2025-03-17,2025-03-24,Delivered,153459.14
5000450,300382,528,2025-01-30,2025-02-03,Returned,22993.7
5000451,301464,525,2025-03-09,2025-03-10,Delivered,181579.9
5000452,302436,531,2023-06-13,2023-06-16,Pending,79653.3
5000453,301110,510,2022-10-09,2022-10-15,Delivered,75935.63
5000454,302822,514,2024-01-19,2024-01-24,Shipped,36666.77
5000455,301379,507,2025-04-03,2025-04-04,Delivered,11545.99
5000456,302622,502,2024-04-18,2024-04-25,Cancelled,105013.28
5000457,300217,524,2024-09-23,2024-09-25,Shipped,64491.78
5000458,301793,524,2025-06-16,2025-06-24,Shipped,135810.93
5000459,300507,507,2024-10-12,2024-10-17,Returned,53287.25
5000460,301107,527,2023-10-13,2023-10-14,Delivered,14416.24
5000461,301289,529,2022-07-09,2022-07-14,Delivered,126844.04
5000462,300246,507,2025-05-07,2025-05-16,Returned,36835.81
5000463,300129,513,2022-09-17,2022-09-22,Delivered,15113.55
5000464,302094,514,2023-08-13,2023-08-24,Pending,5577.66
5000465,302081,502,2025-07-31,2025-08-12,Shipped,
5000466,302400,514,2026-02-06,2026-02-18,Pending,161721.22
5000467,301467,518,2022-10-18,2022-10-25,Returned,72805.44
5000468,301121,525,2026-03-26,2026-04-04,Returned,94637.55
5000469,300217,528,2024-10-09,,Pending,-4883.87
5000470,301599,535,2024-07-08,2024-07-19,Delivered,30916.75
5000471,300852,530,2026-01-31,2026-02-12,Delivered,16073.75
5000472,302669,525,2025-10-12,,Delivered,56523.24
5000473,301042,530,2021-03-17,2021-03-22,Cancelled,2445.77
5000474,302471,503,2025-06-28,2025-04-07,Pending,28556.71
5000475,300128,537,2025-06-28,2025-06-30,Shipped,44502.87
5000476,302895,519,2024-07-30,2024-08-09,Delivered,89826.6
5000477,300241,515,2026-06-08,2026-06-19,Returned,24656.16
5000478,301096,530,2024-09-14,2024-09-19,Pending,6120.49
5000479,302423,537,2023-09-20,2023-09-24,Delivered,
5000480,302914,523,2024-11-11,2024-11-22,Cancelled,110015.62
5000481,302973,532,2024-02-05,2024-02-09,Pending,68709.67
5000482,301800,507,2026-07-17,2026-07-19,Returned,19200.4
5000483,300097,514,2024-01-24,2024-01-27,Pending,
5000484,301949,507,2024-08-24,2024-08-28,Returned,4099.81
5000485,300166,525,2024-08-26,2024-08-31,Cancelled,24664.14
5000486,302068,508,2022-09-27,2022-10-02,Pending,103595.02
5000487,302179,539,2025-12-27,2026-01-03,Delivered,23121.16
5000488,302408,511,2024-04-10,2024-04-18,Pending,
5000489,301721,531,2025-09-18,2025-09-20,Returned,70852.71
5000490,300889,530,2023-11-08,2023-11-20,Cancelled,157692.45
5000491,302491,538,2024-01-22,2024-01-27,Pending,38078.54
5000492,301807,505,2023-08-17,2023-08-27,Shipped,193871.4
5000493,302332,522,2025-03-25,2025-04-01,Shipped,38297.07
5000494,300108,512,2025-06-05,,Cancelled,53866.85
5000495,300269,530,2024-02-19,2024-02-29,Delivered,237946.2
5000496,301951,514,2025-11-07,2025-11-14,Cancelled,16721.37
5000497,300432,540,2022-03-27,2022-03-30,Shipped,118024.91
5000498,301276,522,2026-02-07,2026-02-19,Delivered,
5000499,302485,502,2026-02-03,2026-02-09,Pending,82710.96
5000500,300618,502,2023-09-30,2023-10-10,Shipped,55602.43
5000501,302140,518,2025-09-15,2025-09-18,Delivered,212471.78
5000502,302336,503,2025-12-26,2025-12-29,Pending,25367.16
5000503,301437,530,2025-05-12,2025-05-24,Delivered,99522.52
5000504,302257,535,2025-04-12,2025-04-18,Returned,25977.57
5000505,300275,522,2026-03-31,,Returned,44372.29
5000506,300499,502,2025-09-01,,Shipped,114303.41
5000507,302022,523,2025-09-21,2025-10-03,Delivered,0.0
5000508,300021,522,2025-07-08,2025-07-09,Pending,23225.8
5000509,301017,527,2023-08-13,2023-08-23,Shipped,157258.38
5000510,301390,535,2021-09-02,2021-06-09,Cancelled,8709.15
5000511,302668,521,2025-03-17,2025-03-27,Shipped,6505.78
5000512,300599,532,2022-10-06,2022-10-10,Cancelled,
5000513,302352,507,2024-03-31,2024-04-11,Returned,82497.35
5000514,300138,536,2024-04-17,2024-04-25,Delivered,69202.94
5000515,302183,529,2023-01-05,2023-01-06,Shipped,25161.91
5000516,301875,510,2026-05-24,2026-05-28,Cancelled,65647.33
5000517,302676,529,2024-04-20,2024-04-25,Shipped,115071.35
5000518,300656,537,2023-06-22,2023-06-23,Pending,148737.09
5000519,301060,529,2025-01-11,2025-01-15,Pending,-2675.37
5000520,302574,513,2025-11-16,2025-11-17,Delivered,148859.96
5000521,301614,512,2026-03-07,2026-03-18,Cancelled,49825.12
5000522,302738,511,2025-08-21,2025-08-24,Shipped,196766.79
5000523,300578,525,2024-12-24,2024-12-26,Delivered,108990.59
5000524,300111,522,2025-11-21,2025-11-29,Shipped,80390.2
5000525,301505,510,2023-12-24,2023-12-26,Delivered,27036.59
5000526,300029,535,2026-03-18,2026-03-18,Pending,49162.53
5000527,302203,527,2023-09-07,2023-09-07,Cancelled,3210.25
5000528,301101,516,2022-03-26,2022-01-04,Shipped,1204.85
5000529,303000,518,2025-01-17,2025-01-27,Pending,88973.71
5000530,300114,503,2025-04-27,2025-04-27,Shipped,
5000531,301139,516,2026-05-03,2026-05-10,Shipped,69750.95
5000532,302989,532,2026-02-20,2026-02-24,Cancelled,27370.94
5000533,302064,528,2025-03-30,2025-03-31,Pending,190615.05
5000534,301234,501,2026-04-25,2026-04-29,Shipped,
5000535,301758,534,2025-07-08,2025-07-20,Shipped,21370.5
5000536,301123,532,2023-10-14,2023-10-17,Pending,91499.71
5000537,300710,514,2026-03-27,2026-04-06,Pending,
5000538,300840,515,2026-06-09,2026-06-18,Pending,17004.26
5000539,300503,537,2024-05-31,2024-05-31,Cancelled,108680.05
5000540,300568,501,2025-08-06,2025-08-10,Delivered,78256.43
5000541,301720,531,2024-01-12,2024-01-22,Pending,
5000542,302663,525,2025-03-22,2025-03-26,Cancelled,31669.2
5000543,302363,507,2023-05-22,2023-06-02,Shipped,
5000544,302014,526,2026-01-27,2026-02-03,Returned,
5000545,301969,503,2024-11-06,2024-06-13,Pending,17655.19
5000546,302401,520,2026-01-15,2026-01-20,Delivered,20315.51
5000547,301178,540,2026-07-16,2026-07-23,Pending,72023.14
5000548,300589,524,2025-11-23,2025-11-27,Delivered,53388.16
5000549,302836,527,2025-06-10,2025-06-12,Cancelled,6559.79
5000550,302644,528,2025-04-07,2025-04-11,Pending,78499.32
5000551,301251,528,2025-02-10,2025-02-10,Shipped,
5000552,301053,504,2024-09-16,2024-09-24,Cancelled,121456.73
5000553,300991,506,2023-07-08,2023-07-09,Delivered,151533.98
5000554,301641,517,2025-08-14,2025-08-19,Delivered,3168.3
5000555,300547,519,2026-07-08,2026-07-17,Returned,11527.44
5000556,300790,539,2023-11-28,2023-12-02,Cancelled,158751.71
5000557,301300,529,2025-07-05,2025-07-13,Shipped,95019.53
5000558,302690,522,2025-10-15,2025-10-21,Shipped,64566.48
5000559,301014,535,2024-06-28,2024-07-07,Shipped,26814.79
5000560,302721,505,2024-01-28,2024-02-05,Shipped,1483.79
5000561,300189,508,2026-02-11,2026-02-22,Pending,102839.44
5000562,301081,528,2026-06-06,2026-06-10,Pending,108299.65
5000563,302425,526,2025-09-20,2025-09-30,Shipped,63523.3
5000564,302152,524,2026-03-22,2026-03-29,Shipped,50178.35
5000565,301972,539,2026-07-07,2026-07-07,Shipped,10884.76
5000566,302486,540,2022-12-31,2023-01-11,Delivered,95828.91
5000567,300770,530,2024-11-15,2024-11-17,Delivered,1996.67
5000568,302597,523,2024-05-27,2024-06-02,Returned,96275.6
5000569,301709,510,2023-11-12,,Shipped,80855.0
5000570,301672,516,2025-01-02,2025-01-12,Returned,219561.21
5000571,300773,509,2026-05-23,2026-05-28,Returned,52730.89
5000572,300060,504,2023-04-24,2023-04-29,Returned,65006.39
5000573,300269,518,2024-10-15,2024-10-15,Cancelled,49857.51
5000574,301420,532,2023-12-12,2023-12-12,Cancelled,101283.33
5000575,301011,512,2026-07-28,2026-08-06,Pending,108894.72
5000576,300101,517,2023-02-05,2023-02-09,Delivered,79264.43
5000577,302539,530,2024-12-30,2025-01-09,Delivered,93135.78
5000578,302878,509,2024-04-07,2024-04-14,Pending,65758.57
5000579,301787,522,2024-06-30,2024-07-06,Pending,29530.05
5000580,300923,521,2025-12-16,2025-12-17,Pending,48296.13
5000581,301596,528,2024-06-05,2024-06-15,Pending,41323.33
5000582,302488,512,2024-01-25,2024-01-25,Delivered,135088.37
5000583,300242,507,2026-07-01,2026-07-05,Cancelled,86625.48
5000584,302333,528,2024-02-22,2024-03-02,Delivered,21327.91
5000585,302066,519,2024-09-25,2024-10-02,Delivered,47573.14
5000586,300906,508,2025-10-15,2025-10-16,Cancelled,84712.77
5000587,302324,524,2025-10-16,2025-10-26,Pending,140929.35
5000588,300346,527,2023-11-15,2023-11-17,Delivered,60372.44
5000589,302450,503,2022-12-22,,Returned,24765.79
5000590,300777,517,2026-01-26,2026-02-01,Pending,
5000591,302308,538,2025-05-18,2025-05-20,Pending,57837.22
5000592,302578,511,2023-01-28,2023-02-04,Delivered,188011.77
5000593,300644,533,2026-01-15,,Pending,3134.19
5000594,302234,531,2023-08-12,2023-08-21,Cancelled,144898.87
5000595,300162,503,2022-11-05,2022-11-05,Pending,16.52
5000596,301402,528,2024-06-20,2024-06-27,Returned,85005.16
5000597,301649,536,2025-07-13,2025-07-20,Delivered,
5000598,300989,518,2025-12-04,2025-12-14,Shipped,
5000599,301449,527,2024-11-10,2024-11-18,Shipped,30710.68
5000600,301369,527,2025-04-01,2025-01-09,Delivered,
5000601,300279,507,2025-10-24,2025-10-31,Delivered,19490.73
5000602,302883,524,2026-05-03,2026-05-09,Delivered,
5000603,302624,515,2023-09-28,2023-10-03,Returned,
5000604,302611,506,2022-06-22,,Delivered,176507.19
5000605,300380,522,2023-12-07,2023-12-16,Cancelled,57175.45
5000606,301857,509,2025-03-13,2025-03-19,Returned,6366.85
5000607,300590,520,2024-11-29,2024-12-01,Shipped,25679.74
5000608,300904,510,2025-10-13,2025-10-21,Cancelled,155965.63
5000609,301482,520,2024-07-20,2024-07-30,Delivered,
5000610,300357,520,2026-01-03,2026-01-05,Delivered,30587.7
5000611,300812,504,2026-03-10,2026-03-17,Returned,119590.84
5000612,302044,530,2024-06-16,2024-06-16,Returned,153868.27
5000613,301243,528,2025-09-16,2025-09-22,Cancelled,195697.78
5000614,301768,537,2022-11-02,2022-11-05,Delivered,56787.08
5000615,302986,534,2023-08-04,2023-08-13,Pending,4507.79
5000616,301545,537,2025-08-08,2025-08-10,Pending,65303.11
5000617,301342,511,2025-09-09,2025-09-19,Shipped,53174.44
5000618,302214,539,2026-05-31,2026-06-07,Returned,25035.19
5000619,301915,513,2022-10-22,2022-11-01,Shipped,125082.3
5000620,301705,507,2024-02-12,,Shipped,
5000621,300357,504,2025-07-13,2025-07-21,Shipped,44034.17
5000622,302130,534,2026-05-18,2026-05-27,Returned,42129.89
5000623,302475,502,2023-06-25,2023-07-05,Delivered,133143.99
5000624,300342,528,2025-09-08,2025-09-13,Returned,44686.93
5000625,300193,535,2026-01-25,2026-02-04,Delivered,
5000626,300497,538,2023-06-02,2023-06-06,Pending,
5000627,302644,532,2023-06-16,2023-06-25,Delivered,18620.11
5000628,300373,511,2025-06-25,2025-06-25,Pending,103968.75
5000629,300128,510,2024-04-10,2024-04-11,Cancelled,94888.18
5000630,300993,514,2024-07-14,2024-07-18,Pending,41319.74
5000631,300326,532,2024-06-09,,Shipped,
5000632,301983,503,2022-10-21,2022-10-23,Cancelled,232593.1
5000633,300401,530,2026-04-23,2026-04-28,Delivered,42098.01
5000634,300032,501,2026-02-08,2026-02-18,Shipped,41958.47
5000635,301897,522,2025-01-19,2025-01-22,Returned,30115.09
5000636,302170,517,2025-08-24,2025-09-05,Pending,47878.01
5000637,300466,505,2025-02-20,2025-03-03,Shipped,68603.68
5000638,300466,504,2025-08-28,2025-09-08,Pending,
5000639,302184,503,2024-10-24,2024-10-24,Delivered,14290.21
5000640,302234,513,2025-11-24,2025-12-05,Pending,81602.66
5000641,300464,501,2023-08-05,,Cancelled,
5000642,300729,505,2022-07-16,2022-07-18,Pending,47116.84
5000643,302914,525,2023-11-24,2023-11-26,Shipped,88984.92
5000644,300903,507,2025-05-31,2025-06-09,Cancelled,42757.5
5000645,300686,532,2024-11-27,2024-11-28,Shipped,10034.6
5000646,300463,528,2026-07-10,2026-07-17,Shipped,
5000647,300556,501,2024-09-19,2024-09-20,Returned,30526.07
5000648,300694,529,2025-01-17,2025-01-17,Returned,87353.73
5000649,300343,522,2025-05-12,2025-05-12,Delivered,
5000650,300809,539,2024-04-11,2024-11-16,Delivered,81595.86
5000651,300011,517,2026-04-20,2026-04-22,Pending,17187.38
5000652,301830,515,2025-04-13,2025-04-21,Pending,62404.32
5000653,300203,536,2025-01-01,2025-01-04,Shipped,10041.85
5000654,301117,519,2026-04-25,2026-04-30,Delivered,145365.46
5000655,302941,506,2023-07-02,2023-07-04,Pending,123851.87
5000656,300993,509,2026-05-21,2026-05-30,Shipped,46816.04
5000657,300369,511,2026-06-07,2026-06-10,Cancelled,63773.29
5000658,301571,502,2026-05-26,2026-06-04,Pending,40399.09
5000659,301241,526,2022-12-11,2022-12-12,Returned,
5000660,301945,506,2023-08-27,2023-09-06,Pending,
5000661,302322,533,2023-08-18,2023-08-21,Delivered,
5000662,301835,539,2026-07-12,,Shipped,65434.69
5000663,301010,534,2026-02-03,2026-03-02,Delivered,77690.38
5000664,302862,532,2023-06-06,2023-06-12,Shipped,17322.77
5000665,302394,522,2026-07-19,2026-07-28,Delivered,
5000666,302328,507,2024-07-31,2024-08-04,Pending,49673.14
5000667,301912,509,2023-05-16,2023-05-26,Cancelled,
5000668,301251,533,2025-03-20,2025-03-27,Pending,40949.97
5000669,300243,523,2024-07-19,2024-07-29,Pending,37474.2
5000670,300966,533,2025-07-14,2025-07-21,Cancelled,228317.88
5000671,300881,522,2026-07-16,2026-07-26,Delivered,75086.52
5000672,302509,537,2022-06-26,2022-07-06,Returned,13345.1
5000673,301574,535,2025-07-01,2025-07-03,Cancelled,65929.55
5000674,301308,523,2025-05-22,2025-05-25,Shipped,67969.68
5000675,302710,526,2025-10-29,2025-10-31,Cancelled,34855.07
5000676,300962,501,2025-05-27,2025-06-06,Cancelled,24924.41
5000677,301007,504,2023-11-13,2023-11-24,Cancelled,
5000678,301047,512,2025-08-12,2025-08-18,Pending,286.23
5000679,300890,524,2024-08-01,2024-08-05,Shipped,105785.57
5000680,302673,514,2025-03-19,2025-03-23,Pending,60135.67
5000681,301391,537,2024-09-09,2024-09-18,Pending,118704.4
5000682,300332,536,2024-06-11,2024-11-10,Shipped,
5000683,301504,511,2021-09-05,2021-09-06,Pending,86079.4
5000684,302629,512,2026-03-22,2026-04-01,Pending,32827.42
5000685,301038,514,2025-06-04,2025-06-14,Pending,78832.0
5000686,301535,537,2026-07-31,2026-08-05,Delivered,137838.75
5000687,300489,524,2025-01-28,2025-02-07,Pending,4307.78
5000688,302330,516,2024-05-23,,Pending,18306.51
5000689,301066,513,2025-03-25,2025-03-25,Shipped,18986.62
5000690,301229,531,2023-01-29,2023-02-08,Pending,13565.89
5000691,301264,504,2025-08-07,2025-07-18,Delivered,51949.7
5000692,301744,538,2025-06-12,2025-06-23,Pending,
5000693,301268,507,2025-01-05,2025-01-07,Pending,0.0
5000694,302449,503,2026-04-12,2026-04-12,Returned,76779.67
5000695,301794,523,2021-10-18,2021-10-19,Pending,68989.92
5000696,302979,506,2022-11-08,2022-11-08,Pending,68879.39
5000697,301969,536,2023-02-28,2023-03-09,Cancelled,52396.21
5000698,302617,508,2022-05-28,2022-05-28,Returned,39167.35
5000699,302876,536,2026-04-27,2026-05-02,Shipped,6136.25
5000700,302531,529,2026-04-08,2026-04-12,Returned,115611.78
5000701,300348,518,2023-06-25,2023-07-01,Pending,78243.48
5000702,300695,535,2025-03-08,2025-03-09,Delivered,31985.64
5000703,300695,521,2025-12-12,2025-12-23,Delivered,41555.38
5000704,302703,528,2023-12-26,2024-01-07,Pending,82360.71
5000705,302430,502,2025-01-19,2025-01-26,Cancelled,155234.15
5000706,301598,528,2026-03-26,,Shipped,36667.08
5000707,300166,538,2025-02-28,2025-03-04,Delivered,
5000708,300019,515,2023-12-25,2023-12-28,Delivered,
5000709,300547,523,2026-04-14,2026-04-24,Shipped,49807.34
5000710,301743,501,2025-07-24,2025-07-30,Pending,3123.67
5000711,301609,532,2021-04-06,2021-04-07,Returned,66779.25
5000712,300531,511,2023-09-03,2023-09-09,Shipped,48963.64
5000713,302157,509,2025-03-24,2025-03-29,Cancelled,151226.56
5000714,301318,524,2025-02-11,2025-02-13,Pending,74399.43
5000715,301857,538,2025-11-19,2025-11-26,Delivered,
5000716,301322,515,2025-10-20,2025-10-24,Delivered,25225.87
5000717,302980,522,2025-01-04,2025-01-06,Returned,145307.37
5000718,301718,538,2024-08-10,2024-08-10,Pending,111174.36
5000719,300647,538,2025-11-07,2025-11-09,Shipped,76968.83
5000720,301343,514,2024-10-23,2024-10-29,Delivered,27614.66
5000721,300583,515,2022-01-30,2022-02-04,Delivered,42261.44
5000722,302295,506,2025-08-07,2025-08-18,Shipped,77785.12
5000723,302312,531,2025-06-16,2025-06-19,Shipped,29043.4
5000724,302897,539,2024-09-27,2024-10-03,Returned,
5000725,301709,520,2023-03-27,2023-04-02,Delivered,93092.64
5000726,300577,526,2021-06-19,2021-06-22,Shipped,82117.26
5000727,302160,534,2026-06-24,2026-07-01,Delivered,155355.81
5000728,302471,514,2024-10-19,2024-10-19,Shipped,32890.66
5000729,301971,525,2024-03-09,,Cancelled,65415.89
5000730,300251,524,2025-01-31,2025-02-01,Shipped,106437.56
5000731,302674,504,2026-01-04,2026-01-14,Delivered,12871.94
5000732,302995,505,2025-04-16,,Shipped,70031.47
5000733,301989,527,2025-12-13,2025-12-20,Shipped,14284.17
5000734,301402,530,2025-11-16,2025-11-21,Delivered,97150.95
5000735,300853,533,2025-04-01,2025-04-06,Cancelled,
5000736,301468,508,2026-05-11,2026-05-11,Delivered,53999.11
5000737,300842,504,2024-08-04,2024-08-15,Cancelled,26554.84
5000738,302674,514,2025-01-13,2025-01-24,Delivered,18653.63
5000739,301378,502,2025-08-28,2025-08-30,Shipped,11168.0
5000740,300059,529,2026-01-12,2026-01-13,Returned,105643.45
5000741,301253,533,2025-09-07,2025-09-09,Cancelled,7223.88
5000742,301045,530,2024-05-02,2024-11-05,Delivered,147141.07
5000743,301790,531,2024-05-26,2024-05-31,Cancelled,113530.91
5000744,301860,508,2026-03-04,2026-04-11,Shipped,31219.89
5000745,302424,539,2024-02-24,2024-02-25,Shipped,25569.07
5000746,302896,521,2025-12-09,2025-12-15,Returned,2245.17
5000747,301772,521,2023-03-06,2023-12-06,Pending,89136.28
5000748,301242,534,2024-08-20,2024-08-28,Delivered,
5000749,300284,538,2026-02-04,2026-02-11,Delivered,
5000750,300512,520,2026-06-22,2026-06-22,Cancelled,23582.97
5000751,301735,510,2025-12-28,2026-01-02,Delivered,36915.55
5000752,300235,520,2026-07-25,2026-08-01,Pending,
5000753,300989,528,2025-11-24,,Shipped,53715.77
5000754,300401,520,2023-10-31,,Pending,28583.1
5000755,302807,525,2023-03-26,2023-03-31,Pending,40360.58
5000756,301415,512,2022-11-08,2022-11-19,Pending,
5000757,302301,526,2026-05-01,2026-09-05,Delivered,58826.22
5000758,301733,526,2026-02-16,2026-02-24,Shipped,94505.78
5000759,302837,524,2024-02-01,2024-02-11,Shipped,97503.58
5000760,302293,520,2024-09-24,2024-10-03,Cancelled,11201.6
5000761,301590,527,2024-08-08,2024-08-13,Shipped,7208.42
5000762,302850,508,2025-03-13,2025-03-14,Shipped,48196.76
5000763,300770,509,2022-11-24,2022-11-29,Delivered,1243.6
5000764,301618,526,2024-09-29,2024-10-01,Shipped,42799.06
5000765,302325,520,2024-07-01,2024-07-13,Pending,107351.68
5000766,302267,534,2024-08-28,2024-09-09,Shipped,66115.37
5000767,300812,537,2023-04-14,2023-04-17,Delivered,
5000768,301065,514,2025-01-04,2025-04-03,Shipped,7210.75
5000769,301729,509,2024-12-17,2024-12-18,Delivered,
5000770,300454,525,2024-05-05,2024-05-06,Cancelled,8079.28
5000771,301912,534,2023-03-29,2023-04-03,Shipped,7848.66
5000772,300615,513,2022-04-02,,Pending,108742.39
5000773,300845,523,2024-12-16,2024-12-21,Pending,204550.63
5000774,302491,520,2024-08-19,2024-08-19,Delivered,
5000775,300890,511,2026-06-08,2026-06-08,Pending,77002.1
5000776,301248,514,2024-12-05,2024-12-10,Shipped,-9387.0
5000777,300332,536,2021-12-16,2021-12-28,Delivered,
5000778,302813,538,2025-09-12,2025-09-22,Shipped,66511.13
5000779,302303,513,2024-01-09,2024-01-19,Shipped,154686.2
5000780,302687,533,2023-05-21,2023-05-28,Cancelled,107079.48
5000781,302612,528,2026-03-14,2026-03-17,Returned,
5000782,301967,533,2024-05-18,2024-05-21,Returned,13002.83
5000783,301378,513,2021-07-11,2021-07-21,Returned,73634.03
5000784,300127,532,2024-10-28,2024-11-02,Cancelled,102787.99
5000785,300637,517,2025-06-14,2025-06-16,Delivered,112123.79
5000786,301699,507,2025-09-20,2025-09-25,Pending,
5000787,302276,530,2024-06-09,2024-06-11,Delivered,
5000788,300622,540,2024-03-18,2024-03-26,Pending,93404.99
