date_key,date,year,quarter,month,month_name,month_year,week,day,day_name,day_of_week,is_weekend
20230828,28-08-2023,2023,Q3,8,August,2023-08,35,28,Monday,1,FALSE
20230829,29-08-2023,2023,Q3,8,August,2023-08,35,29,Tuesday,2,FALSE
20230830,30-08-2023,2023,Q3,8,August,2023-08,35,30,Wednesday,3,FALSE
20230831,31-08-2023,2023,Q3,8,August,2023-08,35,31,Thursday,4,FALSE
20230901,01-09-2023,2023,Q3,9,September,2023-09,35,1,Friday,5,FALSE
20230902,02-09-2023,2023,Q3,9,September,2023-09,35,2,Saturday,6,TRUE
20230903,03-09-2023,2023,Q3,9,September,2023-09,35,3,Sunday,7,TRUE
20230904,04-09-2023,2023,Q3,9,September,2023-09,36,4,Monday,1,FALSE
20230905,05-09-2023,2023,Q3,9,September,2023-09,36,5,Tuesday,2,FALSE
20230906,06-09-2023,2023,Q3,9,September,2023-09,36,6,Wednesday,3,FALSE
20230907,07-09-2023,2023,Q3,9,September,2023-09,36,7,Thursday,4,FALSE
20230908,08-09-2023,2023,Q3,9,September,2023-09,36,8,Friday,5,FALSE
20230909,09-09-2023,2023,Q3,9,September,2023-09,36,9,Saturday,6,TRUE
20230910,10-09-2023,2023,Q3,9,September,2023-09,36,10,Sunday,7,TRUE
20230911,11-09-2023,2023,Q3,9,September,2023-09,37,11,Monday,1,FALSE
20230912,12-09-2023,2023,Q3,9,September,2023-09,37,12,Tuesday,2,FALSE
20230913,13-09-2023,2023,Q3,9,September,2023-09,37,13,Wednesday,3,FALSE
20230914,14-09-2023,2023,Q3,9,September,2023-09,37,14,Thursday,4,FALSE
20230915,15-09-2023,2023,Q3,9,September,2023-09,37,15,Friday,5,FALSE
20230916,16-09-2023,2023,Q3,9,September,2023-09,37,16,Saturday,6,TRUE
20230917,17-09-2023,2023,Q3,9,September,2023-09,37,17,Sunday,7,TRUE
20230918,18-09-2023,2023,Q3,9,September,2023-09,38,18,Monday,1,FALSE
20230919,19-09-2023,2023,Q3,9,September,2023-09,38,19,Tuesday,2,FALSE
20230920,20-09-2023,2023,Q3,9,September,2023-09,38,20,Wednesday,3,FALSE
20230921,21-09-2023,2023,Q3,9,September,2023-09,38,21,Thursday,4,FALSE
20230922,22-09-2023,2023,Q3,9,September,2023-09,38,22,Friday,5,FALSE
20230923,23-09-2023,2023,Q3,9,September,2023-09,38,23,Saturday,6,TRUE
20230924,24-09-2023,2023,Q3,9,September,2023-09,38,24,Sunday,7,TRUE
20230925,25-09-2023,2023,Q3,9,September,2023-09,39,25,Monday,1,FALSE
20230926,26-09-2023,2023,Q3,9,September,2023-09,39,26,Tuesday,2,FALSE
20230927,27-09-2023,2023,Q3,9,September,2023-09,39,27,Wednesday,3,FALSE
20230928,28-09-2023,2023,Q3,9,September,2023-09,39,28,Thursday,4,FALSE
20230929,29-09-2023,2023,Q3,9,September,2023-09,39,29,Friday,5,FALSE
20230930,30-09-2023,2023,Q3,9,September,2023-09,39,30,Saturday,6,TRUE
20231001,01-10-2023,2023,Q4,10,October,2023-10,39,1,Sunday,7,TRUE
20231002,02-10-2023,2023,Q4,10,October,2023-10,40,2,Monday,1,FALSE
20231003,03-10-2023,2023,Q4,10,October,2023-10,40,3,Tuesday,2,FALSE
20231004,04-10-2023,2023,Q4,10,October,2023-10,40,4,Wednesday,3,FALSE
20231005,05-10-2023,2023,Q4,10,October,2023-10,40,5,Thursday,4,FALSE
20231006,06-10-2023,2023,Q4,10,October,2023-10,40,6,Friday,5,FALSE
20231007,07-10-2023,2023,Q4,10,October,2023-10,40,7,Saturday,6,TRUE
20231008,08-10-2023,2023,Q4,10,October,2023-10,40,8,Sunday,7,TRUE
20231009,09-10-2023,2023,Q4,10,October,2023-10,41,9,Monday,1,FALSE
20231010,10-10-2023,2023,Q4,10,October,2023-10,41,10,Tuesday,2,FALSE
20231011,11-10-2023,2023,Q4,10,October,2023-10,41,11,Wednesday,3,FALSE
20231012,12-10-2023,2023,Q4,10,October,2023-10,41,12,Thursday,4,FALSE
20231013,13-10-2023,2023,Q4,10,October,2023-10,41,13,Friday,5,FALSE
20231014,14-10-2023,2023,Q4,10,October,2023-10,41,14,Saturday,6,TRUE
20231015,15-10-2023,2023,Q4,10,October,2023-10,41,15,Sunday,7,TRUE
20231016,16-10-2023,2023,Q4,10,October,2023-10,42,16,Monday,1,FALSE
20231017,17-10-2023,2023,Q4,10,October,2023-10,42,17,Tuesday,2,FALSE
20231018,18-10-2023,2023,Q4,10,October,2023-10,42,18,Wednesday,3,FALSE
20231019,19-10-2023,2023,Q4,10,October,2023-10,42,19,Thursday,4,FALSE
20231020,20-10-2023,2023,Q4,10,October,2023-10,42,20,Friday,5,FALSE
20231021,21-10-2023,2023,Q4,10,October,2023-10,42,21,Saturday,6,TRUE
20231022,22-10-2023,2023,Q4,10,October,2023-10,42,22,Sunday,7,TRUE
20231023,23-10-2023,2023,Q4,10,October,2023-10,43,23,Monday,1,FALSE
20231024,24-10-2023,2023,Q4,10,October,2023-10,43,24,Tuesday,2,FALSE
20231025,25-10-2023,2023,Q4,10,October,2023-10,43,25,Wednesday,3,FALSE
20231026,26-10-2023,2023,Q4,10,October,2023-10,43,26,Thursday,4,FALSE
20231027,27-10-2023,2023,Q4,10,October,2023-10,43,27,Friday,5,FALSE
20231028,28-10-2023,2023,Q4,10,October,2023-10,43,28,Saturday,6,TRUE
20231029,29-10-2023,2023,Q4,10,October,2023-10,43,29,Sunday,7,TRUE
20231030,30-10-2023,2023,Q4,10,October,2023-10,44,30,Monday,1,FALSE
20231031,31-10-2023,2023,Q4,10,October,2023-10,44,31,Tuesday,2,FALSE
20231101,01-11-2023,2023,Q4,11,November,2023-11,44,1,Wednesday,3,FALSE
20231102,02-11-2023,2023,Q4,11,November,2023-11,44,2,Thursday,4,FALSE
20231103,03-11-2023,2023,Q4,11,November,2023-11,44,3,Friday,5,FALSE
20231104,04-11-2023,2023,Q4,11,November,2023-11,44,4,Saturday,6,TRUE
20231105,05-11-2023,2023,Q4,11,November,2023-11,44,5,Sunday,7,TRUE
20231106,06-11-2023,2023,Q4,11,November,2023-11,45,6,Monday,1,FALSE
20231107,07-11-2023,2023,Q4,11,November,2023-11,45,7,Tuesday,2,FALSE
20231108,08-11-2023,2023,Q4,11,November,2023-11,45,8,Wednesday,3,FALSE
20231109,09-11-2023,2023,Q4,11,November,2023-11,45,9,Thursday,4,FALSE
20231110,10-11-2023,2023,Q4,11,November,2023-11,45,10,Friday,5,FALSE
20231111,11-11-2023,2023,Q4,11,November,2023-11,45,11,Saturday,6,TRUE
20231112,12-11-2023,2023,Q4,11,November,2023-11,45,12,Sunday,7,TRUE
20231113,13-11-2023,2023,Q4,11,November,2023-11,46,13,Monday,1,FALSE
20231114,14-11-2023,2023,Q4,11,November,2023-11,46,14,Tuesday,2,FALSE
20231115,15-11-2023,2023,Q4,11,November,2023-11,46,15,Wednesday,3,FALSE
20231116,16-11-2023,2023,Q4,11,November,2023-11,46,16,Thursday,4,FALSE
20231117,17-11-2023,2023,Q4,11,November,2023-11,46,17,Friday,5,FALSE
20231118,18-11-2023,2023,Q4,11,November,2023-11,46,18,Saturday,6,TRUE
20231119,19-11-2023,2023,Q4,11,November,2023-11,46,19,Sunday,7,TRUE
20231120,20-11-2023,2023,Q4,11,November,2023-11,47,20,Monday,1,FALSE
20231121,21-11-2023,2023,Q4,11,November,2023-11,47,21,Tuesday,2,FALSE
20231122,22-11-2023,2023,Q4,11,November,2023-11,47,22,Wednesday,3,FALSE
20231123,23-11-2023,2023,Q4,11,November,2023-11,47,23,Thursday,4,FALSE
20231124,24-11-2023,2023,Q4,11,November,2023-11,47,24,Friday,5,FALSE
20231125,25-11-2023,2023,Q4,11,November,2023-11,47,25,Saturday,6,TRUE
20231126,26-11-2023,2023,Q4,11,November,2023-11,47,26,Sunday,7,TRUE
20231127,27-11-2023,2023,Q4,11,November,2023-11,48,27,Monday,1,FALSE
20231128,28-11-2023,2023,Q4,11,November,2023-11,48,28,Tuesday,2,FALSE
20231129,29-11-2023,2023,Q4,11,November,2023-11,48,29,Wednesday,3,FALSE
20231130,30-11-2023,2023,Q4,11,November,2023-11,48,30,Thursday,4,FALSE
20231201,01-12-2023,2023,Q4,12,December,2023-12,48,1,Friday,5,FALSE
20231202,02-12-2023,2023,Q4,12,December,2023-12,48,2,Saturday,6,TRUE
20231203,03-12-2023,2023,Q4,12,December,2023-12,48,3,Sunday,7,TRUE
20231204,04-12-2023,2023,Q4,12,December,2023-12,49,4,Monday,1,FALSE
20231205,05-12-2023,2023,Q4,12,December,2023-12,49,5,Tuesday,2,FALSE
20231206,06-12-2023,2023,Q4,12,December,2023-12,49,6,Wednesday,3,FALSE
20231207,07-12-2023,2023,Q4,12,December,2023-12,49,7,Thursday,4,FALSE
20231208,08-12-2023,2023,Q4,12,December,2023-12,49,8,Friday,5,FALSE
20231209,09-12-2023,2023,Q4,12,December,2023-12,49,9,Saturday,6,TRUE
20231210,10-12-2023,2023,Q4,12,December,2023-12,49,10,Sunday,7,TRUE
20231211,11-12-2023,2023,Q4,12,December,2023-12,50,11,Monday,1,FALSE
20231212,12-12-2023,2023,Q4,12,December,2023-12,50,12,Tuesday,2,FALSE
20231213,13-12-2023,2023,Q4,12,December,2023-12,50,13,Wednesday,3,FALSE
20231214,14-12-2023,2023,Q4,12,December,2023-12,50,14,Thursday,4,FALSE
20231215,15-12-2023,2023,Q4,12,December,2023-12,50,15,Friday,5,FALSE
20231216,16-12-2023,2023,Q4,12,December,2023-12,50,16,Saturday,6,TRUE
20231217,17-12-2023,2023,Q4,12,December,2023-12,50,17,Sunday,7,TRUE
20231218,18-12-2023,2023,Q4,12,December,2023-12,51,18,Monday,1,FALSE
20231219,19-12-2023,2023,Q4,12,December,2023-12,51,19,Tuesday,2,FALSE
20231220,20-12-2023,2023,Q4,12,December,2023-12,51,20,Wednesday,3,FALSE
20231221,21-12-2023,2023,Q4,12,December,2023-12,51,21,Thursday,4,FALSE
20231222,22-12-2023,2023,Q4,12,December,2023-12,51,22,Friday,5,FALSE
20231223,23-12-2023,2023,Q4,12,December,2023-12,51,23,Saturday,6,TRUE
20231224,24-12-2023,2023,Q4,12,December,2023-12,51,24,Sunday,7,TRUE
20231225,25-12-2023,2023,Q4,12,December,2023-12,52,25,Monday,1,FALSE
20231226,26-12-2023,2023,Q4,12,December,2023-12,52,26,Tuesday,2,FALSE
20231227,27-12-2023,2023,Q4,12,December,2023-12,52,27,Wednesday,3,FALSE
20231228,28-12-2023,2023,Q4,12,December,2023-12,52,28,Thursday,4,FALSE
20231229,29-12-2023,2023,Q4,12,December,2023-12,52,29,Friday,5,FALSE
20231230,30-12-2023,2023,Q4,12,December,2023-12,52,30,Saturday,6,TRUE
20231231,31-12-2023,2023,Q4,12,December,2023-12,52,31,Sunday,7,TRUE
20240101,01-01-2024,2024,Q1,1,January,2024-01,1,1,Monday,1,FALSE
20240102,02-01-2024,2024,Q1,1,January,2024-01,1,2,Tuesday,2,FALSE
20240103,03-01-2024,2024,Q1,1,January,2024-01,1,3,Wednesday,3,FALSE
20240104,04-01-2024,2024,Q1,1,January,2024-01,1,4,Thursday,4,FALSE
20240105,05-01-2024,2024,Q1,1,January,2024-01,1,5,Friday,5,FALSE
20240106,06-01-2024,2024,Q1,1,January,2024-01,1,6,Saturday,6,TRUE
20240107,07-01-2024,2024,Q1,1,January,2024-01,1,7,Sunday,7,TRUE
20240108,08-01-2024,2024,Q1,1,January,2024-01,2,8,Monday,1,FALSE
20240109,09-01-2024,2024,Q1,1,January,2024-01,2,9,Tuesday,2,FALSE
20240110,10-01-2024,2024,Q1,1,January,2024-01,2,10,Wednesday,3,FALSE
20240111,11-01-2024,2024,Q1,1,January,2024-01,2,11,Thursday,4,FALSE
20240112,12-01-2024,2024,Q1,1,January,2024-01,2,12,Friday,5,FALSE
20240113,13-01-2024,2024,Q1,1,January,2024-01,2,13,Saturday,6,TRUE
20240114,14-01-2024,2024,Q1,1,January,2024-01,2,14,Sunday,7,TRUE
20240115,15-01-2024,2024,Q1,1,January,2024-01,3,15,Monday,1,FALSE
20240116,16-01-2024,2024,Q1,1,January,2024-01,3,16,Tuesday,2,FALSE
20240117,17-01-2024,2024,Q1,1,January,2024-01,3,17,Wednesday,3,FALSE
20240118,18-01-2024,2024,Q1,1,January,2024-01,3,18,Thursday,4,FALSE
20240119,19-01-2024,2024,Q1,1,January,2024-01,3,19,Friday,5,FALSE
20240120,20-01-2024,2024,Q1,1,January,2024-01,3,20,Saturday,6,TRUE
20240121,21-01-2024,2024,Q1,1,January,2024-01,3,21,Sunday,7,TRUE
20240122,22-01-2024,2024,Q1,1,January,2024-01,4,22,Monday,1,FALSE
20240123,23-01-2024,2024,Q1,1,January,2024-01,4,23,Tuesday,2,FALSE
20240124,24-01-2024,2024,Q1,1,January,2024-01,4,24,Wednesday,3,FALSE
20240125,25-01-2024,2024,Q1,1,January,2024-01,4,25,Thursday,4,FALSE
20240126,26-01-2024,2024,Q1,1,January,2024-01,4,26,Friday,5,FALSE
20240127,27-01-2024,2024,Q1,1,January,2024-01,4,27,Saturday,6,TRUE
20240128,28-01-2024,2024,Q1,1,January,2024-01,4,28,Sunday,7,TRUE
20240129,29-01-2024,2024,Q1,1,January,2024-01,5,29,Monday,1,FALSE
20240130,30-01-2024,2024,Q1,1,January,2024-01,5,30,Tuesday,2,FALSE
20240131,31-01-2024,2024,Q1,1,January,2024-01,5,31,Wednesday,3,FALSE
20240201,01-02-2024,2024,Q1,2,February,2024-02,5,1,Thursday,4,FALSE
20240202,02-02-2024,2024,Q1,2,February,2024-02,5,2,Friday,5,FALSE
20240203,03-02-2024,2024,Q1,2,February,2024-02,5,3,Saturday,6,TRUE
20240204,04-02-2024,2024,Q1,2,February,2024-02,5,4,Sunday,7,TRUE
20240205,05-02-2024,2024,Q1,2,February,2024-02,6,5,Monday,1,FALSE
20240206,06-02-2024,2024,Q1,2,February,2024-02,6,6,Tuesday,2,FALSE
20240207,07-02-2024,2024,Q1,2,February,2024-02,6,7,Wednesday,3,FALSE
20240208,08-02-2024,2024,Q1,2,February,2024-02,6,8,Thursday,4,FALSE
20240209,09-02-2024,2024,Q1,2,February,2024-02,6,9,Friday,5,FALSE
20240210,10-02-2024,2024,Q1,2,February,2024-02,6,10,Saturday,6,TRUE
20240211,11-02-2024,2024,Q1,2,February,2024-02,6,11,Sunday,7,TRUE
20240212,12-02-2024,2024,Q1,2,February,2024-02,7,12,Monday,1,FALSE
20240213,13-02-2024,2024,Q1,2,February,2024-02,7,13,Tuesday,2,FALSE
20240214,14-02-2024,2024,Q1,2,February,2024-02,7,14,Wednesday,3,FALSE
20240215,15-02-2024,2024,Q1,2,February,2024-02,7,15,Thursday,4,FALSE
20240216,16-02-2024,2024,Q1,2,February,2024-02,7,16,Friday,5,FALSE
20240217,17-02-2024,2024,Q1,2,February,2024-02,7,17,Saturday,6,TRUE
20240218,18-02-2024,2024,Q1,2,February,2024-02,7,18,Sunday,7,TRUE
20240219,19-02-2024,2024,Q1,2,February,2024-02,8,19,Monday,1,FALSE
20240220,20-02-2024,2024,Q1,2,February,2024-02,8,20,Tuesday,2,FALSE
20240221,21-02-2024,2024,Q1,2,February,2024-02,8,21,Wednesday,3,FALSE
20240222,22-02-2024,2024,Q1,2,February,2024-02,8,22,Thursday,4,FALSE
20240223,23-02-2024,2024,Q1,2,February,2024-02,8,23,Friday,5,FALSE
20240224,24-02-2024,2024,Q1,2,February,2024-02,8,24,Saturday,6,TRUE
20240225,25-02-2024,2024,Q1,2,February,2024-02,8,25,Sunday,7,TRUE
20240226,26-02-2024,2024,Q1,2,February,2024-02,9,26,Monday,1,FALSE
20240227,27-02-2024,2024,Q1,2,February,2024-02,9,27,Tuesday,2,FALSE
20240228,28-02-2024,2024,Q1,2,February,2024-02,9,28,Wednesday,3,FALSE
20240229,29-02-2024,2024,Q1,2,February,2024-02,9,29,Thursday,4,FALSE
20240301,01-03-2024,2024,Q1,3,March,2024-03,9,1,Friday,5,FALSE
20240302,02-03-2024,2024,Q1,3,March,2024-03,9,2,Saturday,6,TRUE
20240303,03-03-2024,2024,Q1,3,March,2024-03,9,3,Sunday,7,TRUE
20240304,04-03-2024,2024,Q1,3,March,2024-03,10,4,Monday,1,FALSE
20240305,05-03-2024,2024,Q1,3,March,2024-03,10,5,Tuesday,2,FALSE
20240306,06-03-2024,2024,Q1,3,March,2024-03,10,6,Wednesday,3,FALSE
20240307,07-03-2024,2024,Q1,3,March,2024-03,10,7,Thursday,4,FALSE
20240308,08-03-2024,2024,Q1,3,March,2024-03,10,8,Friday,5,FALSE
20240309,09-03-2024,2024,Q1,3,March,2024-03,10,9,Saturday,6,TRUE
20240310,10-03-2024,2024,Q1,3,March,2024-03,10,10,Sunday,7,TRUE
20240311,11-03-2024,2024,Q1,3,March,2024-03,11,11,Monday,1,FALSE
20240312,12-03-2024,2024,Q1,3,March,2024-03,11,12,Tuesday,2,FALSE
20240313,13-03-2024,2024,Q1,3,March,2024-03,11,13,Wednesday,3,FALSE
20240314,14-03-2024,2024,Q1,3,March,2024-03,11,14,Thursday,4,FALSE
20240315,15-03-2024,2024,Q1,3,March,2024-03,11,15,Friday,5,FALSE
20240316,16-03-2024,2024,Q1,3,March,2024-03,11,16,Saturday,6,TRUE
20240317,17-03-2024,2024,Q1,3,March,2024-03,11,17,Sunday,7,TRUE
20240318,18-03-2024,2024,Q1,3,March,2024-03,12,18,Monday,1,FALSE
20240319,19-03-2024,2024,Q1,3,March,2024-03,12,19,Tuesday,2,FALSE
20240320,20-03-2024,2024,Q1,3,March,2024-03,12,20,Wednesday,3,FALSE
20240321,21-03-2024,2024,Q1,3,March,2024-03,12,21,Thursday,4,FALSE
20240322,22-03-2024,2024,Q1,3,March,2024-03,12,22,Friday,5,FALSE
20240323,23-03-2024,2024,Q1,3,March,2024-03,12,23,Saturday,6,TRUE
20240324,24-03-2024,2024,Q1,3,March,2024-03,12,24,Sunday,7,TRUE
20240325,25-03-2024,2024,Q1,3,March,2024-03,13,25,Monday,1,FALSE
20240326,26-03-2024,2024,Q1,3,March,2024-03,13,26,Tuesday,2,FALSE
20240327,27-03-2024,2024,Q1,3,March,2024-03,13,27,Wednesday,3,FALSE
20240328,28-03-2024,2024,Q1,3,March,2024-03,13,28,Thursday,4,FALSE
20240329,29-03-2024,2024,Q1,3,March,2024-03,13,29,Friday,5,FALSE
20240330,30-03-2024,2024,Q1,3,March,2024-03,13,30,Saturday,6,TRUE
20240331,31-03-2024,2024,Q1,3,March,2024-03,13,31,Sunday,7,TRUE
20240401,01-04-2024,2024,Q2,4,April,2024-04,14,1,Monday,1,FALSE
20240402,02-04-2024,2024,Q2,4,April,2024-04,14,2,Tuesday,2,FALSE
20240403,03-04-2024,2024,Q2,4,April,2024-04,14,3,Wednesday,3,FALSE
20240404,04-04-2024,2024,Q2,4,April,2024-04,14,4,Thursday,4,FALSE
20240405,05-04-2024,2024,Q2,4,April,2024-04,14,5,Friday,5,FALSE
20240406,06-04-2024,2024,Q2,4,April,2024-04,14,6,Saturday,6,TRUE
20240407,07-04-2024,2024,Q2,4,April,2024-04,14,7,Sunday,7,TRUE
20240408,08-04-2024,2024,Q2,4,April,2024-04,15,8,Monday,1,FALSE
20240409,09-04-2024,2024,Q2,4,April,2024-04,15,9,Tuesday,2,FALSE
20240410,10-04-2024,2024,Q2,4,April,2024-04,15,10,Wednesday,3,FALSE
20240411,11-04-2024,2024,Q2,4,April,2024-04,15,11,Thursday,4,FALSE
20240412,12-04-2024,2024,Q2,4,April,2024-04,15,12,Friday,5,FALSE
20240413,13-04-2024,2024,Q2,4,April,2024-04,15,13,Saturday,6,TRUE
20240414,14-04-2024,2024,Q2,4,April,2024-04,15,14,Sunday,7,TRUE
20240415,15-04-2024,2024,Q2,4,April,2024-04,16,15,Monday,1,FALSE
20240416,16-04-2024,2024,Q2,4,April,2024-04,16,16,Tuesday,2,FALSE
20240417,17-04-2024,2024,Q2,4,April,2024-04,16,17,Wednesday,3,FALSE
20240418,18-04-2024,2024,Q2,4,April,2024-04,16,18,Thursday,4,FALSE
20240419,19-04-2024,2024,Q2,4,April,2024-04,16,19,Friday,5,FALSE
20240420,20-04-2024,2024,Q2,4,April,2024-04,16,20,Saturday,6,TRUE
20240421,21-04-2024,2024,Q2,4,April,2024-04,16,21,Sunday,7,TRUE
20240422,22-04-2024,2024,Q2,4,April,2024-04,17,22,Monday,1,FALSE
20240423,23-04-2024,2024,Q2,4,April,2024-04,17,23,Tuesday,2,FALSE
20240424,24-04-2024,2024,Q2,4,April,2024-04,17,24,Wednesday,3,FALSE
20240425,25-04-2024,2024,Q2,4,April,2024-04,17,25,Thursday,4,FALSE
20240426,26-04-2024,2024,Q2,4,April,2024-04,17,26,Friday,5,FALSE
20240427,27-04-2024,2024,Q2,4,April,2024-04,17,27,Saturday,6,TRUE
20240428,28-04-2024,2024,Q2,4,April,2024-04,17,28,Sunday,7,TRUE
20240429,29-04-2024,2024,Q2,4,April,2024-04,18,29,Monday,1,FALSE
20240430,30-04-2024,2024,Q2,4,April,2024-04,18,30,Tuesday,2,FALSE
20240501,01-05-2024,2024,Q2,5,May,2024-05,18,1,Wednesday,3,FALSE
20240502,02-05-2024,2024,Q2,5,May,2024-05,18,2,Thursday,4,FALSE
20240503,03-05-2024,2024,Q2,5,May,2024-05,18,3,Friday,5,FALSE
20240504,04-05-2024,2024,Q2,5,May,2024-05,18,4,Saturday,6,TRUE
20240505,05-05-2024,2024,Q2,5,May,2024-05,18,5,Sunday,7,TRUE
20240506,06-05-2024,2024,Q2,5,May,2024-05,19,6,Monday,1,FALSE
20240507,07-05-2024,2024,Q2,5,May,2024-05,19,7,Tuesday,2,FALSE
20240508,08-05-2024,2024,Q2,5,May,2024-05,19,8,Wednesday,3,FALSE
20240509,09-05-2024,2024,Q2,5,May,2024-05,19,9,Thursday,4,FALSE
20240510,10-05-2024,2024,Q2,5,May,2024-05,19,10,Friday,5,FALSE
20240511,11-05-2024,2024,Q2,5,May,2024-05,19,11,Saturday,6,TRUE
20240512,12-05-2024,2024,Q2,5,May,2024-05,19,12,Sunday,7,TRUE
20240513,13-05-2024,2024,Q2,5,May,2024-05,20,13,Monday,1,FALSE
20240514,14-05-2024,2024,Q2,5,May,2024-05,20,14,Tuesday,2,FALSE
20240515,15-05-2024,2024,Q2,5,May,2024-05,20,15,Wednesday,3,FALSE
20240516,16-05-2024,2024,Q2,5,May,2024-05,20,16,Thursday,4,FALSE
20240517,17-05-2024,2024,Q2,5,May,2024-05,20,17,Friday,5,FALSE
20240518,18-05-2024,2024,Q2,5,May,2024-05,20,18,Saturday,6,TRUE
20240519,19-05-2024,2024,Q2,5,May,2024-05,20,19,Sunday,7,TRUE
20240520,20-05-2024,2024,Q2,5,May,2024-05,21,20,Monday,1,FALSE
20240521,21-05-2024,2024,Q2,5,May,2024-05,21,21,Tuesday,2,FALSE
20240522,22-05-2024,2024,Q2,5,May,2024-05,21,22,Wednesday,3,FALSE
20240523,23-05-2024,2024,Q2,5,May,2024-05,21,23,Thursday,4,FALSE
20240524,24-05-2024,2024,Q2,5,May,2024-05,21,24,Friday,5,FALSE
20240525,25-05-2024,2024,Q2,5,May,2024-05,21,25,Saturday,6,TRUE
20240526,26-05-2024,2024,Q2,5,May,2024-05,21,26,Sunday,7,TRUE
20240527,27-05-2024,2024,Q2,5,May,2024-05,22,27,Monday,1,FALSE
20240528,28-05-2024,2024,Q2,5,May,2024-05,22,28,Tuesday,2,FALSE
20240529,29-05-2024,2024,Q2,5,May,2024-05,22,29,Wednesday,3,FALSE
20240530,30-05-2024,2024,Q2,5,May,2024-05,22,30,Thursday,4,FALSE
20240531,31-05-2024,2024,Q2,5,May,2024-05,22,31,Friday,5,FALSE
20240601,01-06-2024,2024,Q2,6,June,2024-06,22,1,Saturday,6,TRUE
20240602,02-06-2024,2024,Q2,6,June,2024-06,22,2,Sunday,7,TRUE
20240603,03-06-2024,2024,Q2,6,June,2024-06,23,3,Monday,1,FALSE
20240604,04-06-2024,2024,Q2,6,June,2024-06,23,4,Tuesday,2,FALSE
20240605,05-06-2024,2024,Q2,6,June,2024-06,23,5,Wednesday,3,FALSE
20240606,06-06-2024,2024,Q2,6,June,2024-06,23,6,Thursday,4,FALSE
20240607,07-06-2024,2024,Q2,6,June,2024-06,23,7,Friday,5,FALSE
20240608,08-06-2024,2024,Q2,6,June,2024-06,23,8,Saturday,6,TRUE
20240609,09-06-2024,2024,Q2,6,June,2024-06,23,9,Sunday,7,TRUE
20240610,10-06-2024,2024,Q2,6,June,2024-06,24,10,Monday,1,FALSE
20240611,11-06-2024,2024,Q2,6,June,2024-06,24,11,Tuesday,2,FALSE
20240612,12-06-2024,2024,Q2,6,June,2024-06,24,12,Wednesday,3,FALSE
20240613,13-06-2024,2024,Q2,6,June,2024-06,24,13,Thursday,4,FALSE
20240614,14-06-2024,2024,Q2,6,June,2024-06,24,14,Friday,5,FALSE
20240615,15-06-2024,2024,Q2,6,June,2024-06,24,15,Saturday,6,TRUE
20240616,16-06-2024,2024,Q2,6,June,2024-06,24,16,Sunday,7,TRUE
20240617,17-06-2024,2024,Q2,6,June,2024-06,25,17,Monday,1,FALSE
20240618,18-06-2024,2024,Q2,6,June,2024-06,25,18,Tuesday,2,FALSE
20240619,19-06-2024,2024,Q2,6,June,2024-06,25,19,Wednesday,3,FALSE
20240620,20-06-2024,2024,Q2,6,June,2024-06,25,20,Thursday,4,FALSE
20240621,21-06-2024,2024,Q2,6,June,2024-06,25,21,Friday,5,FALSE
20240622,22-06-2024,2024,Q2,6,June,2024-06,25,22,Saturday,6,TRUE
20240623,23-06-2024,2024,Q2,6,June,2024-06,25,23,Sunday,7,TRUE
20240624,24-06-2024,2024,Q2,6,June,2024-06,26,24,Monday,1,FALSE
20240625,25-06-2024,2024,Q2,6,June,2024-06,26,25,Tuesday,2,FALSE
20240626,26-06-2024,2024,Q2,6,June,2024-06,26,26,Wednesday,3,FALSE
20240627,27-06-2024,2024,Q2,6,June,2024-06,26,27,Thursday,4,FALSE
20240628,28-06-2024,2024,Q2,6,June,2024-06,26,28,Friday,5,FALSE
20240629,29-06-2024,2024,Q2,6,June,2024-06,26,29,Saturday,6,TRUE
20240630,30-06-2024,2024,Q2,6,June,2024-06,26,30,Sunday,7,TRUE
20240701,01-07-2024,2024,Q3,7,July,2024-07,27,1,Monday,1,FALSE
20240702,02-07-2024,2024,Q3,7,July,2024-07,27,2,Tuesday,2,FALSE
20240703,03-07-2024,2024,Q3,7,July,2024-07,27,3,Wednesday,3,FALSE
20240704,04-07-2024,2024,Q3,7,July,2024-07,27,4,Thursday,4,FALSE
20240705,05-07-2024,2024,Q3,7,July,2024-07,27,5,Friday,5,FALSE
20240706,06-07-2024,2024,Q3,7,July,2024-07,27,6,Saturday,6,TRUE
20240707,07-07-2024,2024,Q3,7,July,2024-07,27,7,Sunday,7,TRUE
20240708,08-07-2024,2024,Q3,7,July,2024-07,28,8,Monday,1,FALSE
20240709,09-07-2024,2024,Q3,7,July,2024-07,28,9,Tuesday,2,FALSE
20240710,10-07-2024,2024,Q3,7,July,2024-07,28,10,Wednesday,3,FALSE
20240711,11-07-2024,2024,Q3,7,July,2024-07,28,11,Thursday,4,FALSE
20240712,12-07-2024,2024,Q3,7,July,2024-07,28,12,Friday,5,FALSE
20240713,13-07-2024,2024,Q3,7,July,2024-07,28,13,Saturday,6,TRUE
20240714,14-07-2024,2024,Q3,7,July,2024-07,28,14,Sunday,7,TRUE
20240715,15-07-2024,2024,Q3,7,July,2024-07,29,15,Monday,1,FALSE
20240716,16-07-2024,2024,Q3,7,July,2024-07,29,16,Tuesday,2,FALSE
