inventory_id,warehouse_id,product_id,warehouse_name,location,capacity_units,product_name,category,unit_price,is_active,stock_quantity,reorder_level,last_restock_date,stock_status,restock_date_status,business_key_status,inventory_key_status
700161,503,20688,Portermouth Distribution Center,France,590281,Enhanced directional firmware,Toys,2497.06,N,3120,238,01-05-2026,Above Reorder Level,Valid,Unique,Valid
700162,503,20991,Portermouth Distribution Center,France,590281,Self-enabling regional benchmark,Furniture,1649.38,Y,6807,415,24-08-2026,Above Reorder Level,Valid,Unique,Valid
700163,503,21335,Portermouth Distribution Center,France,590281,Right-sized even-keeled standardization,Automotive Parts,2008.96,N,6830,15,10-12-2025,Above Reorder Level,Valid,Unique,Valid
700164,503,21148,Portermouth Distribution Center,France,590281,Switchable 24hour encryption,Furniture,421.91,N,5221,43,08-03-2026,Above Reorder Level,Valid,Unique,Valid
700165,503,20661,Portermouth Distribution Center,France,590281,Multi-layered 24/7 model,Pharmaceuticals,1456.76,Y,644,79,01-01-2026,Above Reorder Level,Valid,Unique,Valid
700166,503,20901,Portermouth Distribution Center,France,590281,Managed client-driven focus group,Sporting Goods,371.15,Y,12272,,12-01-2026,Cannot Determine,Valid,Unique,Valid
700167,503,20499,Portermouth Distribution Center,France,590281,Realigned secondary capability,Office Supplies,439.82,Y,,381,29-09-2025,Cannot Determine,Valid,Unique,Valid
700168,503,21445,Portermouth Distribution Center,France,590281,Reduced transitional instruction set,Groceries,2317.52,N,1405,417,21-03-2026,Above Reorder Level,Valid,Unique,Valid
700169,503,20237,Portermouth Distribution Center,France,590281,Expanded executive contingency,Automotive Parts,1541.62,N,283,312,23-11-2025,Below Reorder Level,Valid,Unique,Valid
700170,503,20003,Portermouth Distribution Center,France,590281,Up-sized modular focus group,Pharmaceuticals,523.8,N,6081,50,29-09-2025,Above Reorder Level,Valid,Unique,Valid
700171,503,20272,Portermouth Distribution Center,France,590281,Exclusive mobile knowledge user,Industrial Equipment,85.96,N,7701,,14-10-2025,Cannot Determine,Valid,Unique,Valid
700172,503,20815,Portermouth Distribution Center,France,590281,Switchable contextually-based standardization,Toys,1238.57,Y,114,122,05-09-2025,Below Reorder Level,Valid,Unique,Valid
700173,503,20185,Portermouth Distribution Center,France,590281,Visionary logistical service-desk,Groceries,26.16,N,4883,286,02-09-2025,Above Reorder Level,Valid,Unique,Valid
700174,503,21316,Portermouth Distribution Center,France,590281,Multi-layered disintermediate projection,Office Supplies,2262.02,Y,,353,19-10-2025,Cannot Determine,Valid,Unique,Valid
700175,503,20273,Portermouth Distribution Center,France,590281,Networked methodical flexibility,Groceries,1638.24,N,7050,191,15-07-2026,Above Reorder Level,Valid,Unique,Valid
700176,503,20319,Portermouth Distribution Center,France,590281,Ergonomic 4thgeneration database,Electronics,398.21,N,1304,,18-10-2025,Cannot Determine,Valid,Unique,Valid
700177,503,20545,Portermouth Distribution Center,France,590281,Organized 6thgeneration ability,Office Supplies,1165.82,Y,7989,466,20-05-2026,Above Reorder Level,Valid,Unique,Valid
700178,503,20944,Portermouth Distribution Center,France,590281,User-friendly holistic info-mediaries,Electronics,1302.69,Y,3327,456,29-10-2025,Above Reorder Level,Valid,Unique,Valid
700179,503,20326,Portermouth Distribution Center,France,590281,Down-sized coherent support,Industrial Equipment,2169.42,Y,18781,175,21-02-2026,Above Reorder Level,Valid,Unique,Valid
700180,503,20182,Portermouth Distribution Center,France,590281,Cross-group holistic concept,Sporting Goods,2088.41,Y,1007,,25-04-2026,Cannot Determine,Valid,Unique,Valid
700181,503,20971,Portermouth Distribution Center,France,590281,Reverse-engineered fault-tolerant superstructure,Toys,1282.62,N,2838,458,06-05-2026,Above Reorder Level,Valid,Unique,Valid
700182,503,21132,Portermouth Distribution Center,France,590281,Total 3rdgeneration infrastructure,Apparel,361.14,Y,819,449,01-01-2026,Above Reorder Level,Valid,Unique,Valid
700183,503,20101,Portermouth Distribution Center,France,590281,Front-line impactful encoding,Sporting Goods,265.93,Y,17596,458,08-01-2026,Above Reorder Level,Valid,Unique,Valid
700184,503,20707,Portermouth Distribution Center,France,590281,Distributed fresh-thinking encryption,Electronics,166.34,,14277,116,17-06-2026,Above Reorder Level,Valid,Unique,Valid
700185,503,20962,Portermouth Distribution Center,France,590281,Robust optimal protocol,Toys,1816.33,Y,2030,198,07-08-2026,Above Reorder Level,Valid,Unique,Valid
700186,503,20883,Portermouth Distribution Center,France,590281,Team-oriented client-driven groupware,Furniture,2473.86,N,7340,346,23-08-2026,Above Reorder Level,Valid,Unique,Valid
700187,503,21168,Portermouth Distribution Center,France,590281,Self-enabling upward-trending flexibility,Furniture,566.45,N,11563,235,12-08-2026,Above Reorder Level,Valid,Unique,Valid
700188,503,20929,Portermouth Distribution Center,France,590281,Optional well-modulated collaboration,Sporting Goods,646.34,Y,5512,385,08-02-2026,Above Reorder Level,Valid,Unique,Valid
700189,503,20318,Portermouth Distribution Center,France,590281,Customizable 3rdgeneration standardization,Apparel,1838.84,N,5132,206,06-08-2026,Above Reorder Level,Valid,Unique,Valid
700190,503,21166,Portermouth Distribution Center,France,590281,Optimized system-worthy circuit,Furniture,1972.26,N,1884,304,31-01-2026,Above Reorder Level,Valid,Unique,Valid
700191,503,20223,Portermouth Distribution Center,France,590281,Intuitive intermediate concept,Sporting Goods,2007.44,Y,665,53,23-02-2026,Above Reorder Level,Valid,Unique,Valid
700192,503,21169,Portermouth Distribution Center,France,590281,Sharable tangible project,Pharmaceuticals,232.85,Y,15480,330,08-12-2025,Above Reorder Level,Valid,Unique,Valid
700193,503,20174,Portermouth Distribution Center,France,590281,Object-based homogeneous orchestration,Groceries,2220.16,,15695,481,14-11-2025,Above Reorder Level,Valid,Unique,Valid
700194,503,20333,Portermouth Distribution Center,France,590281,Optional intangible methodology,Electronics,2002.95,Y,6822,101,15-11-2025,Above Reorder Level,Valid,Unique,Valid
700195,503,21041,Portermouth Distribution Center,France,590281,Inverse human-resource throughput,Groceries,2130.37,N,2817,223,13-05-2026,Above Reorder Level,Valid,Unique,Valid
700196,503,21183,Portermouth Distribution Center,France,590281,Face-to-face homogeneous benchmark,Furniture,2078.7,Y,2923,203,18-11-2025,Above Reorder Level,Valid,Unique,Valid
700197,503,21184,Portermouth Distribution Center,France,590281,Decentralized context-sensitive moderator,Automotive Parts,1933.6,Y,8807,416,02-06-2026,Above Reorder Level,Valid,Unique,Valid
700198,503,20345,Portermouth Distribution Center,France,590281,Stand-alone grid-enabled knowledge user,Industrial Equipment,95.35,N,15473,399,27-06-2026,Above Reorder Level,Valid,Unique,Valid
700199,503,20641,Portermouth Distribution Center,France,590281,Networked maximized utilization,Pharmaceuticals,2202.5,Y,14840,446,30-08-2026,Above Reorder Level,Valid,Unique,Valid
700200,503,20176,Portermouth Distribution Center,France,590281,Realigned secondary pricing structure,Electronics,917.75,Y,10298,273,14-02-2026,Above Reorder Level,Valid,Unique,Valid
700201,503,21142,Portermouth Distribution Center,France,590281,De-engineered object-oriented database,Sporting Goods,,Y,6990,63,25-05-2026,Above Reorder Level,Valid,Unique,Valid
700202,503,21339,Portermouth Distribution Center,France,590281,Object-based modular software,Toys,1243.84,Y,598,308,18-10-2025,Above Reorder Level,Valid,Unique,Valid
700203,503,20875,Portermouth Distribution Center,France,590281,Secured holistic analyzer,Furniture,1813.93,N,1199,197,08-02-2026,Above Reorder Level,Valid,Unique,Valid
700204,503,21212,Portermouth Distribution Center,France,590281,Cross-group composite orchestration,Apparel,1518.59,Y,15569,440,18-08-2026,Above Reorder Level,Valid,Unique,Valid
700205,503,20760,Portermouth Distribution Center,France,590281,Reactive web-enabled Local Area Network,Apparel,1603.25,,6345,135,10-04-2026,Above Reorder Level,Valid,Unique,Valid
700206,503,21152,Portermouth Distribution Center,France,590281,Pre-emptive system-worthy functionalities,Automotive Parts,2363.83,N,63,391,08-06-2026,Below Reorder Level,Valid,Unique,Valid
700207,503,20075,Portermouth Distribution Center,France,590281,Cross-platform optimizing Graphical User Interface,Sporting Goods,1540.96,N,728,202,30-03-2026,Above Reorder Level,Valid,Unique,Valid
700208,503,21086,Portermouth Distribution Center,France,590281,Ameliorated neutral infrastructure,Industrial Equipment,948.34,Y,7411,356,29-09-2025,Above Reorder Level,Valid,Unique,Valid
700209,503,21274,Portermouth Distribution Center,France,590281,Visionary systemic encoding,Apparel,1351.11,N,35,120,16-08-2026,Below Reorder Level,Valid,Unique,Valid
700210,503,21488,Portermouth Distribution Center,France,590281,Polarized foreground projection,Sporting Goods,1256.18,Y,1193,120,13-10-2025,Above Reorder Level,Valid,Unique,Valid
700211,503,20114,Portermouth Distribution Center,France,590281,Cloned incremental hierarchy,Industrial Equipment,1324.52,N,5414,89,04-09-2025,Above Reorder Level,Valid,Unique,Valid
700212,503,20984,Portermouth Distribution Center,France,590281,Enterprise-wide tertiary challenge,Toys,1531.58,Y,8010,369,16-01-2026,Above Reorder Level,Valid,Unique,Valid
700213,503,20829,Portermouth Distribution Center,France,590281,Compatible scalable solution,Office Supplies,2093.19,Y,7181,419,26-02-2026,Above Reorder Level,Valid,Unique,Valid
700214,503,21285,Portermouth Distribution Center,France,590281,Exclusive methodical strategy,Groceries,1855.43,N,1728,17,03-06-2026,Above Reorder Level,Valid,Unique,Valid
700215,503,20903,Portermouth Distribution Center,France,590281,Virtual 6thgeneration model,Sporting Goods,1236.53,Y,8474,161,24-09-2025,Above Reorder Level,Valid,Unique,Valid
700216,503,20922,Portermouth Distribution Center,France,590281,Robust dynamic framework,Groceries,,Y,,266,09-11-2025,Cannot Determine,Valid,Unique,Valid
700217,503,20638,Portermouth Distribution Center,France,590281,Versatile incremental emulation,Toys,2208.17,N,2678,105,17-04-2026,Above Reorder Level,Valid,Unique,Valid
700218,503,20769,Portermouth Distribution Center,France,590281,Switchable heuristic Graphical User Interface,Furniture,957.16,,9337,404,01-12-2025,Above Reorder Level,Valid,Unique,Valid
700219,503,20538,Portermouth Distribution Center,France,590281,Streamlined zero tolerance capacity,Electronics,1893.82,N,7136,368,30-08-2026,Above Reorder Level,Valid,Unique,Valid
700220,503,21327,Portermouth Distribution Center,France,590281,Distributed 6thgeneration capacity,Sporting Goods,663.17,Y,12873,345,10-03-2026,Above Reorder Level,Valid,Unique,Valid
700221,503,20481,Portermouth Distribution Center,France,590281,Monitored asymmetric analyzer,Sporting Goods,1713.74,Y,7293,472,16-08-2026,Above Reorder Level,Valid,Unique,Valid
700222,503,20811,Portermouth Distribution Center,France,590281,Innovative hybrid pricing structure,Automotive Parts,1842.82,N,5716,81,27-03-2026,Above Reorder Level,Valid,Unique,Valid
700223,503,20652,Portermouth Distribution Center,France,590281,Up-sized regional intranet,Groceries,1651.12,N,669,127,15-06-2026,Above Reorder Level,Valid,Unique,Valid
700224,503,20981,Portermouth Distribution Center,France,590281,Progressive intangible projection,Automotive Parts,,N,3119,456,21-08-2026,Above Reorder Level,Valid,Unique,Valid
700225,503,20711,Portermouth Distribution Center,France,590281,Upgradable attitude-oriented toolset,Groceries,466.44,N,2097,14,08-05-2026,Above Reorder Level,Valid,Unique,Valid
700226,504,20791,West Richardhaven Distribution Center,China,363066,Multi-layered multi-state access,Toys,1934.81,Y,1077,433,03-01-2026,Above Reorder Level,Valid,Unique,Valid
700227,504,20528,West Richardhaven Distribution Center,China,363066,Right-sized optimizing encoding,Industrial Equipment,,N,13905,85,17-07-2026,Above Reorder Level,Valid,Unique,Valid
700228,504,20188,West Richardhaven Distribution Center,China,363066,Future-proofed executive synergy,Industrial Equipment,1041.24,N,1922,486,24-09-2025,Above Reorder Level,Valid,Unique,Valid
700229,504,20870,West Richardhaven Distribution Center,China,363066,Inverse context-sensitive access,Electronics,800.96,N,,23,27-07-2026,Cannot Determine,Valid,Duplicate Warehouse/Product,Valid
700230,504,20947,West Richardhaven Distribution Center,China,363066,Automated bottom-line info-mediaries,Apparel,2047.99,N,3839,445,21-02-2026,Above Reorder Level,Valid,Unique,Valid
700231,504,20564,West Richardhaven Distribution Center,China,363066,Right-sized full-range adapter,Toys,1645.1,Y,6096,393,10-10-2025,Above Reorder Level,Valid,Unique,Valid
700232,504,20718,West Richardhaven Distribution Center,China,363066,Multi-layered multi-tasking solution,Pharmaceuticals,26.71,Y,2688,266,09-09-2025,Above Reorder Level,Valid,Unique,Valid
700233,504,20040,West Richardhaven Distribution Center,China,363066,Centralized hybrid firmware,Pharmaceuticals,1644.69,N,3311,397,05-11-2025,Above Reorder Level,Valid,Unique,Valid
700234,504,20302,West Richardhaven Distribution Center,China,363066,Synchronized local process improvement,Apparel,1310.91,N,2611,406,24-03-2026,Above Reorder Level,Valid,Unique,Valid
700235,504,20363,West Richardhaven Distribution Center,China,363066,Front-line demand-driven open architecture,Toys,1565.23,N,836,285,23-03-2026,Above Reorder Level,Valid,Unique,Valid
700236,504,20589,West Richardhaven Distribution Center,China,363066,Object-based bifurcated focus group,Electronics,1738.63,Y,4934,74,23-09-2025,Above Reorder Level,Valid,Unique,Valid
700237,504,20949,West Richardhaven Distribution Center,China,363066,Virtual intermediate extranet,Toys,408.32,N,1269,328,12-02-2026,Above Reorder Level,Valid,Unique,Valid
700238,504,20917,West Richardhaven Distribution Center,China,363066,Reactive demand-driven encoding,Apparel,272.79,Y,95,165,11-09-2025,Below Reorder Level,Valid,Unique,Valid
700239,504,20448,West Richardhaven Distribution Center,China,363066,Programmable user-facing encryption,Office Supplies,658.04,N,3992,367,23-06-2026,Above Reorder Level,Valid,Unique,Valid
700240,504,21018,West Richardhaven Distribution Center,China,363066,Profound incremental protocol,Groceries,1783.57,N,750,141,27-08-2026,Above Reorder Level,Valid,Unique,Valid
700241,504,20521,West Richardhaven Distribution Center,China,363066,Centralized reciprocal Graphic Interface,Toys,1822.06,N,10859,26,18-09-2025,Above Reorder Level,Valid,Unique,Valid
700242,504,20182,West Richardhaven Distribution Center,China,363066,Cross-group holistic concept,Sporting Goods,2088.41,Y,11846,16,15-04-2026,Above Reorder Level,Valid,Unique,Valid
700243,504,21068,West Richardhaven Distribution Center,China,363066,Advanced national knowledgebase,Electronics,1248.27,Y,9483,66,04-07-2026,Above Reorder Level,Valid,Unique,Valid
700244,504,20550,West Richardhaven Distribution Center,China,363066,Multi-tiered grid-enabled product,Industrial Equipment,847.9,N,1779,207,17-02-2026,Above Reorder Level,Valid,Unique,Valid
700245,504,20304,West Richardhaven Distribution Center,China,363066,Enterprise-wide didactic contingency,Pharmaceuticals,2151.2,N,60,176,08-07-2026,Below Reorder Level,Valid,Unique,Valid
