shipment_id,order_id,carrier,shipment_date,delivery_date,shipping_cost,distance_km,order_status,order_reference_status,shipment_date_status,delivery_date_status
900269,5007830,FedEx,2024-08-06,2024-08-20,390.1,6279.8,Pending,Matched,Valid,Valid
900270,5006328,DHL Express,2025-12-06,,314.83,7135.8,Shipped,Matched,Valid,Missing Delivery Date
900271,5002802,FedEx,2025-10-14,2025-11-03,590.08,10530.7,Cancelled,Matched,Valid,Valid
900272,5001625,DHL Express,2025-12-24,2025-12-28,140.62,2653.3,Pending,Matched,Valid,Valid
900273,5010531,FedEx,2021-11-27,2021-08-12,249.75,5368.0,Pending,Matched,Valid,Delivery Before Shipment
900274,5009898,DHL,2026-02-13,2026-02-19,340.31,4733.2,Pending,Matched,Valid,Valid
900275,5008233,DHL Express,2025-06-22,2025-07-06,581.09,9203.1,Pending,Matched,Valid,Valid
900276,5000692,UPS,2025-06-15,2025-06-16,51.67,1180.7,Pending,Matched,Valid,Valid
900277,5000703,Maersk,2025-12-14,2025-12-27,501.5,10036.4,Delivered,Matched,Valid,Valid
900278,5000884,FedEx,2022-04-26,2022-05-09,635.88,11434.6,Delivered,Matched,Valid,Valid
900279,5010977,FedEx,2023-09-14,2023-09-25,287.6,6718.9,Cancelled,Matched,Valid,Valid
900280,5007328,UPS,2026-02-21,2026-02-28,249.75,4818.4,Pending,Matched,Valid,Valid
900281,5003369,Blue Dart,2025-02-12,2025-02-14,89.64,1217.8,Pending,Matched,Valid,Valid
900282,5004236,DHL Express,2025-05-03,2025-05-04,77.2,981.3,Pending,Matched,Valid,Valid
900283,5007140,Maersk,2025-01-13,2025-01-02,448.2,8298.4,Cancelled,Matched,Valid,Delivery Before Shipment
900284,5008850,FedEx,2025-12-19,2026-01-03,537.83,10732.3,Returned,Matched,Valid,Valid
900285,5010145,UPS,2024-03-02,2024-03-12,356.3,7185.2,Pending,Matched,Valid,Valid
900286,5001387,DHL Express,2023-08-07,2023-08-08,16.05,46.3,Pending,Matched,Valid,Valid
900287,5004053,FedEx,2023-09-05,2023-09-07,107.82,1493.5,Pending,Matched,Valid,Valid
900288,5009118,DHL,,,,263.9,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900289,5000076,DHL Express,2024-06-11,2024-06-15,156.82,2577.9,Cancelled,Matched,Valid,Valid
900290,5004162,UPS,2026-07-20,2026-07-24,250.39,,Shipped,Matched,Valid,Valid
900291,5005172,Maersk,2024-12-14,2025-01-01,496.74,10843.5,Returned,Matched,Valid,Valid
900292,5009222,FedEx,2023-11-16,,155.7,3701.1,Pending,Matched,Valid,Missing Delivery Date
900293,5001633,Maersk,2024-12-29,2025-01-11,530.62,10698.1,Returned,Matched,Valid,Valid
900294,5001692,DHL,2026-04-22,2026-05-06,574.71,11210.8,Shipped,Matched,Valid,Valid
900295,5004042,Blue Dart,2025-05-04,2025-05-08,127.93,1802.1,Cancelled,Matched,Valid,Valid
900296,5007756,Maersk,2025-11-25,2025-12-01,297.47,5754.3,Delivered,Matched,Valid,Valid
900297,5002626,FedEx,2025-03-24,2025-04-01,366.94,5514.3,Shipped,Matched,Valid,Valid
900298,5003185,FedEx,2023-07-12,2023-07-25,399.46,8801.9,Delivered,Matched,Valid,Valid
900299,5000913,DHL Express,2022-05-27,2022-06-02,213.08,3313.9,Shipped,Matched,Valid,Valid
900300,5007106,FedEx,2025-02-14,2025-02-27,558.87,9914.1,Returned,Matched,Valid,Valid
900301,5011624,DHL Express,2026-04-02,2026-04-09,260.36,4514.0,Delivered,Matched,Valid,Valid
900302,5003940,DHL,2023-04-11,2023-11-19,,6924.0,Shipped,Matched,Valid,Valid
900303,5006871,Maersk,2025-10-26,2025-11-06,491.52,7739.5,Delivered,Matched,Valid,Valid
900304,5001089,FedEx,2025-03-21,2025-03-22,91.66,1499.9,Shipped,Matched,Valid,Valid
900305,5007711,DHL Express,2025-11-10,2025-12-02,494.51,9978.2,Pending,Matched,Valid,Valid
900306,5006727,Maersk,2024-12-17,2024-12-24,310.46,4911.5,Cancelled,Matched,Valid,Valid
900307,5002865,DHL Express,,,9.85,174.7,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900308,5010535,Blue Dart,2021-07-15,2021-07-31,635.32,,Returned,Matched,Valid,Valid
900309,5009095,Blue Dart,2023-01-16,2023-01-20,199.66,3136.1,Cancelled,Matched,Valid,Valid
900310,5009842,UPS,2025-12-30,2026-01-01,57.87,1098.9,Delivered,Matched,Valid,Valid
900311,5009232,FedEx,2023-03-11,2023-03-15,209.61,3315.0,Shipped,Matched,Valid,Valid
900312,5009421,DHL,2024-02-05,2024-02-18,388.39,9118.4,Cancelled,Matched,Valid,Valid
900313,5003254,FedEx,,,181.72,4152.7,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900314,5008227,Blue Dart,2023-06-03,2023-06-22,466.09,9982.8,Pending,Matched,Valid,Valid
900315,5005946,Blue Dart,2023-05-17,2023-06-05,622.19,11079.0,Pending,Matched,Valid,Valid
900316,5010565,FedEx,2026-03-31,2026-04-17,478.49,7551.5,Pending,Matched,Valid,Valid
900317,5001005,DHL Express,2026-07-02,2026-07-12,523.11,7610.5,Pending,Matched,Valid,Valid
900318,5007156,DHL Express,2023-04-02,2023-04-09,256.66,5349.8,Delivered,Matched,Valid,Valid
900319,5005389,UPS,2026-04-11,2026-04-19,338.04,6512.5,Shipped,Matched,Valid,Valid
900320,5001218,FedEx,2023-04-04,2023-04-15,209.66,4632.9,Cancelled,Matched,Valid,Valid
900321,5003072,DHL Express,2023-05-06,2023-05-19,574.33,11689.2,Pending,Matched,Valid,Valid
900322,5005050,UPS,2024-05-11,2024-05-15,187.03,3495.0,Pending,Matched,Valid,Valid
900323,5005692,FedEx,2024-05-31,2024-06-03,101.1,1546.7,Cancelled,Matched,Valid,Valid
900324,5002761,FedEx,2026-07-02,2026-02-17,291.94,5098.9,Cancelled,Matched,Valid,Delivery Before Shipment
900325,5008958,FedEx,2025-09-06,2025-09-15,441.55,8397.1,Cancelled,Matched,Valid,Valid
900326,5009992,DHL Express,2025-06-06,2025-06-25,625.23,10089.9,Cancelled,Matched,Valid,Valid
900327,5009484,DHL,2025-12-09,2025-12-11,99.49,1579.7,Pending,Matched,Valid,Valid
900328,5011721,DHL Express,2025-01-28,2025-02-13,455.29,7176.8,Pending,Matched,Valid,Valid
900329,5001371,FedEx,2025-08-26,2025-09-06,,5703.5,Shipped,Matched,Valid,Valid
900330,5009864,DHL,2024-08-10,2024-08-29,743.5,11547.4,Delivered,Matched,Valid,Valid
900331,5002344,FedEx,2024-11-29,2024-12-13,648.17,11212.1,Delivered,Matched,Valid,Valid
900332,5009421,FedEx,2024-01-02,2024-02-09,322.49,5382.5,Cancelled,Matched,Valid,Valid
900333,5011885,UPS,,,549.78,10953.5,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900334,5002786,Blue Dart,2023-08-31,2023-09-02,104.49,2038.7,Returned,Matched,Valid,Valid
900335,5008789,DHL,,,229.9,4738.8,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900336,5010063,Blue Dart,2025-10-24,2025-10-31,165.86,3508.1,Pending,Matched,Valid,Valid
900337,5003719,FedEx,2021-06-01,2021-06-07,258.9,3669.3,Shipped,Matched,Valid,Valid
900338,5009113,DHL Express,2023-12-23,2023-12-28,285.21,,Pending,Matched,Valid,Valid
900339,5006601,Maersk,2024-07-14,2024-07-20,202.12,4048.2,Delivered,Matched,Valid,Valid
900340,5005571,DHL,,,615.37,8722.3,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
900341,5006630,DHL,2024-11-11,2024-11-13,51.64,1169.3,Cancelled,Matched,Valid,Valid
900342,5009615,FedEx,2025-10-04,2025-10-12,483.31,7867.0,Cancelled,Matched,Valid,Valid
900343,5001165,Blue Dart,2025-09-02,2025-09-15,604.36,9982.2,Delivered,Matched,Valid,Valid
900344,5009112,FedEx,2026-07-31,2026-08-15,337.63,7288.9,Shipped,Matched,Valid,Valid
900345,5010809,Maersk,2026-04-21,2026-04-22,27.12,406.1,Shipped,Matched,Valid,Valid
900346,5010759,DHL,2023-05-26,2023-05-31,240.46,4539.5,Shipped,Matched,Valid,Valid
900347,5003401,DHL,2023-09-15,,,3329.6,Shipped,Matched,Valid,Missing Delivery Date
900348,5011785,Blue Dart,2025-03-15,2025-03-30,715.73,11820.1,Returned,Matched,Valid,Valid
900349,5007132,FedEx,2025-08-02,2025-08-03,61.34,,Shipped,Matched,Valid,Valid
900350,5011448,Maersk,2025-02-22,2025-03-01,286.08,4987.2,Delivered,Matched,Valid,Valid
900351,5005209,Maersk,2023-08-30,2023-09-09,425.43,7058.5,Returned,Matched,Valid,Valid
900352,5004637,Blue Dart,2023-11-18,2023-11-25,333.92,6172.5,Returned,Matched,Valid,Valid
900353,5005807,UPS,2022-09-29,2022-10-18,751.3,11142.6,Returned,Matched,Valid,Valid
900354,5005045,Blue Dart,2022-10-19,2022-10-31,683.06,10624.1,Pending,Matched,Valid,Valid
900355,5008431,Maersk,2026-07-18,2026-08-08,622.76,10363.7,Returned,Matched,Valid,Valid
900356,5001587,Maersk,,,173.88,3653.3,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900357,5004372,FedEx,2025-01-17,2025-01-18,15.5,114.9,Delivered,Matched,Valid,Valid
900358,5011804,DHL Express,2024-10-27,2024-11-05,202.1,4324.3,Delivered,Matched,Valid,Valid
900359,5004310,DHL Express,2025-07-11,2025-07-22,397.11,8032.8,Returned,Matched,Valid,Valid
900360,5006589,DHL,,,637.15,9782.8,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900361,5006466,DHL,2024-05-13,2024-05-17,,3424.5,Shipped,Matched,Valid,Valid
900362,5011715,UPS,2026-01-24,2026-02-03,320.39,4736.0,Pending,Matched,Valid,Valid
900363,5002388,DHL,,,535.8,11842.7,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900364,5005658,Blue Dart,2021-05-20,2021-05-26,141.08,2792.8,Pending,Matched,Valid,Valid
900365,5005869,DHL,,,110.02,,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900366,5003659,Blue Dart,2025-11-28,2025-12-02,213.14,3143.5,Shipped,Matched,Valid,Valid
900367,5006892,FedEx,2024-08-23,2024-09-15,563.7,11860.0,Delivered,Matched,Valid,Valid
900368,5003791,FedEx,2024-10-10,2024-10-20,384.39,5675.5,Cancelled,Matched,Valid,Valid
900369,5002997,Maersk,2025-11-29,,420.1,,Delivered,Matched,Valid,Missing Delivery Date
900370,5007680,Maersk,2023-12-29,2024-01-12,404.56,8299.9,Shipped,Matched,Valid,Valid
900371,5007672,Blue Dart,2022-06-16,2022-06-24,331.99,5010.7,Delivered,Matched,Valid,Valid
900372,5011052,Maersk,2024-03-08,2024-03-09,18.39,205.6,Returned,Matched,Valid,Valid
900373,5006280,FedEx,2026-05-26,2026-05-28,119.42,2085.9,Delivered,Matched,Valid,Valid
900374,5001930,DHL,2026-07-21,2026-07-23,145.37,1926.9,Delivered,Matched,Valid,Valid
900375,5007600,Maersk,2024-11-03,2024-11-11,420.21,5877.4,Returned,Matched,Valid,Valid
900376,5011697,FedEx,2026-06-24,2026-07-10,704.09,,Pending,Matched,Valid,Valid
900377,5004577,UPS,,,310.67,6620.9,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900378,5011733,FedEx,2023-08-14,2023-08-23,217.55,5009.5,Shipped,Matched,Valid,Valid
900379,5000432,UPS,2026-01-09,2026-01-21,651.63,9487.1,Returned,Matched,Valid,Valid
900380,5005189,FedEx,2023-06-17,2023-06-25,432.16,7228.8,Shipped,Matched,Valid,Valid
900381,5004311,UPS,2026-07-18,2026-07-23,232.44,4326.4,Shipped,Matched,Valid,Valid
900382,5005128,UPS,2022-05-15,2022-06-01,499.49,,Shipped,Matched,Valid,Valid
900383,5005544,Maersk,2024-02-25,2024-03-08,337.29,7738.9,Shipped,Matched,Valid,Valid
900384,5009953,FedEx,2023-11-13,2023-11-29,632.1,10531.4,Shipped,Matched,Valid,Valid
900385,5011511,Maersk,2026-05-07,2026-05-09,118.97,1686.9,Pending,Matched,Valid,Valid
900386,5002373,UPS,2026-07-07,2026-07-22,792.83,11365.8,Returned,Matched,Valid,Valid
900387,5008904,DHL,2022-09-28,2022-10-20,674.38,11852.8,Delivered,Matched,Valid,Valid
900388,5007156,DHL,,,726.25,10290.5,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900389,5006619,Blue Dart,2026-02-26,2026-03-05,321.15,5876.8,Delivered,Matched,Valid,Valid
900390,5002008,FedEx,2025-04-03,2025-04-20,450.38,10931.1,Shipped,Matched,Valid,Valid
900391,5004213,Blue Dart,2024-07-11,2024-07-19,267.58,4614.3,Shipped,Matched,Valid,Valid
900392,5005641,Maersk,,,61.96,830.1,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900393,5000092,Blue Dart,2026-01-02,2026-01-12,304.41,6894.0,Shipped,Matched,Valid,Valid
900394,5003829,DHL Express,2025-03-05,,162.88,2338.9,Delivered,Matched,Valid,Missing Delivery Date
900395,5010528,Blue Dart,2024-04-30,2024-05-10,263.67,5211.6,Delivered,Matched,Valid,Valid
900396,5004182,DHL Express,2022-11-20,2022-11-23,161.09,2754.6,Delivered,Matched,Valid,Valid
900397,5011976,FedEx,2023-03-21,2023-02-04,,6021.6,Delivered,Matched,Valid,Delivery Before Shipment
900398,5005839,Blue Dart,2023-10-24,2023-11-06,456.84,7019.6,Cancelled,Matched,Valid,Valid
900399,5004366,FedEx,2023-10-04,2023-10-08,132.99,2135.8,Delivered,Matched,Valid,Valid
900400,5001080,FedEx,2023-10-02,2023-10-18,,8245.3,Pending,Matched,Valid,Valid
900401,5011552,UPS,,,122.23,1819.0,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900402,5004157,DHL,2024-10-02,2024-10-11,329.88,6353.3,Delivered,Matched,Valid,Valid
900403,5002896,FedEx,2025-12-18,2025-12-22,141.63,3320.0,Shipped,Matched,Valid,Valid
900404,5007141,FedEx,2024-03-28,2024-04-01,225.9,3789.6,Shipped,Matched,Valid,Valid
900405,5010712,FedEx,2025-12-04,2025-12-16,610.92,8784.0,Pending,Matched,Valid,Valid
900406,5010735,DHL,2025-06-12,2025-06-14,95.74,1966.9,Delivered,Matched,Valid,Valid
900407,5005147,DHL,,,132.75,2012.1,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900408,5008432,FedEx,2024-07-19,2024-07-22,178.64,2894.2,Cancelled,Matched,Valid,Valid
900409,5000289,FedEx,2025-01-05,2025-01-11,193.14,4085.0,Shipped,Matched,Valid,Valid
900410,5011428,UPS,2023-02-06,2023-02-16,413.97,,Pending,Matched,Valid,Valid
900411,5004373,DHL,2022-07-28,2022-08-10,596.4,9019.8,Returned,Matched,Valid,Valid
900412,5011849,UPS,2026-02-09,2026-02-23,757.72,10932.2,Delivered,Matched,Valid,Valid
900413,5011405,FedEx,,,197.99,2774.1,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900414,5008768,FedEx,,,421.25,9789.3,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900415,5003562,Maersk,2023-04-22,2023-05-03,351.65,7615.6,Delivered,Matched,Valid,Valid
900416,5003204,Maersk,,,136.3,2143.8,Returned,Matched,Missing Shipment Date,Missing Delivery Date
900417,5008839,FedEx,2024-05-04,2024-05-11,260.43,4430.9,Pending,Matched,Valid,Valid
900418,5001214,FedEx,2021-08-25,2021-09-14,582.96,11563.5,Cancelled,Matched,Valid,Valid
900419,5000869,UPS,,,710.63,10435.1,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900420,5010566,DHL Express,2023-11-28,2023-12-20,532.46,11563.0,Delivered,Matched,Valid,Valid
900421,5003016,DHL,2025-03-06,,159.2,3417.3,Delivered,Matched,Valid,Missing Delivery Date
900422,5007942,DHL Express,2025-11-17,,338.51,8345.0,Shipped,Matched,Valid,Missing Delivery Date
900423,5003913,FedEx,2026-04-12,2026-04-25,432.05,9653.3,Delivered,Matched,Valid,Valid
900424,5009819,FedEx,2025-11-01,2025-11-28,719.62,11776.1,Shipped,Matched,Valid,Valid
900425,5007227,FedEx,2025-04-12,2025-04-29,436.28,10502.4,Delivered,Matched,Valid,Valid
900426,5002959,UPS,2026-04-08,2026-04-15,266.33,4963.5,Delivered,Matched,Valid,Valid
900427,5005410,Blue Dart,2026-01-06,2026-01-19,294.22,5588.0,Pending,Matched,Valid,Valid
900428,5003997,DHL,2025-11-08,2025-11-19,336.12,8055.1,Pending,Matched,Valid,Valid
900429,5011469,Maersk,,,144.53,2310.5,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900430,5003103,Maersk,2023-07-04,2023-07-05,,1246.2,Cancelled,Matched,Valid,Valid
900431,5000886,FedEx,2024-11-02,2024-11-09,337.61,6387.8,Pending,Matched,Valid,Valid
900432,5006102,UPS,2023-04-01,2023-04-12,422.27,,Delivered,Matched,Valid,Valid
900433,5003168,UPS,2024-12-13,2024-12-16,99.24,1916.3,Shipped,Matched,Valid,Valid
900434,5011817,UPS,2025-08-12,2025-08-23,430.48,9991.3,Delivered,Matched,Valid,Valid
900435,5006345,DHL Express,2022-03-21,2022-03-31,479.34,7694.8,Delivered,Matched,Valid,Valid
900436,5001582,DHL Express,2024-02-16,2024-02-20,,2158.5,Shipped,Matched,Valid,Valid
900437,5002641,Maersk,2025-01-20,2025-02-03,584.54,11810.7,Pending,Matched,Valid,Valid
900438,5008059,FedEx,2024-04-21,,164.17,3097.4,Pending,Matched,Valid,Missing Delivery Date
900439,5010728,FedEx,2026-08-06,2026-06-23,492.43,8648.3,Pending,Matched,Valid,Delivery Before Shipment
900440,5008554,FedEx,2021-04-08,2021-04-10,96.21,1579.7,Cancelled,Matched,Valid,Valid
900441,5003171,Maersk,2024-03-24,2024-04-07,515.9,10947.6,Shipped,Matched,Valid,Valid
900442,5009903,FedEx,2022-03-30,2022-04-13,697.04,11801.0,Shipped,Matched,Valid,Valid
900443,5008036,Blue Dart,,,,6382.2,Returned,Matched,Missing Shipment Date,Missing Delivery Date
900444,5002869,Blue Dart,2022-07-31,2022-08-11,330.15,6682.7,Cancelled,Matched,Valid,Valid
900445,5010878,DHL Express,2025-05-16,2025-06-05,673.2,10403.0,Shipped,Matched,Valid,Valid
900446,5003568,FedEx,2025-08-02,2025-08-09,312.48,5487.5,Delivered,Matched,Valid,Valid
900447,5000531,DHL Express,2026-05-05,,404.44,9475.1,Shipped,Matched,Valid,Missing Delivery Date
900448,5006933,FedEx,,,163.33,2799.4,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900449,5006233,Blue Dart,2023-10-11,2023-11-06,728.46,10992.4,Cancelled,Matched,Valid,Valid
900450,5005425,FedEx,,,455.51,7720.7,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900451,5004843,Blue Dart,2026-03-28,2026-04-16,495.17,9939.9,Returned,Matched,Valid,Valid
900452,5001444,FedEx,2026-07-06,2026-07-23,538.57,11329.8,Shipped,Matched,Valid,Valid
900453,5006727,FedEx,2024-12-13,2024-12-23,286.44,4928.4,Cancelled,Matched,Valid,Valid
900454,5008482,DHL,2023-08-18,2023-08-26,466.64,6900.4,Pending,Matched,Valid,Valid
900455,5004400,FedEx,,,533.22,8927.2,Shipped,Matched,Missing Shipment Date,Missing Delivery Date
900456,5003418,Blue Dart,2022-11-30,2022-12-13,480.25,10353.8,Pending,Matched,Valid,Valid
900457,5008968,FedEx,2026-05-15,2026-05-19,186.17,3830.6,Shipped,Matched,Valid,Valid
900458,5008739,UPS,,,15.54,195.7,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900459,5006488,Blue Dart,2026-03-11,2026-03-18,468.83,6705.4,Shipped,Matched,Valid,Valid
900460,5008451,DHL Express,2026-05-04,2026-05-20,371.61,7535.4,Returned,Matched,Valid,Valid
900461,5000538,FedEx,2026-06-11,2026-06-23,662.09,9431.1,Pending,Matched,Valid,Valid
900462,5006391,DHL,,,197.96,4673.5,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900463,5008250,DHL Express,2024-02-19,2024-03-04,621.05,9287.4,Returned,Matched,Valid,Valid
900464,5009788,DHL,2023-10-29,2023-10-30,33.09,573.9,Returned,Matched,Valid,Valid
900465,5001507,FedEx,2025-06-06,2025-06-14,267.74,5074.4,Shipped,Matched,Valid,Valid
900466,5011169,FedEx,2025-07-23,2025-08-01,369.69,5847.2,Shipped,Matched,Valid,Valid
900467,5010592,UPS,2025-12-20,2026-01-03,480.36,9270.3,Delivered,Matched,Valid,Valid
900468,5002891,DHL Express,2025-08-10,2025-08-27,598.14,9461.3,Returned,Matched,Valid,Valid
900469,5002345,UPS,2025-03-10,2025-03-13,99.59,1798.5,Cancelled,Matched,Valid,Valid
900470,5007484,FedEx,2022-10-01,,104.94,1632.7,Shipped,Matched,Valid,Missing Delivery Date
900471,5006034,Blue Dart,2024-09-24,2024-10-03,240.41,4718.8,Shipped,Matched,Valid,Valid
900472,5006500,DHL,2022-01-18,2022-01-22,111.19,2374.7,Shipped,Matched,Valid,Valid
900473,5008281,FedEx,2025-06-11,2025-06-14,135.73,2460.5,Shipped,Matched,Valid,Valid
900474,5009258,FedEx,2023-07-18,2023-07-26,289.27,5645.5,Delivered,Matched,Valid,Valid
900475,5011438,DHL Express,,,201.98,4148.5,Delivered,Matched,Missing Shipment Date,Missing Delivery Date
900476,5008492,Maersk,,,145.35,2259.7,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
900477,5004356,DHL,2022-05-10,2022-05-15,191.03,3168.7,Pending,Matched,Valid,Valid
900478,5004065,UPS,2024-01-12,2024-01-02,387.6,9195.6,Pending,Matched,Valid,Delivery Before Shipment
900479,5002335,FedEx,2021-09-27,2021-10-12,357.36,6270.6,Cancelled,Matched,Valid,Valid
900480,5005554,FedEx,,,503.29,7828.9,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900481,5008188,FedEx,2025-02-09,2025-09-23,,9627.1,Pending,Matched,Valid,Valid
900482,5006590,FedEx,2026-05-12,2026-05-27,389.93,7500.3,Pending,Matched,Valid,Valid
900483,5010065,FedEx,2025-03-21,2025-03-27,216.74,4017.5,Delivered,Matched,Valid,Valid
900484,5008745,DHL,2025-07-19,2025-08-01,688.86,10386.8,Shipped,Matched,Valid,Valid
900485,5009330,FedEx,2024-02-29,2024-03-23,568.44,10073.9,Delivered,Matched,Valid,Valid
900486,5006704,UPS,2026-03-20,2026-03-21,50.51,686.0,Delivered,Matched,Valid,Valid
900487,5009426,Blue Dart,2026-07-18,2026-07-23,256.83,,Pending,Matched,Valid,Valid
900488,5003634,FedEx,2023-02-03,2023-02-20,560.16,11737.3,Cancelled,Matched,Valid,Valid
900489,5011148,FedEx,2021-11-13,2021-11-14,38.49,421.0,Shipped,Matched,Valid,Valid
900490,5001861,DHL Express,,,615.05,9592.4,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
900491,5006097,DHL,2025-05-04,,560.49,11516.3,Delivered,Matched,Valid,Missing Delivery Date
900492,5005062,UPS,2025-08-17,2025-08-28,576.29,8833.2,Returned,Matched,Valid,Valid
900493,5011778,DHL,2026-01-08,2026-01-19,297.23,,Pending,Matched,Valid,Valid
900494,5005648,DHL,2026-06-24,2026-06-28,209.42,3564.7,Pending,Matched,Valid,Valid
900495,5002273,DHL Express,2025-09-12,2025-09-26,735.66,11532.2,Delivered,Matched,Valid,Valid
900496,5010939,FedEx,2023-08-26,2023-09-09,597.85,9029.6,Delivered,Matched,Valid,Valid
900497,5010376,Maersk,2024-06-17,2024-06-29,350.25,7765.9,Shipped,Matched,Valid,Valid
900498,5000856,FedEx,2025-02-08,2025-02-22,348.33,7747.5,Cancelled,Matched,Valid,Valid
900499,5002942,Maersk,2023-05-31,2023-06-08,407.85,5831.4,Cancelled,Matched,Valid,Valid
900500,5008711,DHL,2025-08-24,2025-08-28,191.98,4162.1,Shipped,Matched,Valid,Valid
900501,5001950,FedEx,2023-02-18,2023-02-28,419.8,6159.9,Cancelled,Matched,Valid,Valid
900502,5004216,FedEx,,,540.48,8453.6,Pending,Matched,Missing Shipment Date,Missing Delivery Date
900503,5001189,DHL,2025-06-02,2025-06-13,326.66,5141.0,Pending,Matched,Valid,Valid
900504,5004899,UPS,,,20.33,224.5,Cancelled,Matched,Missing Shipment Date,Missing Delivery Date
900505,5003530,Blue Dart,2023-03-29,2023-06-04,368.42,7421.0,Delivered,Matched,Valid,Valid
900506,5003337,DHL Express,2025-09-12,2025-09-25,528.89,11284.6,Pending,Matched,Valid,Valid
900507,5001274,DHL Express,2026-05-15,2026-05-29,312.11,6770.3,Cancelled,Matched,Valid,Valid
900508,5011051,FedEx,2023-05-20,2023-05-21,7.43,14.2,Delivered,Matched,Valid,Valid
